datetime,pm1,pm10,pm2_5,tsp,serial_number
2021-05-02 10:00:00,1.44,3.95,2.54,5.8,TNO4438
2021-05-02 11:00:00,1.35,4.3,2.5,6.78,TNO4438
2021-05-02 12:00:00,1.28,5.0,2.5,7.83,TNO4438
2021-05-02 13:00:00,1.13,4.62,2.17,7.57,TNO4438
2021-05-02 14:00:00,0.91,3.75,1.83,7.02,TNO4438
2021-05-02 15:00:00,1.04,3.9,2.01,6.52,TNO4438
2021-05-02 16:00:00,1.17,5.3,2.4,9.35,TNO4438
2021-05-02 17:00:00,1.27,6.18,2.8,11.0,TNO4438
2021-05-02 18:00:00,0.95,4.7,2.07,8.78,TNO4438
2021-05-02 19:00:00,0.75,5.23,1.67,7.93,TNO4438
2021-05-02 20:00:00,0.85,4.58,1.95,7.83,TNO4438
2021-05-02 21:00:00,1.27,7.22,2.68,13.7,TNO4438
2021-05-02 22:00:00,1.7,6.15,3.0,11.35,TNO4438
2021-05-02 23:00:00,1.26,4.1,2.23,6.74,TNO4438
2021-05-03 00:00:00,1.09,3.5,1.88,5.9,TNO4438
2021-05-03 01:00:00,0.97,3.15,1.7,5.35,TNO4438
2021-05-03 02:00:00,0.85,2.75,1.53,4.37,TNO4438
2021-05-03 03:00:00,0.77,2.35,1.39,3.85,TNO4438
2021-05-03 04:00:00,0.68,2.25,1.25,4.22,TNO4438
2021-05-03 05:00:00,0.64,2.25,1.22,3.55,TNO4438
2021-05-03 06:00:00,0.55,1.62,1.06,2.3,TNO4438
2021-05-03 07:00:00,0.75,2.35,1.51,3.37,TNO4438
2021-05-03 08:00:00,0.53,1.93,1.18,3.07,TNO4438
2021-05-03 09:00:00,0.42,1.32,0.86,2.03,TNO4438
2021-05-03 10:00:00,0.67,3.05,1.36,4.95,TNO4438
2021-05-03 11:00:00,0.47,1.82,0.96,3.13,TNO4438
2021-05-03 12:00:00,0.26,0.85,0.5,1.28,TNO4438
2021-05-03 13:00:00,0.38,1.15,0.79,1.55,TNO4438
2021-05-03 14:00:00,1.46,4.05,2.92,6.03,TNO4438
2021-05-03 15:00:00,4.54,10.58,8.02,14.17,TNO4438
2021-05-03 16:00:00,4.58,11.0,8.34,14.97,TNO4438
2021-05-03 17:00:00,4.2,8.78,7.12,11.08,TNO4438
2021-05-03 18:00:00,4.0,8.0,6.74,10.22,TNO4438
2021-05-03 19:00:00,2.93,6.15,5.37,7.6,TNO4438
2021-05-03 20:00:00,2.5,6.0,5.25,7.92,TNO4438
2021-05-03 21:00:00,1.05,2.25,1.89,2.97,TNO4438
2021-05-03 22:00:00,0.94,1.8,1.49,2.4,TNO4438
2021-05-03 23:00:00,1.03,2.16,1.81,2.74,TNO4438
2021-05-04 00:00:00,0.62,1.47,1.11,1.93,TNO4438
2021-05-04 01:00:00,0.7,1.55,1.22,2.03,TNO4438
2021-05-04 02:00:00,3.01,4.15,3.77,4.97,TNO4438
2021-05-04 03:00:00,2.1,3.62,3.15,4.27,TNO4438
2021-05-04 04:00:00,1.67,3.55,3.09,4.43,TNO4438
2021-05-04 05:00:00,3.77,6.93,5.96,8.4,TNO4438
2021-05-04 06:00:00,3.06,7.75,6.27,10.1,TNO4438
2021-05-04 07:00:00,3.16,7.9,6.26,10.28,TNO4438
2021-05-04 08:00:00,2.54,6.67,4.74,8.88,TNO4438
2021-05-04 09:00:00,2.68,7.8,5.07,10.98,TNO4438
2021-05-04 10:00:00,2.02,6.58,3.93,9.75,TNO4438
2021-05-04 11:00:00,1.55,6.35,3.34,9.85,TNO4438
2021-05-04 12:00:00,1.05,5.55,2.5,9.63,TNO4438
2021-05-04 13:00:00,1.18,6.5,2.85,10.85,TNO4438
2021-05-04 14:00:00,0.93,3.5,1.94,5.48,TNO4438
2021-05-04 15:00:00,1.17,5.02,2.61,7.8,TNO4438
2021-05-04 16:00:00,1.82,7.35,3.9,11.55,TNO4438
2021-05-04 17:00:00,2.43,7.7,4.84,11.88,TNO4438
2021-05-04 18:00:00,3.11,8.55,5.84,12.07,TNO4438
2021-05-04 19:00:00,1.4,3.95,2.63,5.63,TNO4438
2021-05-04 20:00:00,0.89,2.85,1.78,4.77,TNO4438
2021-05-04 21:00:00,1.15,3.25,2.2,5.02,TNO4438
2021-05-04 22:00:00,2.6,6.48,4.5,9.63,TNO4438
2021-05-04 23:00:00,1.99,4.58,3.6,6.06,TNO4438
2021-05-05 00:00:00,1.76,4.8,3.57,6.37,TNO4438
2021-05-05 01:00:00,1.4,3.6,2.78,4.87,TNO4438
2021-05-05 02:00:00,0.84,2.18,1.7,2.9,TNO4438
2021-05-05 03:00:00,0.94,2.5,2.09,3.38,TNO4438
2021-05-05 04:00:00,0.86,2.43,1.95,3.47,TNO4438
2021-05-05 05:00:00,0.78,2.32,1.78,3.2,TNO4438
2021-05-05 06:00:00,0.85,2.77,2.0,4.03,TNO4438
2021-05-05 07:00:00,0.99,3.83,2.33,5.73,TNO4438
2021-05-05 08:00:00,1.05,4.4,2.43,6.98,TNO4438
2021-05-05 09:00:00,1.57,6.23,3.42,9.3,TNO4438
2021-05-05 10:00:00,1.64,6.27,3.46,9.6,TNO4438
2021-05-05 11:00:00,1.38,6.13,3.04,9.88,TNO4438
2021-05-05 12:00:00,2.53,9.72,4.96,15.3,TNO4438
2021-05-05 13:00:00,0.98,3.0,1.89,4.53,TNO4438
2021-05-05 14:00:00,0.94,2.98,1.86,5.0,TNO4438
2021-05-05 15:00:00,0.9,4.13,1.98,7.2,TNO4438
2021-05-05 16:00:00,1.09,4.55,2.29,7.75,TNO4438
2021-05-05 17:00:00,1.12,3.03,2.07,4.43,TNO4438
2021-05-05 18:00:00,1.43,3.88,2.5,6.05,TNO4438
2021-05-05 19:00:00,1.0,3.28,1.95,5.15,TNO4438
2021-05-05 20:00:00,0.97,2.83,1.95,3.92,TNO4438
2021-05-05 21:00:00,1.34,4.13,2.49,6.87,TNO4438
2021-05-05 22:00:00,2.11,5.7,3.55,9.25,TNO4438
2021-05-05 23:00:00,2.63,7.3,4.41,11.5,TNO4438
2021-05-06 00:00:00,2.57,5.67,4.13,8.1,TNO4438
2021-05-06 01:00:00,1.65,3.93,2.7,5.92,TNO4438
2021-05-06 02:00:00,1.34,3.18,2.29,4.52,TNO4438
2021-05-06 03:00:00,1.52,3.95,2.82,5.4,TNO4438
2021-05-06 04:00:00,1.64,4.35,3.23,6.08,TNO4438
2021-05-06 05:00:00,1.76,4.67,3.39,6.22,TNO4438
2021-05-06 06:00:00,1.83,4.73,3.35,6.27,TNO4438
2021-05-06 07:00:00,1.98,5.6,3.71,8.28,TNO4438
2021-05-06 08:00:00,1.98,6.25,3.73,9.35,TNO4438
2021-05-06 09:00:00,3.5,16.7,7.7,26.45,TNO4438
2021-05-06 10:00:00,2.79,12.32,6.23,19.17,TNO4438
2021-05-06 11:00:00,2.37,9.4,5.19,13.83,TNO4438
2021-05-06 12:00:00,2.39,10.25,5.0,15.6,TNO4438
2021-05-06 13:00:00,1.93,8.9,4.16,13.92,TNO4438
2021-05-06 14:00:00,1.92,10.5,4.39,18.08,TNO4438
2021-05-06 15:00:00,2.17,11.88,4.83,19.65,TNO4438
2021-05-06 16:00:00,2.7,10.75,5.32,16.83,TNO4438
2021-05-06 17:00:00,2.9,11.83,6.06,19.0,TNO4438
2021-05-06 18:00:00,2.45,8.85,4.78,14.05,TNO4438
2021-05-06 19:00:00,3.54,15.25,7.22,24.1,TNO4438
2021-05-06 20:00:00,3.15,14.02,6.65,22.13,TNO4438
2021-05-06 21:00:00,3.02,15.85,6.71,27.13,TNO4438
2021-05-06 22:00:00,3.46,16.3,7.68,27.02,TNO4438
2021-05-06 23:00:00,3.17,10.06,6.39,14.72,TNO4438
2021-05-07 00:00:00,3.36,9.03,6.23,12.3,TNO4438
2021-05-07 01:00:00,3.34,8.35,5.88,11.47,TNO4438
2021-05-07 02:00:00,3.6,9.35,6.2,13.38,TNO4438
2021-05-07 03:00:00,3.29,7.98,5.72,10.72,TNO4438
2021-05-07 04:00:00,2.81,7.15,5.16,9.68,TNO4438
2021-05-07 05:00:00,2.7,7.4,5.15,10.38,TNO4438
2021-05-07 06:00:00,3.02,9.63,5.88,14.47,TNO4438
2021-05-07 07:00:00,3.33,11.8,6.5,18.47,TNO4438
2021-05-07 08:00:00,3.5,13.25,6.73,20.9,TNO4438
2021-05-07 09:00:00,3.65,13.45,7.21,20.4,TNO4438
2021-05-07 10:00:00,2.91,10.8,6.08,15.9,TNO4438
2021-05-07 11:00:00,2.27,9.63,4.78,14.9,TNO4438
2021-05-07 12:00:00,2.3,10.2,4.86,16.77,TNO4438
2021-05-07 13:00:00,2.45,10.58,5.08,17.1,TNO4438
2021-05-07 14:00:00,2.65,13.75,5.78,22.63,TNO4438
2021-05-07 15:00:00,2.51,12.6,5.31,20.73,TNO4438
2021-05-07 16:00:00,2.82,14.47,5.88,24.25,TNO4438
2021-05-07 17:00:00,3.05,10.67,5.81,16.45,TNO4438
2021-05-07 18:00:00,3.34,11.17,6.35,17.1,TNO4438
2021-05-07 19:00:00,2.2,6.45,3.98,9.42,TNO4438
2021-05-07 20:00:00,2.14,5.33,3.55,7.93,TNO4438
2021-05-07 21:00:00,2.28,5.6,3.91,7.88,TNO4438
2021-05-07 22:00:00,2.45,6.1,4.17,8.67,TNO4438
2021-05-07 23:00:00,2.2,5.44,3.79,6.94,TNO4438
2021-05-08 00:00:00,2.6,7.37,4.7,10.43,TNO4438
2021-05-08 01:00:00,2.71,10.07,5.16,15.32,TNO4438
2021-05-08 02:00:00,1.95,6.5,3.73,9.7,TNO4438
2021-05-08 03:00:00,2.98,8.32,6.18,11.17,TNO4438
2021-05-08 04:00:00,3.91,14.2,11.32,19.95,TNO4438
2021-05-08 05:00:00,4.69,17.35,14.03,24.52,TNO4438
2021-05-08 06:00:00,4.07,16.48,12.72,23.15,TNO4438
2021-05-08 07:00:00,3.12,13.67,10.06,19.38,TNO4438
2021-05-08 08:00:00,3.33,16.38,10.67,22.88,TNO4438
2021-05-08 09:00:00,3.75,22.32,12.19,31.03,TNO4438
2021-05-08 10:00:00,2.33,7.4,5.14,10.35,TNO4438
2021-05-08 11:00:00,0.71,1.85,1.32,2.98,TNO4438
2021-05-08 12:00:00,1.36,3.0,2.24,4.2,TNO4438
2021-05-08 13:00:00,1.46,3.25,2.29,4.38,TNO4438
2021-05-08 14:00:00,1.6,3.75,2.76,5.02,TNO4438
2021-05-08 15:00:00,2.63,5.95,4.72,7.95,TNO4438
2021-05-08 16:00:00,4.18,9.32,7.4,12.13,TNO4438
2021-05-08 17:00:00,5.08,11.1,8.72,14.25,TNO4438
2021-05-08 18:00:00,5.15,11.55,9.09,14.75,TNO4438
2021-05-08 19:00:00,5.19,11.63,9.53,14.83,TNO4438
2021-05-08 20:00:00,5.56,12.68,10.53,16.32,TNO4438
2021-05-08 21:00:00,6.47,13.53,10.96,16.88,TNO4438
2021-05-08 22:00:00,6.83,14.32,11.62,17.52,TNO4438
2021-05-08 23:00:00,6.97,15.1,12.37,18.42,TNO4438
2021-05-09 00:00:00,6.67,14.67,12.13,17.8,TNO4438
2021-05-09 01:00:00,7.01,15.85,13.41,19.6,TNO4438
2021-05-09 02:00:00,7.11,16.62,14.05,20.6,TNO4438
2021-05-09 03:00:00,7.57,17.97,15.08,22.18,TNO4438
2021-05-09 04:00:00,8.85,21.5,18.46,27.13,TNO4438
2021-05-09 05:00:00,8.36,19.25,16.69,23.88,TNO4438
2021-05-09 06:00:00,8.26,17.8,15.82,21.82,TNO4438
2021-05-09 07:00:00,7.85,16.23,14.35,19.55,TNO4438
2021-05-09 08:00:00,6.75,13.38,11.58,16.35,TNO4438
2021-05-09 09:00:00,5.37,10.28,8.87,12.45,TNO4438
2021-05-09 10:00:00,6.03,11.53,9.9,13.67,TNO4438
2021-05-09 11:00:00,6.65,12.82,10.76,15.5,TNO4438
2021-05-09 12:00:00,6.31,12.55,10.56,15.95,TNO4438
2021-05-09 13:00:00,5.41,10.9,9.09,13.6,TNO4438
2021-05-09 14:00:00,5.35,10.73,8.99,13.77,TNO4438
2021-05-09 15:00:00,5.72,10.72,9.19,13.1,TNO4438
2021-05-09 16:00:00,5.83,11.52,9.83,14.22,TNO4438
2021-05-09 17:00:00,5.68,11.78,9.88,14.7,TNO4438
2021-05-09 18:00:00,5.63,11.15,9.31,13.58,TNO4438
2021-05-09 19:00:00,5.6,11.05,9.29,13.78,TNO4438
2021-05-09 20:00:00,5.78,10.97,9.4,13.45,TNO4438
2021-05-09 21:00:00,4.76,9.13,7.89,10.95,TNO4438
2021-05-09 22:00:00,5.32,10.68,9.19,12.98,TNO4438
2021-05-09 23:00:00,4.68,9.88,8.67,11.96,TNO4438
2021-05-10 00:00:00,3.98,8.73,7.57,10.77,TNO4438
2021-05-10 01:00:00,2.97,6.42,5.71,7.85,TNO4438
2021-05-10 02:00:00,3.45,7.53,6.77,9.28,TNO4438
2021-05-10 03:00:00,2.25,4.95,4.44,6.17,TNO4438
2021-05-10 04:00:00,3.44,8.25,7.14,10.7,TNO4438
2021-05-10 05:00:00,2.38,5.52,4.86,7.02,TNO4438
2021-05-10 06:00:00,1.47,3.4,2.87,4.3,TNO4438
2021-05-10 07:00:00,2.98,8.9,5.73,15.9,TNO4438
2021-05-10 08:00:00,1.97,5.65,3.62,8.08,TNO4438
2021-05-10 09:00:00,1.76,5.07,3.15,7.58,TNO4438
2021-05-10 10:00:00,1.69,4.75,2.97,6.88,TNO4438
2021-05-10 11:00:00,1.77,5.7,3.18,8.35,TNO4438
2021-05-10 12:00:00,1.35,5.15,2.58,8.3,TNO4438
2021-05-10 13:00:00,1.68,5.93,3.19,8.92,TNO4438
2021-05-10 14:00:00,1.66,6.65,3.42,10.55,TNO4438
2021-05-10 15:00:00,1.03,4.73,2.17,8.15,TNO4438
2021-05-10 16:00:00,1.17,4.0,2.24,6.42,TNO4438
2021-05-10 17:00:00,0.95,2.8,1.88,4.0,TNO4438
2021-05-10 18:00:00,0.59,2.1,1.13,3.32,TNO4438
2021-05-10 19:00:00,0.63,1.55,1.13,2.0,TNO4438
2021-05-10 20:00:00,0.48,1.1,0.84,1.68,TNO4438
2021-05-10 21:00:00,1.72,3.7,3.01,4.7,TNO4438
2021-05-10 22:00:00,3.5,7.02,5.86,8.65,TNO4438
2021-05-10 23:00:00,3.77,7.92,6.62,9.62,TNO4438
2021-05-11 00:00:00,3.98,8.93,7.25,10.83,TNO4438
2021-05-11 01:00:00,4.32,10.15,8.24,12.53,TNO4438
2021-05-11 02:00:00,5.1,13.37,10.47,16.85,TNO4438
2021-05-11 03:00:00,5.14,13.42,10.24,16.95,TNO4438
2021-05-11 04:00:00,5.66,15.13,11.57,19.03,TNO4438
2021-05-11 05:00:00,5.4,14.55,11.26,18.67,TNO4438
2021-05-11 06:00:00,4.9,13.73,10.03,17.77,TNO4438
2021-05-11 07:00:00,5.52,14.92,10.46,20.45,TNO4438
2021-05-11 08:00:00,5.72,16.8,10.8,23.97,TNO4438
2021-05-11 09:00:00,4.43,13.25,8.68,18.43,TNO4438
2021-05-11 10:00:00,3.86,11.97,7.54,17.03,TNO4438
2021-05-11 11:00:00,4.44,16.8,9.02,25.4,TNO4438
2021-05-11 12:00:00,4.2,14.3,8.17,21.13,TNO4438
2021-05-11 13:00:00,4.17,13.78,7.94,19.95,TNO4438
2021-05-11 14:00:00,3.99,13.53,7.59,19.2,TNO4438
2021-05-11 15:00:00,4.51,15.5,8.81,21.93,TNO4438
2021-05-11 16:00:00,4.74,15.85,9.26,23.2,TNO4438
2021-05-11 17:00:00,4.67,13.9,8.83,19.45,TNO4438
2021-05-11 18:00:00,4.86,13.28,8.75,18.05,TNO4438
2021-05-11 19:00:00,5.44,13.9,9.81,18.03,TNO4438
2021-05-11 20:00:00,5.42,14.75,10.52,18.65,TNO4438
2021-05-11 21:00:00,5.61,15.65,10.93,20.68,TNO4438
2021-05-11 22:00:00,5.55,15.42,10.99,19.7,TNO4438
2021-05-11 23:00:00,5.7,16.16,10.74,21.8,TNO4438
2021-05-12 00:00:00,5.14,14.57,9.93,19.13,TNO4438
2021-05-12 01:00:00,5.59,14.45,9.92,19.2,TNO4438
2021-05-12 02:00:00,6.28,14.38,9.92,18.67,TNO4438
2021-05-12 03:00:00,6.47,14.75,10.04,19.4,TNO4438
2021-05-12 04:00:00,4.68,12.78,8.36,17.05,TNO4438
2021-05-12 05:00:00,3.98,10.95,7.38,14.72,TNO4438
2021-05-12 06:00:00,2.55,8.97,5.76,12.95,TNO4438
2021-05-12 07:00:00,3.5,25.95,9.44,45.83,TNO4438
2021-05-12 08:00:00,4.37,38.27,12.98,65.0,TNO4438
2021-05-12 09:00:00,1.96,12.67,4.9,21.97,TNO4438
2021-05-12 10:00:00,1.65,9.28,3.83,15.4,TNO4438
2021-05-12 11:00:00,1.19,5.68,2.55,9.55,TNO4438
2021-05-12 12:00:00,1.59,9.58,3.75,16.1,TNO4438
2021-05-12 13:00:00,1.3,6.5,2.83,10.8,TNO4438
2021-05-12 14:00:00,1.9,7.52,3.74,11.5,TNO4438
2021-05-12 15:00:00,1.89,7.48,3.62,12.67,TNO4438
2021-05-12 16:00:00,1.79,8.65,3.76,14.5,TNO4438
2021-05-12 17:00:00,1.96,5.88,3.58,8.8,TNO4438
2021-05-12 18:00:00,1.05,3.0,1.94,4.3,TNO4438
2021-05-12 19:00:00,0.81,2.6,1.59,4.15,TNO4438
2021-05-12 20:00:00,0.96,2.85,1.79,4.57,TNO4438
2021-05-12 21:00:00,1.02,2.6,1.71,3.9,TNO4438
2021-05-12 22:00:00,1.46,3.25,2.21,4.72,TNO4438
2021-05-12 23:00:00,1.69,4.98,2.93,7.76,TNO4438
2021-05-13 00:00:00,2.19,6.83,4.12,11.17,TNO4438
2021-05-13 01:00:00,2.61,9.43,5.29,14.93,TNO4438
2021-05-13 02:00:00,2.01,6.2,3.8,9.67,TNO4438
2021-05-13 03:00:00,1.81,4.7,3.15,6.68,TNO4438
2021-05-13 04:00:00,1.31,3.28,2.16,4.85,TNO4438
2021-05-13 05:00:00,1.46,3.78,2.53,5.82,TNO4438
2021-05-13 06:00:00,1.98,6.3,3.7,9.4,TNO4438
2021-05-13 07:00:00,2.88,11.8,5.88,19.88,TNO4438
2021-05-13 08:00:00,2.66,11.25,5.27,18.3,TNO4438
2021-05-13 09:00:00,2.63,10.45,5.21,16.35,TNO4438
2021-05-13 10:00:00,2.46,8.85,4.6,14.6,TNO4438
2021-05-13 11:00:00,2.3,7.1,4.1,10.63,TNO4438
2021-05-13 12:00:00,2.18,7.2,3.92,11.38,TNO4438
2021-05-13 13:00:00,2.01,7.3,3.75,11.55,TNO4438
2021-05-13 14:00:00,2.16,10.0,4.64,16.23,TNO4438
2021-05-13 15:00:00,2.11,9.13,4.48,15.2,TNO4438
2021-05-13 16:00:00,3.02,12.45,5.95,19.8,TNO4438
2021-05-13 17:00:00,2.6,9.8,4.83,15.85,TNO4438
2021-05-13 18:00:00,2.47,8.68,4.54,13.33,TNO4438
2021-05-13 19:00:00,2.9,8.92,5.28,12.13,TNO4438
2021-05-13 20:00:00,2.81,8.1,5.06,12.1,TNO4438
2021-05-13 21:00:00,2.68,7.15,4.72,10.3,TNO4438
2021-05-13 22:00:00,2.94,8.23,5.17,12.48,TNO4438
2021-05-13 23:00:00,3.64,10.04,6.4,14.82,TNO4438
2021-05-14 00:00:00,4.6,12.1,7.99,18.0,TNO4438
2021-05-14 01:00:00,4.81,11.9,8.06,17.33,TNO4438
2021-05-14 02:00:00,4.79,12.07,8.01,17.37,TNO4438
2021-05-14 03:00:00,4.11,10.27,6.83,14.92,TNO4438
2021-05-14 04:00:00,2.25,6.95,4.02,10.55,TNO4438
2021-05-14 05:00:00,1.48,4.45,2.56,6.82,TNO4438
2021-05-14 06:00:00,1.55,6.13,2.96,9.97,TNO4438
2021-05-14 07:00:00,1.81,7.92,3.64,13.45,TNO4438
2021-05-14 08:00:00,2.02,8.68,4.0,14.33,TNO4438
2021-05-14 09:00:00,2.21,8.13,4.12,13.02,TNO4438
2021-05-14 10:00:00,2.03,7.47,3.83,12.05,TNO4438
2021-05-14 11:00:00,1.81,6.92,3.51,10.8,TNO4438
2021-05-14 12:00:00,2.11,8.4,4.15,14.07,TNO4438
2021-05-14 13:00:00,2.86,10.8,5.42,17.4,TNO4438
2021-05-14 14:00:00,2.47,11.67,5.12,18.55,TNO4438
2021-05-14 15:00:00,2.8,13.87,5.9,23.25,TNO4438
2021-05-14 16:00:00,2.27,9.85,4.65,16.15,TNO4438
2021-05-14 17:00:00,2.26,9.65,4.57,15.25,TNO4438
2021-05-14 18:00:00,2.28,7.55,4.27,10.9,TNO4438
2021-05-14 19:00:00,1.47,5.02,2.73,7.62,TNO4438
2021-05-14 20:00:00,2.62,7.0,4.41,10.03,TNO4438
2021-05-14 21:00:00,2.75,6.88,4.52,9.6,TNO4438
2021-05-14 22:00:00,2.99,7.05,4.99,9.35,TNO4438
2021-05-14 23:00:00,2.21,5.6,3.85,7.46,TNO4438
2021-05-15 00:00:00,2.36,5.63,4.13,7.43,TNO4438
2021-05-15 01:00:00,1.92,5.33,3.77,7.02,TNO4438
2021-05-15 02:00:00,1.95,5.35,3.99,7.3,TNO4438
2021-05-15 03:00:00,0.72,1.57,1.32,2.27,TNO4438
2021-05-15 04:00:00,0.5,1.13,0.9,1.45,TNO4438
2021-05-15 05:00:00,0.81,2.45,1.84,3.5,TNO4438
2021-05-15 06:00:00,1.17,3.15,2.44,4.25,TNO4438
2021-05-15 07:00:00,1.33,3.68,2.74,4.95,TNO4438
2021-05-15 08:00:00,1.6,4.67,3.33,6.42,TNO4438
2021-05-15 09:00:00,1.92,7.65,4.67,11.02,TNO4438
2021-05-15 10:00:00,1.64,5.85,4.18,8.03,TNO4438
2021-05-15 11:00:00,2.28,7.47,5.44,10.27,TNO4438
2021-05-15 12:00:00,2.45,9.65,6.24,13.6,TNO4438
2021-05-15 13:00:00,3.26,9.78,6.36,13.03,TNO4438
2021-05-15 14:00:00,4.14,11.35,7.63,14.58,TNO4438
2021-05-15 15:00:00,5.85,14.5,10.42,17.85,TNO4438
2021-05-15 16:00:00,7.75,19.82,15.18,25.35,TNO4438
2021-05-15 17:00:00,1.87,5.35,3.88,7.95,TNO4438
2021-05-15 18:00:00,1.37,4.13,2.66,6.75,TNO4438
2021-05-15 19:00:00,1.11,2.8,1.87,4.15,TNO4438
2021-05-15 20:00:00,0.96,2.27,1.61,3.5,TNO4438
2021-05-15 21:00:00,2.26,4.95,3.72,6.55,TNO4438
2021-05-15 22:00:00,3.73,7.58,6.22,9.65,TNO4438
2021-05-30 22:00:00,2.02,7.78,3.96,11.92,TNO4438
2021-05-30 23:00:00,2.26,9.22,4.51,15.06,TNO4438
2021-05-31 00:00:00,2.82,9.7,5.23,15.17,TNO4438
2021-05-31 01:00:00,2.37,7.57,4.34,11.67,TNO4438
2021-05-31 02:00:00,1.53,5.07,2.89,7.33,TNO4438
2021-05-31 03:00:00,1.54,8.85,3.5,15.5,TNO4438
2021-05-31 04:00:00,1.73,11.25,4.15,19.75,TNO4438
2021-05-31 05:00:00,1.48,7.97,3.23,14.42,TNO4438
2021-05-31 06:00:00,2.27,14.6,5.22,27.33,TNO4438
2021-05-31 07:00:00,1.97,14.22,4.87,26.05,TNO4438
2021-05-31 08:00:00,2.36,27.45,7.12,53.75,TNO4438
2021-05-31 09:00:00,1.89,10.95,4.24,18.65,TNO4438
2021-05-31 10:00:00,2.44,18.7,5.97,34.62,TNO4438
2021-05-31 11:00:00,2.39,19.9,6.02,38.02,TNO4438
2021-05-31 12:00:00,1.59,18.97,4.36,31.92,TNO4438
2021-05-31 13:00:00,1.52,11.75,3.87,20.63,TNO4438
2021-05-31 14:00:00,1.47,10.8,3.67,18.75,TNO4438
2021-05-31 15:00:00,2.1,15.58,5.39,26.97,TNO4438
2021-05-31 16:00:00,2.31,19.37,6.26,33.35,TNO4438
2021-05-31 17:00:00,2.69,15.65,6.08,27.4,TNO4438
2021-05-31 18:00:00,2.23,11.3,4.68,19.73,TNO4438
2021-05-31 19:00:00,2.16,9.23,4.37,14.9,TNO4438
2021-05-31 20:00:00,2.44,9.35,4.8,14.9,TNO4438
2021-05-31 21:00:00,2.44,9.35,4.79,14.6,TNO4438
2021-05-31 22:00:00,2.7,8.75,5.08,12.42,TNO4438
2021-05-31 23:00:00,2.93,9.38,5.47,13.34,TNO4438
2021-06-01 00:00:00,2.88,12.07,5.4,16.87,TNO4438
2021-06-01 01:00:00,2.73,9.25,5.14,13.6,TNO4438
2021-06-01 02:00:00,2.89,9.17,5.41,12.38,TNO4438
2021-06-01 03:00:00,3.39,10.25,6.28,13.93,TNO4438
2021-06-01 04:00:00,3.14,9.8,5.82,13.45,TNO4438
2021-06-01 05:00:00,3.41,11.93,6.51,17.5,TNO4438
2021-06-01 06:00:00,4.03,20.4,8.63,34.53,TNO4438
2021-06-01 07:00:00,5.04,29.8,11.41,53.63,TNO4438
2021-06-01 08:00:00,4.29,25.15,9.6,44.32,TNO4438
2021-06-01 09:00:00,4.04,28.97,9.72,52.95,TNO4438
2021-06-01 10:00:00,3.63,23.7,8.49,42.28,TNO4438
