datetime,date,hour,avgtempC,maxtempC,mintempC,sunHour,uvIndex,humidity,winddirDegree,windspeedKmph,cloudcover,precipMM,pressure,latitude,longitude
2021-11-01 00:00:00,2021-11-01,00:00,9,11,7,7.0,2,89,267,39,100,1.2,983,53.333,-6.249
2021-11-01 01:00:00,2021-11-01,01:00,9,11,7,7.0,2,88,269,39,100,0.0,984,53.333,-6.249
2021-11-01 02:00:00,2021-11-01,02:00,9,11,7,7.0,2,86,271,39,100,0.0,985,53.333,-6.249
2021-11-01 03:00:00,2021-11-01,03:00,9,11,7,7.0,2,85,273,39,100,0.0,986,53.333,-6.249
2021-11-01 04:00:00,2021-11-01,04:00,9,11,7,7.0,2,83,272,41,88,0.0,987,53.333,-6.249
2021-11-01 05:00:00,2021-11-01,05:00,9,11,7,7.0,2,81,272,39,75,0.0,988,53.333,-6.249
2021-11-01 06:00:00,2021-11-01,06:00,9,11,7,7.0,2,79,271,37,63,0.0,989,53.333,-6.249
2021-11-01 07:00:00,2021-11-01,07:00,9,11,7,7.0,2,79,268,32,89,0.2,990,53.333,-6.249
2021-11-01 08:00:00,2021-11-01,08:00,9,11,7,7.0,2,80,265,32,76,0.4,991,53.333,-6.249
2021-11-01 09:00:00,2021-11-01,09:00,9,11,7,7.0,2,81,261,30,73,0.5,992,53.333,-6.249
2021-11-01 10:00:00,2021-11-01,10:00,9,11,7,7.0,2,78,261,29,81,0.2,992,53.333,-6.249
2021-11-01 11:00:00,2021-11-01,11:00,9,11,7,7.0,2,76,261,33,20,0.0,992,53.333,-6.249
2021-11-01 12:00:00,2021-11-01,12:00,9,11,7,7.0,2,73,261,32,19,0.0,993,53.333,-6.249
2021-11-01 13:00:00,2021-11-01,13:00,9,11,7,7.0,2,74,259,30,33,0.0,992,53.333,-6.249
2021-11-01 14:00:00,2021-11-01,14:00,9,11,7,7.0,2,74,258,25,46,0.0,992,53.333,-6.249
2021-11-01 15:00:00,2021-11-01,15:00,9,11,7,7.0,2,74,257,27,59,0.0,992,53.333,-6.249
