datetime,no,no2,pm1,pm10,pm2_5,pm4,serial_number
2021-04-30 22:00:00,13.82,47.64,23.87,40.35,28.03,31.61,DCC-AQ6
2021-04-30 23:00:00,8.39,55.49,25.47,37.34,28.47,31.3,DCC-AQ6
2021-05-01 00:00:00,3.42,36.88,22.17,30.41,24.38,26.24,DCC-AQ6
2021-05-01 01:00:00,1.65,29.44,19.7,26.31,21.53,23.17,DCC-AQ6
2021-05-01 02:00:00,0.8,29.1,21.84,26.74,23.6,24.98,DCC-AQ6
2021-05-01 03:00:00,0.37,22.35,19.74,24.45,21.31,22.55,DCC-AQ6
2021-05-01 04:00:00,5.23,29.17,18.12,25.74,20.04,21.75,DCC-AQ6
2021-05-01 05:00:00,14.43,31.15,17.42,42.47,21.44,24.9,DCC-AQ6
2021-05-01 06:00:00,17.49,25.93,14.1,29.35,17.14,20.08,DCC-AQ6
2021-05-01 07:00:00,14.76,24.86,11.93,38.64,16.68,21.51,DCC-AQ6
2021-05-01 08:00:00,5.88,16.53,7.97,18.41,10.09,11.94,DCC-AQ6
2021-05-01 09:00:00,7.13,10.71,4.61,10.63,6.18,7.66,DCC-AQ6
2021-05-01 10:00:00,8.45,15.4,4.27,13.25,6.16,7.82,DCC-AQ6
2021-05-01 11:00:00,5.14,20.92,4.36,11.07,6.01,7.53,DCC-AQ6
2021-05-01 12:00:00,3.46,19.12,3.25,7.9,4.56,5.74,DCC-AQ6
2021-05-01 13:00:00,3.7,12.03,3.41,7.39,4.66,5.74,DCC-AQ6
2021-05-01 14:00:00,2.56,10.32,3.44,7.92,4.72,5.9,DCC-AQ6
2021-05-01 15:00:00,3.03,11.7,4.08,8.58,5.5,6.73,DCC-AQ6
2021-05-01 16:00:00,3.77,13.71,3.96,8.22,5.33,6.53,DCC-AQ6
2021-05-01 17:00:00,1.75,10.31,3.95,9.43,5.27,6.3,DCC-AQ6
2021-05-01 18:00:00,1.7,12.1,5.62,9.73,6.93,8.07,DCC-AQ6
2021-05-01 19:00:00,1.75,12.24,8.37,12.24,9.75,10.92,DCC-AQ6
2021-05-01 20:00:00,1.05,15.66,13.36,18.69,15.13,16.54,DCC-AQ6
2021-05-01 21:00:00,0.7,17.23,13.89,17.91,15.31,16.52,DCC-AQ6
2021-05-01 22:00:00,0.16,9.1,8.42,12.28,9.75,10.63,DCC-AQ6
2021-05-01 23:00:00,0.15,4.74,7.93,11.13,8.8,9.5,DCC-AQ6
2021-05-02 00:00:00,0.2,3.5,7.98,9.81,8.67,9.28,DCC-AQ6
2021-05-02 01:00:00,-0.17,3.86,7.94,9.6,8.61,9.19,DCC-AQ6
2021-05-02 02:00:00,0.21,6.05,8.03,10.43,8.72,9.28,DCC-AQ6
2021-05-02 03:00:00,1.44,9.85,9.38,12.5,10.26,11.0,DCC-AQ6
2021-05-02 04:00:00,10.46,23.73,9.89,16.25,11.15,12.23,DCC-AQ6
2021-05-02 05:00:00,6.41,19.48,10.44,20.74,12.26,13.95,DCC-AQ6
2021-05-02 06:00:00,5.39,15.83,10.08,17.38,11.53,12.97,DCC-AQ6
2021-05-02 07:00:00,3.02,8.5,9.33,14.81,10.44,11.39,DCC-AQ6
2021-05-02 08:00:00,4.31,7.72,7.96,14.03,9.27,10.51,DCC-AQ6
2021-05-02 09:00:00,3.27,5.51,7.61,12.13,8.69,9.61,DCC-AQ6
2021-05-02 10:00:00,3.12,6.12,6.58,11.06,7.59,8.42,DCC-AQ6
2021-05-02 11:00:00,4.61,5.38,7.15,11.76,8.1,8.9,DCC-AQ6
2021-05-02 12:00:00,3.72,5.62,4.62,9.12,5.47,6.24,DCC-AQ6
2021-05-02 13:00:00,4.92,5.73,4.38,9.53,5.32,6.19,DCC-AQ6
2021-05-02 14:00:00,3.78,6.04,3.04,6.81,3.72,4.33,DCC-AQ6
2021-05-02 15:00:00,3.53,4.44,3.11,7.13,3.84,4.47,DCC-AQ6
2021-05-02 16:00:00,3.19,5.14,3.26,7.05,3.94,4.55,DCC-AQ6
2021-05-02 17:00:00,3.38,6.69,2.81,7.06,3.58,4.27,DCC-AQ6
2021-05-02 18:00:00,3.68,9.49,4.31,7.95,5.04,5.7,DCC-AQ6
2021-05-02 19:00:00,10.09,23.12,6.15,11.24,7.13,8.03,DCC-AQ6
2021-05-02 20:00:00,5.84,23.55,8.96,16.63,10.37,11.57,DCC-AQ6
2021-05-02 21:00:00,0.71,20.61,10.1,14.18,11.13,11.97,DCC-AQ6
2021-05-02 22:00:00,0.19,13.24,7.36,11.1,8.19,8.88,DCC-AQ6
2021-05-02 23:00:00,0.31,7.86,6.53,10.18,7.3,7.85,DCC-AQ6
2021-05-03 00:00:00,0.72,8.4,5.64,7.72,6.23,6.73,DCC-AQ6
2021-05-03 01:00:00,0.38,4.88,4.4,6.4,4.99,5.49,DCC-AQ6
2021-05-03 02:00:00,-0.13,1.84,2.53,4.15,2.97,3.4,DCC-AQ6
2021-05-03 03:00:00,-0.04,1.1,2.54,4.71,3.05,3.47,DCC-AQ6
2021-05-03 04:00:00,-0.03,0.88,1.94,4.23,2.46,2.9,DCC-AQ6
2021-05-03 05:00:00,1.68,4.09,1.51,3.01,1.94,2.34,DCC-AQ6
2021-05-03 06:00:00,0.55,2.38,1.12,2.35,1.53,1.99,DCC-AQ6
2021-05-03 07:00:00,3.67,5.32,0.72,1.47,1.0,1.27,DCC-AQ6
2021-05-03 08:00:00,1.41,2.31,0.84,2.18,1.2,1.53,DCC-AQ6
2021-05-03 09:00:00,0.83,1.43,1.48,3.99,2.03,2.49,DCC-AQ6
2021-05-03 10:00:00,0.49,1.0,0.69,2.1,1.04,1.37,DCC-AQ6
2021-05-03 11:00:00,0.92,1.48,0.87,1.75,1.1,1.34,DCC-AQ6
2021-05-03 12:00:00,2.07,3.34,1.1,3.86,1.65,2.11,DCC-AQ6
2021-05-03 13:00:00,3.37,5.52,2.63,8.39,4.41,6.13,DCC-AQ6
2021-05-03 14:00:00,3.29,4.29,4.33,17.02,7.9,11.19,DCC-AQ6
2021-05-03 15:00:00,2.64,3.51,4.38,14.17,7.22,9.68,DCC-AQ6
2021-05-03 16:00:00,1.28,3.86,3.9,10.72,6.39,8.56,DCC-AQ6
2021-05-03 17:00:00,0.48,2.08,3.49,8.65,5.53,7.21,DCC-AQ6
2021-05-03 18:00:00,0.77,1.47,2.64,5.54,3.92,4.92,DCC-AQ6
2021-05-03 19:00:00,2.54,4.2,3.0,6.51,4.33,5.34,DCC-AQ6
2021-05-03 20:00:00,1.17,2.54,1.86,2.96,2.22,2.5,DCC-AQ6
2021-05-03 21:00:00,0.92,3.27,2.32,3.41,2.77,3.13,DCC-AQ6
2021-05-03 22:00:00,0.11,2.25,1.69,3.53,2.29,2.82,DCC-AQ6
2021-05-03 23:00:00,0.33,1.08,1.14,2.61,1.56,1.91,DCC-AQ6
2021-05-04 00:00:00,-0.43,0.59,0.96,2.38,1.41,1.81,DCC-AQ6
2021-05-04 01:00:00,-0.24,-0.37,0.94,2.98,1.59,2.17,DCC-AQ6
2021-05-04 02:00:00,0.11,-0.11,1.22,3.61,2.09,2.87,DCC-AQ6
2021-05-04 03:00:00,0.4,0.02,1.45,4.46,2.5,3.39,DCC-AQ6
2021-05-04 04:00:00,3.99,2.3,1.9,7.31,3.69,5.38,DCC-AQ6
2021-05-04 05:00:00,8.29,11.81,2.09,8.83,4.24,6.18,DCC-AQ6
2021-05-04 06:00:00,19.34,13.94,1.92,11.59,4.44,6.96,DCC-AQ6
2021-05-04 07:00:00,14.22,9.09,1.56,13.91,4.21,6.98,DCC-AQ6
2021-05-04 08:00:00,14.11,4.66,1.77,16.94,4.89,8.09,DCC-AQ6
2021-05-04 09:00:00,10.03,6.31,1.37,12.87,3.52,5.5,DCC-AQ6
2021-05-04 10:00:00,11.16,5.66,1.02,13.6,2.96,4.63,DCC-AQ6
2021-05-04 11:00:00,8.18,8.68,1.14,8.67,2.52,3.77,DCC-AQ6
2021-05-04 12:00:00,9.38,6.64,0.99,9.2,2.24,3.3,DCC-AQ6
2021-05-04 13:00:00,10.51,12.03,0.96,8.83,2.32,3.66,DCC-AQ6
2021-05-04 14:00:00,16.54,10.05,1.4,10.92,3.2,4.91,DCC-AQ6
2021-05-04 15:00:00,8.1,9.19,2.06,10.19,3.75,5.33,DCC-AQ6
2021-05-04 16:00:00,12.26,15.48,4.03,11.45,6.18,8.3,DCC-AQ6
2021-05-04 17:00:00,6.98,7.94,3.22,11.73,5.44,7.56,DCC-AQ6
2021-05-04 18:00:00,4.72,7.27,2.31,7.76,3.47,4.63,DCC-AQ6
2021-05-04 19:00:00,5.52,6.87,2.89,7.21,3.97,5.2,DCC-AQ6
2021-05-04 20:00:00,3.16,9.08,5.28,9.15,6.31,7.2,DCC-AQ6
2021-05-04 21:00:00,2.34,9.92,4.2,8.07,5.36,6.32,DCC-AQ6
2021-05-04 22:00:00,1.68,11.17,3.42,7.45,4.61,5.68,DCC-AQ6
2021-05-04 23:00:00,1.0,6.78,3.03,6.75,4.18,5.33,DCC-AQ6
2021-05-05 00:00:00,0.7,3.37,2.46,4.74,3.23,3.9,DCC-AQ6
2021-05-05 01:00:00,0.37,1.58,1.94,4.02,2.57,3.16,DCC-AQ6
2021-05-05 02:00:00,1.0,2.11,1.7,3.14,2.27,2.73,DCC-AQ6
2021-05-05 03:00:00,0.62,2.92,2.4,3.97,2.92,3.39,DCC-AQ6
2021-05-05 04:00:00,8.98,14.86,1.75,3.18,2.25,2.66,DCC-AQ6
2021-05-05 05:00:00,24.03,20.8,1.45,4.1,2.1,2.68,DCC-AQ6
2021-05-05 06:00:00,34.06,20.95,1.48,4.59,2.26,3.04,DCC-AQ6
2021-05-05 07:00:00,31.59,12.0,1.79,17.41,4.64,8.01,DCC-AQ6
2021-05-05 08:00:00,26.76,15.97,2.03,25.63,6.01,10.36,DCC-AQ6
2021-05-05 09:00:00,15.08,15.07,1.59,14.76,4.04,6.65,DCC-AQ6
2021-05-05 10:00:00,12.59,10.4,1.68,13.22,3.7,5.66,DCC-AQ6
2021-05-05 11:00:00,21.43,10.43,1.71,5.96,2.69,3.6,DCC-AQ6
2021-05-05 12:00:00,20.12,23.84,1.58,5.07,2.42,3.28,DCC-AQ6
2021-05-05 13:00:00,11.72,11.24,1.97,14.24,4.04,6.26,DCC-AQ6
2021-05-05 14:00:00,23.12,16.3,1.83,10.91,3.37,4.81,DCC-AQ6
2021-05-05 15:00:00,16.3,24.45,2.18,7.95,3.22,4.13,DCC-AQ6
2021-05-05 16:00:00,15.47,19.09,2.92,4.78,3.48,3.99,DCC-AQ6
2021-05-06 00:00:00,2.81,26.23,11.67,13.81,12.48,13.05,DCC-AQ6
2021-05-06 01:00:00,1.1,14.52,8.56,10.66,9.3,9.89,DCC-AQ6
2021-05-06 02:00:00,2.06,12.79,5.61,8.59,6.57,7.44,DCC-AQ6
2021-05-06 03:00:00,1.46,8.53,4.52,8.49,5.64,6.67,DCC-AQ6
2021-05-06 04:00:00,14.46,18.45,4.27,9.53,5.54,6.65,DCC-AQ6
2021-05-06 05:00:00,49.71,26.93,4.34,10.02,5.71,6.92,DCC-AQ6
2021-05-06 06:00:00,50.83,26.74,3.9,17.73,6.56,9.49,DCC-AQ6
2021-05-06 07:00:00,34.09,24.64,3.25,22.93,7.13,11.66,DCC-AQ6
2021-05-06 08:00:00,30.98,20.68,2.68,19.97,6.07,9.78,DCC-AQ6
2021-05-06 09:00:00,13.66,20.03,2.15,15.48,5.02,8.02,DCC-AQ6
2021-05-06 10:00:00,12.17,10.78,2.06,17.29,5.04,8.16,DCC-AQ6
2021-05-06 11:00:00,11.91,6.53,2.1,12.78,4.33,6.41,DCC-AQ6
2021-05-06 12:00:00,9.0,9.78,2.08,13.32,4.33,6.61,DCC-AQ6
2021-05-06 13:00:00,10.48,12.93,1.8,9.92,3.5,5.1,DCC-AQ6
2021-05-06 14:00:00,11.75,15.01,2.01,12.79,4.11,6.13,DCC-AQ6
2021-05-06 15:00:00,4.64,11.21,2.08,9.73,3.8,5.28,DCC-AQ6
2021-05-06 16:00:00,7.79,11.63,2.48,10.45,4.46,6.27,DCC-AQ6
2021-05-06 17:00:00,7.29,10.01,3.08,9.41,4.97,6.8,DCC-AQ6
2021-05-06 18:00:00,4.66,12.19,3.82,11.83,5.97,7.85,DCC-AQ6
2021-05-06 19:00:00,3.04,11.97,3.6,10.7,5.63,7.5,DCC-AQ6
2021-05-06 20:00:00,1.49,10.98,2.86,10.29,4.79,6.63,DCC-AQ6
2021-05-06 21:00:00,2.39,14.76,4.53,13.72,6.89,9.08,DCC-AQ6
2021-05-06 22:00:00,4.1,22.65,6.24,17.47,9.07,11.64,DCC-AQ6
2021-05-06 23:00:00,1.29,18.01,6.78,15.45,9.32,11.61,DCC-AQ6
2021-05-07 00:00:00,0.39,14.5,7.11,15.4,9.58,11.81,DCC-AQ6
2021-05-07 01:00:00,0.26,6.42,6.34,13.84,8.47,10.28,DCC-AQ6
2021-05-07 02:00:00,1.24,8.37,4.42,10.38,6.4,8.2,DCC-AQ6
2021-05-07 03:00:00,1.13,7.23,3.75,9.54,5.61,7.24,DCC-AQ6
2021-05-07 04:00:00,11.03,20.83,3.68,17.69,6.55,9.26,DCC-AQ6
2021-05-07 05:00:00,22.99,37.05,4.42,26.93,8.83,13.44,DCC-AQ6
2021-05-07 06:00:00,30.55,29.72,4.33,31.51,9.13,13.73,DCC-AQ6
2021-05-07 07:00:00,24.97,25.33,3.39,21.2,7.12,10.82,DCC-AQ6
2021-05-07 08:00:00,18.96,24.84,2.94,19.02,6.55,10.4,DCC-AQ6
2021-05-07 09:00:00,21.93,26.13,2.35,18.33,5.6,8.77,DCC-AQ6
2021-05-07 10:00:00,15.58,16.24,1.81,11.84,3.99,6.17,DCC-AQ6
2021-05-07 11:00:00,11.79,17.23,2.73,43.6,9.11,15.49,DCC-AQ6
2021-05-07 12:00:00,10.46,15.3,2.03,11.34,3.98,5.8,DCC-AQ6
2021-05-07 13:00:00,4.02,9.24,2.2,9.6,4.09,5.86,DCC-AQ6
2021-05-07 14:00:00,3.64,10.09,1.94,8.17,3.57,5.12,DCC-AQ6
2021-05-07 15:00:00,1.95,6.65,2.25,10.76,4.39,6.32,DCC-AQ6
2021-05-07 16:00:00,2.46,6.92,2.36,9.16,4.32,6.03,DCC-AQ6
2021-05-07 17:00:00,1.53,4.76,2.4,7.79,4.04,5.47,DCC-AQ6
2021-05-07 18:00:00,0.77,4.42,2.17,5.26,3.1,3.81,DCC-AQ6
2021-05-07 19:00:00,0.65,5.81,2.8,5.59,3.75,4.53,DCC-AQ6
2021-05-07 20:00:00,0.64,7.26,3.69,6.83,4.81,5.7,DCC-AQ6
2021-05-07 21:00:00,0.36,8.33,4.44,7.63,5.65,6.62,DCC-AQ6
2021-05-07 22:00:00,0.49,3.29,2.58,6.15,3.89,5.0,DCC-AQ6
2021-05-07 23:00:00,-0.04,0.63,2.27,8.43,4.06,5.63,DCC-AQ6
2021-05-08 00:00:00,0.17,-0.03,2.13,7.58,3.56,4.77,DCC-AQ6
2021-05-08 01:00:00,0.15,0.27,2.34,6.28,3.56,4.53,DCC-AQ6
2021-05-08 02:00:00,-0.09,0.44,2.96,7.4,4.82,6.52,DCC-AQ6
2021-05-08 03:00:00,0.06,0.36,3.26,10.6,6.32,9.12,DCC-AQ6
2021-05-08 04:00:00,1.3,1.87,3.22,9.52,5.97,8.32,DCC-AQ6
2021-05-08 05:00:00,0.72,2.49,2.69,8.01,5.03,7.1,DCC-AQ6
2021-05-08 06:00:00,1.62,4.56,2.08,6.85,4.0,5.68,DCC-AQ6
2021-05-08 07:00:00,2.65,9.42,2.1,8.14,4.15,5.9,DCC-AQ6
2021-05-08 08:00:00,16.58,24.23,2.84,12.02,5.69,8.43,DCC-AQ6
2021-05-08 09:00:00,5.97,11.83,1.6,4.85,2.54,3.39,DCC-AQ6
2021-05-08 10:00:00,7.1,8.69,1.23,3.23,1.84,2.37,DCC-AQ6
2021-05-08 11:00:00,6.97,8.67,1.39,3.71,2.12,2.66,DCC-AQ6
2021-05-08 12:00:00,3.64,7.72,1.59,5.72,2.59,3.37,DCC-AQ6
2021-05-08 13:00:00,1.04,11.07,1.65,5.03,2.8,3.83,DCC-AQ6
2021-05-08 14:00:00,1.08,4.47,2.33,6.57,4.05,5.39,DCC-AQ6
2021-05-08 15:00:00,0.67,3.82,2.78,9.23,5.46,7.65,DCC-AQ6
2021-05-08 16:00:00,0.8,2.58,3.14,11.76,6.43,9.09,DCC-AQ6
2021-05-08 17:00:00,0.49,3.52,3.71,11.07,6.8,9.46,DCC-AQ6
2021-05-08 18:00:00,0.48,2.72,4.4,12.56,7.76,10.7,DCC-AQ6
2021-05-08 19:00:00,0.16,2.55,4.92,13.48,8.4,11.42,DCC-AQ6
2021-05-08 20:00:00,0.13,3.02,5.06,14.14,8.82,12.11,DCC-AQ6
2021-05-08 21:00:00,0.13,1.48,4.29,14.2,8.15,11.6,DCC-AQ6
2021-05-08 22:00:00,0.11,1.9,4.35,13.01,7.89,10.94,DCC-AQ6
2021-05-08 23:00:00,0.09,1.73,4.3,13.01,7.93,11.15,DCC-AQ6
2021-05-09 00:00:00,-0.05,0.65,4.24,12.95,8.08,11.33,DCC-AQ6
2021-05-09 01:00:00,0.13,1.15,3.73,13.14,7.7,11.27,DCC-AQ6
2021-05-09 02:00:00,-0.01,0.71,3.98,15.03,8.44,12.52,DCC-AQ6
2021-05-09 03:00:00,-0.07,0.32,4.19,16.31,9.01,13.17,DCC-AQ6
2021-05-09 04:00:00,-0.05,0.31,4.07,13.86,8.33,11.92,DCC-AQ6
2021-05-09 05:00:00,4.05,2.62,3.44,11.87,7.04,9.92,DCC-AQ6
2021-05-09 06:00:00,0.55,1.39,3.24,11.18,6.5,9.04,DCC-AQ6
2021-05-09 07:00:00,1.68,3.16,3.07,11.92,6.28,8.78,DCC-AQ6
2021-05-09 08:00:00,2.68,4.11,3.04,14.13,6.44,9.14,DCC-AQ6
2021-05-09 09:00:00,0.82,0.99,3.15,11.12,6.39,8.95,DCC-AQ6
2021-05-09 10:00:00,0.76,2.0,3.08,11.44,6.27,8.68,DCC-AQ6
2021-05-09 11:00:00,0.38,0.98,3.04,12.95,6.41,8.96,DCC-AQ6
2021-05-09 12:00:00,0.41,1.5,2.87,11.59,6.01,8.47,DCC-AQ6
2021-05-09 13:00:00,0.74,0.52,2.91,9.68,5.74,7.87,DCC-AQ6
2021-05-09 14:00:00,0.49,0.88,2.95,9.64,5.75,7.81,DCC-AQ6
2021-05-09 15:00:00,0.44,1.31,3.1,10.65,6.11,8.55,DCC-AQ6
2021-05-09 16:00:00,0.3,1.23,3.1,10.43,6.14,8.67,DCC-AQ6
2021-05-09 17:00:00,0.24,1.29,3.12,9.69,5.94,8.27,DCC-AQ6
2021-05-09 18:00:00,0.48,1.83,3.29,9.95,6.17,8.41,DCC-AQ6
2021-05-09 19:00:00,0.31,2.88,3.57,9.32,6.05,8.04,DCC-AQ6
2021-05-09 20:00:00,0.21,1.47,4.36,10.27,6.89,9.05,DCC-AQ6
2021-05-09 21:00:00,0.22,1.1,2.68,8.51,5.03,6.92,DCC-AQ6
2021-05-09 22:00:00,0.38,1.84,2.74,7.22,4.77,6.39,DCC-AQ6
2021-05-09 23:00:00,-0.03,1.78,2.14,6.52,4.07,5.68,DCC-AQ6
2021-05-10 00:00:00,0.39,0.7,1.66,4.43,3.02,4.15,DCC-AQ6
2021-05-10 01:00:00,-0.18,0.53,1.58,4.4,2.93,3.99,DCC-AQ6
2021-05-10 02:00:00,-0.25,-0.1,1.37,4.21,2.73,3.9,DCC-AQ6
2021-05-10 03:00:00,-0.27,-0.4,2.41,5.56,3.74,4.86,DCC-AQ6
2021-05-10 04:00:00,3.72,7.12,0.89,2.9,1.64,2.15,DCC-AQ6
2021-05-10 05:00:00,2.86,7.92,0.95,3.63,1.89,2.73,DCC-AQ6
2021-05-10 06:00:00,11.04,16.36,1.35,5.28,2.7,3.92,DCC-AQ6
2021-05-10 07:00:00,3.56,9.28,0.87,4.25,1.75,2.45,DCC-AQ6
2021-05-10 08:00:00,2.6,6.39,0.86,4.14,1.75,2.47,DCC-AQ6
2021-05-10 09:00:00,2.24,5.21,0.92,4.11,1.89,2.64,DCC-AQ6
2021-05-10 10:00:00,3.64,5.38,0.76,7.67,1.95,2.76,DCC-AQ6
2021-05-10 11:00:00,6.11,8.33,1.08,12.48,3.2,5.22,DCC-AQ6
2021-05-10 12:00:00,1.43,3.17,1.03,6.9,2.29,3.23,DCC-AQ6
2021-05-10 13:00:00,1.32,2.43,0.78,4.72,1.7,2.41,DCC-AQ6
2021-05-10 14:00:00,2.17,5.11,0.86,4.44,1.57,2.12,DCC-AQ6
2021-05-10 15:00:00,1.77,7.14,1.14,5.25,2.07,2.9,DCC-AQ6
2021-05-10 16:00:00,2.26,10.13,1.47,2.8,1.93,2.35,DCC-AQ6
2021-05-10 17:00:00,1.7,6.54,1.37,2.28,1.64,1.83,DCC-AQ6
2021-05-10 18:00:00,0.74,5.88,1.81,3.03,2.16,2.42,DCC-AQ6
2021-05-10 19:00:00,0.99,6.32,4.0,5.34,4.57,4.96,DCC-AQ6
2021-05-10 20:00:00,0.33,5.85,2.63,5.8,3.8,4.77,DCC-AQ6
2021-05-10 21:00:00,0.32,5.5,3.51,9.53,5.66,7.46,DCC-AQ6
2021-05-10 22:00:00,-0.13,1.14,2.82,9.33,5.23,7.32,DCC-AQ6
2021-05-10 23:00:00,-0.39,-0.05,2.31,10.06,5.01,7.47,DCC-AQ6
2021-05-11 00:00:00,-0.15,-0.72,2.44,11.91,5.67,8.88,DCC-AQ6
2021-05-11 01:00:00,-0.32,-0.7,2.97,14.8,6.69,10.19,DCC-AQ6
2021-05-11 02:00:00,-0.15,-1.05,3.04,14.4,6.78,10.31,DCC-AQ6
2021-05-11 03:00:00,-0.12,-0.97,3.55,15.89,7.72,11.82,DCC-AQ6
2021-05-11 04:00:00,10.13,16.78,3.12,14.51,6.82,10.51,DCC-AQ6
2021-05-11 05:00:00,5.39,15.77,2.95,14.65,6.52,10.14,DCC-AQ6
2021-05-11 06:00:00,5.71,12.47,3.36,14.19,6.8,9.95,DCC-AQ6
2021-05-11 07:00:00,3.55,9.45,3.28,15.21,7.07,10.69,DCC-AQ6
2021-05-11 08:00:00,5.09,9.35,2.86,12.56,5.88,8.74,DCC-AQ6
2021-05-11 09:00:00,2.3,5.12,2.27,9.1,4.61,6.87,DCC-AQ6
2021-05-11 10:00:00,2.54,4.62,2.63,11.79,5.41,8.0,DCC-AQ6
2021-05-11 11:00:00,2.1,4.08,2.66,14.13,5.82,8.79,DCC-AQ6
2021-05-11 12:00:00,4.12,5.85,2.72,11.11,5.43,7.96,DCC-AQ6
2021-05-11 13:00:00,0.83,2.21,2.46,8.39,4.67,6.79,DCC-AQ6
2021-05-11 14:00:00,1.0,2.75,2.61,9.45,5.03,7.25,DCC-AQ6
2021-05-11 15:00:00,1.87,5.81,2.85,11.46,5.64,8.04,DCC-AQ6
2021-05-11 16:00:00,1.95,6.67,2.83,11.67,5.68,8.15,DCC-AQ6
2021-05-11 17:00:00,1.64,6.82,3.04,11.35,5.94,8.49,DCC-AQ6
2021-05-11 18:00:00,1.09,8.53,3.96,13.2,7.21,10.04,DCC-AQ6
2021-05-11 19:00:00,1.51,9.16,4.38,13.1,7.57,10.42,DCC-AQ6
2021-05-11 20:00:00,0.49,7.75,4.77,12.75,7.92,10.69,DCC-AQ6
2021-05-11 21:00:00,0.42,5.97,4.48,12.06,7.48,10.13,DCC-AQ6
2021-05-11 22:00:00,0.98,14.15,4.96,14.85,8.02,10.69,DCC-AQ6
2021-05-11 23:00:00,1.15,23.61,6.76,16.55,10.05,12.72,DCC-AQ6
2021-05-12 00:00:00,0.51,17.73,7.41,15.02,10.21,12.35,DCC-AQ6
2021-05-12 01:00:00,1.05,19.03,8.89,16.33,11.74,13.92,DCC-AQ6
2021-05-12 02:00:00,2.85,20.78,10.04,17.2,12.78,14.96,DCC-AQ6
2021-05-12 03:00:00,2.9,25.77,10.18,17.92,13.04,15.18,DCC-AQ6
2021-05-12 04:00:00,29.33,25.9,9.59,23.88,12.99,15.69,DCC-AQ6
2021-05-12 05:00:00,27.16,37.52,4.01,13.62,6.36,8.52,DCC-AQ6
2021-05-12 06:00:00,32.46,45.52,2.56,20.77,5.73,8.8,DCC-AQ6
2021-05-12 07:00:00,8.43,28.31,1.49,10.43,3.35,5.09,DCC-AQ6
2021-05-12 08:00:00,10.54,24.26,1.04,7.17,2.42,3.85,DCC-AQ6
2021-05-12 09:00:00,6.87,17.05,0.93,6.4,2.02,3.03,DCC-AQ6
2021-05-12 10:00:00,10.41,18.99,0.99,5.79,1.96,2.85,DCC-AQ6
2021-05-12 11:00:00,7.36,15.97,1.06,6.3,2.04,2.81,DCC-AQ6
2021-05-12 12:00:00,5.43,10.77,1.09,5.37,2.1,3.08,DCC-AQ6
2021-05-12 13:00:00,5.04,10.04,1.4,5.43,2.51,3.36,DCC-AQ6
2021-05-12 14:00:00,3.53,8.17,1.23,4.63,2.17,2.94,DCC-AQ6
2021-05-12 15:00:00,1.94,8.17,1.37,4.21,2.27,3.05,DCC-AQ6
2021-05-12 16:00:00,3.95,17.3,2.39,5.31,3.34,4.2,DCC-AQ6
2021-05-12 17:00:00,5.67,21.5,2.43,4.65,3.0,3.48,DCC-AQ6
2021-05-12 18:00:00,6.16,26.28,3.55,8.65,4.67,5.75,DCC-AQ6
2021-05-12 19:00:00,2.25,16.92,3.92,6.08,4.5,5.06,DCC-AQ6
2021-05-12 20:00:00,2.63,21.25,8.25,10.4,8.81,9.22,DCC-AQ6
2021-05-12 21:00:00,16.84,46.02,14.01,19.54,15.27,16.23,DCC-AQ6
2021-05-12 22:00:00,12.75,40.62,9.82,15.59,11.16,12.46,DCC-AQ6
2021-05-12 23:00:00,3.23,31.6,9.46,14.2,10.67,11.72,DCC-AQ6
2021-05-13 00:00:00,11.25,26.51,10.54,16.94,12.17,13.78,DCC-AQ6
2021-05-13 01:00:00,12.46,30.91,12.04,15.54,13.08,14.03,DCC-AQ6
2021-05-13 02:00:00,14.06,29.2,12.6,17.21,13.73,14.61,DCC-AQ6
2021-05-13 03:00:00,10.49,25.31,9.44,11.56,10.18,10.76,DCC-AQ6
2021-05-13 04:00:00,43.72,26.3,8.52,16.95,10.2,11.81,DCC-AQ6
2021-05-13 05:00:00,75.11,40.07,7.43,23.6,10.35,13.24,DCC-AQ6
2021-05-13 06:00:00,68.42,54.65,6.45,25.68,10.14,14.19,DCC-AQ6
2021-05-13 07:00:00,40.06,40.69,6.61,19.71,9.31,12.24,DCC-AQ6
2021-05-13 08:00:00,31.08,42.06,8.04,22.25,10.84,13.72,DCC-AQ6
2021-05-13 09:00:00,25.04,34.82,8.73,25.85,11.8,14.83,DCC-AQ6
2021-05-13 10:00:00,19.23,36.42,7.37,23.48,10.15,12.86,DCC-AQ6
2021-05-13 11:00:00,13.57,22.8,5.47,14.87,7.26,8.81,DCC-AQ6
2021-05-13 12:00:00,21.17,26.89,6.17,15.12,7.86,9.23,DCC-AQ6
2021-05-13 13:00:00,5.95,20.66,4.45,8.45,5.49,6.35,DCC-AQ6
2021-05-13 14:00:00,13.37,31.27,3.29,8.94,4.57,5.69,DCC-AQ6
2021-05-13 15:00:00,7.05,23.83,3.57,8.99,5.07,6.26,DCC-AQ6
2021-05-13 16:00:00,5.49,19.57,3.02,8.17,4.44,5.53,DCC-AQ6
2021-05-13 17:00:00,6.69,20.4,2.99,7.14,4.27,5.33,DCC-AQ6
2021-05-13 18:00:00,4.96,19.63,3.42,8.54,4.91,6.01,DCC-AQ6
