datetime,pm1,pm10,pm2_5,tsp,serial_number
2021-05-03 04:00:00,0.56,1.38,1.08,1.65,TNT1296
2021-05-03 05:00:00,0.47,1.68,0.99,2.2,TNT1296
2021-05-03 06:00:00,0.45,1.2,0.88,1.7,TNT1296
2021-05-03 07:00:00,0.82,2.13,1.66,2.6,TNT1296
2021-05-03 08:00:00,0.58,1.58,1.13,2.03,TNT1296
2021-05-03 09:00:00,0.38,0.85,0.75,1.05,TNT1296
2021-05-03 10:00:00,0.58,1.38,1.16,1.78,TNT1296
2021-05-03 11:00:00,0.36,0.97,0.67,1.25,TNT1296
2021-05-03 12:00:00,0.24,0.5,0.41,1.43,TNT1296
2021-05-03 13:00:00,0.55,1.47,1.03,1.95,TNT1296
2021-05-03 14:00:00,2.41,4.83,4.35,5.78,TNT1296
2021-05-03 15:00:00,4.08,8.9,7.29,11.97,TNT1296
2021-05-03 16:00:00,3.13,6.0,5.48,7.17,TNT1296
2021-05-03 17:00:00,3.65,7.05,6.58,8.33,TNT1296
2021-05-03 18:00:00,3.11,6.38,5.81,7.6,TNT1296
2021-05-03 19:00:00,2.03,4.8,4.17,6.2,TNT1296
2021-05-03 20:00:00,2.11,4.63,4.03,5.65,TNT1296
2021-05-03 21:00:00,0.66,1.5,1.02,1.85,TNT1296
2021-05-03 22:00:00,1.03,1.67,1.6,1.87,TNT1296
2021-05-03 23:00:00,0.62,1.67,1.19,2.1,TNT1296
2021-05-04 00:00:00,0.54,1.27,0.93,1.55,TNT1296
2021-05-04 01:00:00,0.64,1.45,1.14,1.88,TNT1296
2021-05-04 02:00:00,1.01,2.2,1.74,2.8,TNT1296
2021-05-04 03:00:00,1.38,2.88,2.52,3.43,TNT1296
2021-05-04 04:00:00,1.23,2.75,2.42,3.32,TNT1296
2021-05-04 05:00:00,2.38,4.85,4.41,5.82,TNT1296
2021-05-04 06:00:00,2.54,5.25,4.78,7.95,TNT1296
2021-05-04 07:00:00,2.62,6.7,5.13,8.42,TNT1296
2021-05-04 08:00:00,1.97,5.45,4.03,8.45,TNT1296
2021-05-04 09:00:00,2.22,6.15,4.41,7.95,TNT1296
2021-05-04 10:00:00,1.39,5.13,2.94,7.77,TNT1296
2021-05-04 11:00:00,1.02,4.9,2.45,8.52,TNT1296
2021-05-04 12:00:00,0.98,3.63,2.07,6.42,TNT1296
2021-05-04 13:00:00,0.65,2.12,1.46,2.85,TNT1296
2021-05-04 14:00:00,0.77,2.15,1.51,2.72,TNT1296
2021-05-04 15:00:00,1.53,5.68,3.27,8.62,TNT1296
2021-05-04 16:00:00,1.68,5.93,3.34,9.48,TNT1296
2021-05-04 17:00:00,2.66,6.78,4.96,9.37,TNT1296
2021-05-04 18:00:00,2.14,5.75,4.37,8.03,TNT1296
2021-05-04 19:00:00,0.75,1.77,1.36,2.45,TNT1296
2021-05-04 20:00:00,0.66,1.75,1.22,2.48,TNT1296
2021-05-04 21:00:00,0.92,1.75,1.72,2.15,TNT1296
2021-05-04 22:00:00,1.14,2.42,2.13,3.0,TNT1296
2021-05-04 23:00:00,1.02,2.08,1.77,2.47,TNT1296
2021-05-05 00:00:00,0.81,2.07,1.56,2.63,TNT1296
2021-05-05 01:00:00,0.61,1.38,1.26,1.72,TNT1296
2021-05-05 02:00:00,0.57,1.4,1.19,1.83,TNT1296
2021-05-05 03:00:00,0.72,1.9,1.47,2.47,TNT1296
2021-05-05 04:00:00,0.76,1.7,1.6,2.12,TNT1296
2021-05-05 05:00:00,0.7,1.82,1.5,2.3,TNT1296
2021-05-05 06:00:00,0.76,2.3,1.54,3.15,TNT1296
2021-05-05 07:00:00,0.86,2.45,1.81,3.4,TNT1296
2021-05-05 08:00:00,0.94,2.5,1.89,3.27,TNT1296
2021-05-05 09:00:00,1.33,3.78,2.75,4.88,TNT1296
2021-05-05 10:00:00,1.16,3.57,2.4,4.9,TNT1296
2021-05-05 11:00:00,0.92,2.95,1.81,4.8,TNT1296
2021-05-05 12:00:00,0.91,3.13,1.92,4.15,TNT1296
2021-05-05 13:00:00,0.87,3.0,1.74,4.55,TNT1296
2021-05-05 14:00:00,0.91,2.73,1.91,3.8,TNT1296
2021-05-05 15:00:00,0.9,2.52,1.88,3.33,TNT1296
2021-05-05 16:00:00,1.0,2.13,1.82,2.6,TNT1296
2021-05-05 17:00:00,0.66,1.78,1.18,2.55,TNT1296
2021-05-05 18:00:00,0.68,2.03,1.28,2.7,TNT1296
2021-05-05 19:00:00,0.72,1.78,1.36,2.2,TNT1296
2021-05-05 20:00:00,1.66,3.38,2.63,4.27,TNT1296
2021-05-05 21:00:00,1.2,2.65,2.1,3.5,TNT1296
2021-05-05 22:00:00,2.18,4.48,3.42,5.67,TNT1296
2021-05-05 23:00:00,1.34,2.93,2.29,5.45,TNT1296
2021-05-06 00:00:00,1.59,3.0,2.48,3.65,TNT1296
2021-05-06 01:00:00,1.59,2.97,2.59,3.55,TNT1296
2021-05-06 02:00:00,2.19,3.83,3.31,4.43,TNT1296
2021-05-06 03:00:00,2.04,3.5,3.24,4.05,TNT1296
2021-05-06 04:00:00,1.85,3.45,3.11,4.72,TNT1296
2021-05-06 05:00:00,1.61,3.0,2.72,3.65,TNT1296
2021-05-06 06:00:00,1.46,3.1,2.56,3.65,TNT1296
2021-05-06 07:00:00,1.56,3.3,2.82,4.5,TNT1296
2021-05-06 08:00:00,1.69,4.32,3.26,6.35,TNT1296
2021-05-06 09:00:00,1.97,5.1,3.61,6.62,TNT1296
2021-05-06 10:00:00,2.02,5.9,4.01,7.52,TNT1296
2021-05-06 11:00:00,2.13,6.2,4.15,9.05,TNT1296
2021-05-06 12:00:00,1.76,6.55,3.43,11.2,TNT1296
2021-05-06 13:00:00,1.43,4.05,2.6,6.65,TNT1296
2021-05-06 14:00:00,1.45,4.15,2.59,6.7,TNT1296
2021-05-06 15:00:00,1.87,4.87,3.26,6.27,TNT1296
2021-05-06 16:00:00,1.9,4.8,3.51,6.88,TNT1296
2021-05-06 17:00:00,2.07,4.53,3.63,7.18,TNT1296
2021-05-06 18:00:00,2.24,5.45,4.03,6.75,TNT1296
2021-05-06 19:00:00,2.38,6.65,4.25,8.62,TNT1296
2021-05-06 20:00:00,2.15,4.88,3.61,5.82,TNT1296
2021-05-06 21:00:00,2.34,5.33,4.09,6.58,TNT1296
2021-05-06 22:00:00,2.6,6.15,4.92,7.65,TNT1296
2021-05-06 23:00:00,2.87,5.98,5.06,8.0,TNT1296
2021-05-07 00:00:00,2.91,6.25,5.09,7.95,TNT1296
2021-05-07 01:00:00,2.93,6.7,5.19,8.97,TNT1296
2021-05-07 02:00:00,2.7,5.65,4.66,6.8,TNT1296
2021-05-07 03:00:00,2.46,4.9,4.32,5.83,TNT1296
2021-05-07 04:00:00,2.37,5.15,4.36,6.37,TNT1296
2021-05-07 05:00:00,2.34,4.75,4.22,5.9,TNT1296
2021-05-07 06:00:00,2.48,5.65,4.62,6.95,TNT1296
2021-05-07 07:00:00,2.76,6.35,5.0,7.77,TNT1296
2021-05-07 08:00:00,3.76,13.73,7.75,19.95,TNT1296
2021-05-07 09:00:00,3.08,8.9,5.99,12.9,TNT1296
2021-05-07 10:00:00,2.6,9.4,5.32,14.2,TNT1296
2021-05-07 11:00:00,2.26,7.4,4.52,9.38,TNT1296
2021-05-07 12:00:00,1.88,6.72,3.8,10.05,TNT1296
2021-05-07 13:00:00,2.5,8.88,5.25,12.7,TNT1296
2021-05-07 14:00:00,2.32,8.38,4.75,11.35,TNT1296
2021-05-07 15:00:00,1.91,5.6,3.72,7.68,TNT1296
2021-05-07 16:00:00,2.18,5.95,4.35,7.35,TNT1296
2021-05-07 17:00:00,2.63,6.57,5.12,8.3,TNT1296
2021-05-07 18:00:00,2.51,5.67,4.48,6.88,TNT1296
2021-05-07 19:00:00,1.85,4.48,3.4,5.58,TNT1296
2021-05-07 20:00:00,1.73,4.03,3.14,4.9,TNT1296
2021-05-07 21:00:00,1.75,4.63,3.2,6.68,TNT1296
2021-05-07 22:00:00,1.93,4.2,3.58,5.05,TNT1296
2021-05-07 23:00:00,2.0,4.03,3.51,4.6,TNT1296
2021-05-08 00:00:00,2.34,5.27,4.15,6.32,TNT1296
2021-05-08 01:00:00,1.96,4.4,3.66,5.58,TNT1296
2021-05-08 02:00:00,1.91,4.83,3.81,5.77,TNT1296
2021-05-08 03:00:00,2.65,6.75,6.0,8.7,TNT1296
2021-05-08 04:00:00,3.51,9.35,8.31,11.98,TNT1296
2021-05-08 05:00:00,2.85,8.55,7.29,11.2,TNT1296
2021-05-08 06:00:00,2.15,6.63,5.28,8.68,TNT1296
2021-05-08 07:00:00,1.94,6.22,4.82,8.2,TNT1296
2021-05-08 08:00:00,2.49,8.1,5.93,10.88,TNT1296
2021-05-08 09:00:00,3.42,16.27,9.03,21.4,TNT1296
2021-05-08 10:00:00,3.1,7.15,5.65,8.88,TNT1296
2021-05-08 11:00:00,1.13,2.4,1.97,2.85,TNT1296
2021-05-08 12:00:00,1.38,4.33,2.46,6.4,TNT1296
2021-05-08 13:00:00,1.49,4.02,2.61,5.47,TNT1296
2021-05-08 14:00:00,1.66,3.8,3.04,4.75,TNT1296
2021-05-08 15:00:00,2.77,6.6,5.1,8.03,TNT1296
2021-05-08 16:00:00,4.39,10.7,7.95,14.95,TNT1296
2021-05-08 17:00:00,5.23,11.08,9.28,13.03,TNT1296
2021-05-08 18:00:00,4.92,10.7,8.75,13.58,TNT1296
2021-05-08 19:00:00,4.94,10.77,9.18,14.15,TNT1296
2021-05-08 20:00:00,5.45,11.4,10.22,13.85,TNT1296
2021-05-08 21:00:00,6.07,12.12,10.7,15.13,TNT1296
2021-05-08 22:00:00,5.82,12.42,10.63,14.92,TNT1296
2021-05-08 23:00:00,5.98,12.8,11.25,17.0,TNT1296
2021-05-09 00:00:00,5.98,12.0,10.97,13.85,TNT1296
2021-05-09 01:00:00,6.1,12.03,11.39,14.15,TNT1296
2021-05-09 02:00:00,6.14,12.83,11.88,15.28,TNT1296
2021-05-09 03:00:00,7.05,14.53,13.63,17.32,TNT1296
2021-05-09 04:00:00,7.9,16.85,15.71,20.25,TNT1296
2021-05-09 05:00:00,7.2,14.8,14.03,18.45,TNT1296
2021-05-09 06:00:00,7.42,14.55,13.72,17.15,TNT1296
2021-05-09 07:00:00,7.29,13.45,12.91,15.55,TNT1296
2021-05-09 08:00:00,6.94,12.98,12.16,15.4,TNT1296
2021-05-09 09:00:00,5.0,9.65,8.69,11.35,TNT1296
2021-05-09 10:00:00,6.41,12.08,11.17,14.05,TNT1296
2021-05-09 11:00:00,5.95,11.23,10.34,13.35,TNT1296
2021-05-09 12:00:00,5.62,10.75,10.07,12.67,TNT1296
2021-05-09 13:00:00,4.86,9.53,8.4,12.67,TNT1296
2021-05-09 14:00:00,5.25,9.9,8.97,11.62,TNT1296
2021-05-09 15:00:00,5.12,9.45,8.64,11.03,TNT1296
2021-05-09 16:00:00,5.25,10.17,9.06,12.12,TNT1296
2021-05-09 17:00:00,5.24,10.82,9.28,14.27,TNT1296
2021-05-09 18:00:00,4.69,9.23,8.19,10.85,TNT1296
2021-05-09 19:00:00,5.37,10.3,9.13,12.02,TNT1296
2021-05-09 20:00:00,5.38,10.38,9.15,13.53,TNT1296
2021-05-09 21:00:00,4.77,8.67,8.17,9.78,TNT1296
2021-05-09 22:00:00,4.73,9.13,8.45,10.5,TNT1296
2021-05-09 23:00:00,4.24,8.1,7.62,9.48,TNT1296
2021-05-10 00:00:00,4.74,9.52,8.71,11.95,TNT1296
2021-05-10 01:00:00,4.13,8.08,7.57,9.85,TNT1296
2021-05-10 02:00:00,3.13,5.98,5.61,7.07,TNT1296
2021-05-10 03:00:00,2.83,5.6,5.34,7.05,TNT1296
2021-05-10 04:00:00,3.49,7.13,6.65,8.5,TNT1296
2021-05-10 05:00:00,2.49,5.42,4.87,6.65,TNT1296
2021-05-10 06:00:00,1.71,3.67,3.15,4.35,TNT1296
2021-05-10 07:00:00,3.36,7.15,5.81,8.95,TNT1296
2021-05-10 08:00:00,1.71,4.42,3.09,6.65,TNT1296
2021-05-10 09:00:00,1.5,3.73,2.78,5.67,TNT1296
2021-05-10 10:00:00,1.71,3.73,2.91,6.35,TNT1296
2021-05-10 11:00:00,1.17,3.3,2.1,6.23,TNT1296
2021-05-10 12:00:00,1.23,3.22,2.39,5.12,TNT1296
2021-05-10 13:00:00,1.48,4.73,2.81,8.08,TNT1296
2021-05-10 14:00:00,1.3,3.95,2.46,7.1,TNT1296
2021-05-10 15:00:00,1.73,4.65,3.23,7.45,TNT1296
2021-05-10 16:00:00,1.08,3.38,2.15,4.9,TNT1296
2021-05-10 17:00:00,0.95,2.57,2.02,4.2,TNT1296
2021-05-10 18:00:00,0.57,1.18,0.98,1.38,TNT1296
2021-05-10 19:00:00,0.71,1.62,1.37,2.0,TNT1296
2021-05-10 20:00:00,0.55,1.3,1.06,1.62,TNT1296
2021-05-10 21:00:00,1.84,3.88,3.28,5.57,TNT1296
2021-05-10 22:00:00,3.45,6.8,6.36,8.0,TNT1296
2021-05-10 23:00:00,3.47,7.1,6.63,8.9,TNT1296
2021-05-11 00:00:00,3.46,8.1,7.27,10.32,TNT1296
2021-05-11 01:00:00,3.75,8.3,7.85,11.07,TNT1296
2021-05-11 02:00:00,4.54,10.97,9.63,13.72,TNT1296
2021-05-11 03:00:00,4.55,10.7,9.37,13.15,TNT1296
2021-05-11 04:00:00,4.93,13.03,10.36,16.52,TNT1296
2021-05-11 05:00:00,4.68,11.5,9.9,14.3,TNT1296
2021-05-11 06:00:00,4.69,11.78,9.02,15.6,TNT1296
2021-05-11 07:00:00,5.1,12.63,9.54,17.0,TNT1296
2021-05-11 08:00:00,5.05,11.92,9.36,14.65,TNT1296
2021-05-11 09:00:00,4.19,11.42,7.91,14.65,TNT1296
2021-05-11 10:00:00,4.11,11.9,8.31,17.97,TNT1296
2021-05-11 11:00:00,5.38,12.0,10.01,14.5,TNT1296
2021-05-11 12:00:00,4.63,11.45,8.89,16.33,TNT1296
2021-05-11 13:00:00,4.72,11.8,9.08,15.0,TNT1296
2021-05-11 14:00:00,5.06,11.85,9.73,14.63,TNT1296
2021-05-11 15:00:00,5.29,12.43,9.69,16.3,TNT1296
2021-05-11 16:00:00,4.67,10.78,8.44,13.2,TNT1296
2021-05-11 17:00:00,4.61,10.3,8.16,12.75,TNT1296
2021-05-11 18:00:00,4.73,10.17,8.6,12.38,TNT1296
2021-05-11 19:00:00,5.05,11.27,9.31,14.37,TNT1296
2021-05-11 20:00:00,4.53,10.55,8.7,13.75,TNT1296
2021-05-11 21:00:00,4.01,10.08,8.5,12.35,TNT1296
2021-05-11 22:00:00,4.5,10.93,8.82,13.33,TNT1296
2021-05-11 23:00:00,4.99,11.8,9.3,14.58,TNT1296
2021-05-12 00:00:00,4.64,10.42,8.41,12.5,TNT1296
2021-05-12 01:00:00,4.31,8.77,7.47,10.5,TNT1296
2021-05-12 02:00:00,3.91,8.3,6.93,10.02,TNT1296
2021-05-12 03:00:00,3.82,7.77,6.33,10.92,TNT1296
2021-05-12 04:00:00,3.47,7.55,5.99,9.02,TNT1296
2021-05-12 05:00:00,3.44,7.5,6.02,9.1,TNT1296
2021-05-12 06:00:00,2.1,5.8,4.1,8.35,TNT1296
2021-05-12 07:00:00,2.23,8.27,4.98,12.08,TNT1296
2021-05-12 08:00:00,1.59,5.18,3.67,6.78,TNT1296
2021-05-12 09:00:00,1.48,5.1,3.21,6.75,TNT1296
2021-05-12 10:00:00,0.85,2.58,1.74,3.75,TNT1296
2021-05-12 11:00:00,0.87,2.78,1.69,3.6,TNT1296
2021-05-12 12:00:00,1.02,3.83,2.08,5.55,TNT1296
2021-05-12 13:00:00,1.2,3.45,2.32,5.42,TNT1296
2021-05-12 14:00:00,1.32,3.15,2.51,4.15,TNT1296
2021-05-12 15:00:00,1.49,3.97,2.76,5.05,TNT1296
2021-05-12 16:00:00,1.85,6.13,3.59,8.85,TNT1296
2021-05-12 17:00:00,1.57,4.77,3.34,7.48,TNT1296
2021-05-12 18:00:00,0.8,2.2,1.69,2.82,TNT1296
2021-05-12 19:00:00,0.68,1.6,1.29,1.95,TNT1296
2021-05-12 20:00:00,1.13,2.68,2.05,4.08,TNT1296
2021-05-12 21:00:00,1.14,3.82,2.15,6.77,TNT1296
2021-05-12 22:00:00,1.34,3.13,2.28,5.03,TNT1296
2021-05-12 23:00:00,2.3,5.15,3.73,6.68,TNT1296
2021-05-13 00:00:00,2.1,4.65,3.44,6.75,TNT1296
2021-05-13 01:00:00,2.47,5.03,3.69,6.35,TNT1296
2021-05-13 02:00:00,2.1,3.95,3.25,4.77,TNT1296
2021-05-13 03:00:00,1.56,3.18,2.4,4.88,TNT1296
2021-05-13 04:00:00,1.32,3.28,2.19,5.35,TNT1296
2021-05-13 05:00:00,1.48,3.13,2.5,3.82,TNT1296
2021-05-13 06:00:00,1.39,2.93,2.49,3.65,TNT1296
2021-05-13 07:00:00,1.97,4.13,3.19,4.93,TNT1296
2021-05-13 08:00:00,3.0,7.95,5.46,11.18,TNT1296
2021-05-13 09:00:00,2.68,7.67,5.04,10.92,TNT1296
2021-05-13 10:00:00,1.98,5.63,3.77,7.93,TNT1296
2021-05-13 11:00:00,1.7,8.43,3.94,15.5,TNT1296
2021-05-13 12:00:00,1.47,4.93,3.1,8.1,TNT1296
2021-05-13 13:00:00,1.89,8.27,3.95,15.77,TNT1296
2021-05-13 14:00:00,1.84,6.67,4.06,10.3,TNT1296
2021-05-13 15:00:00,3.25,10.95,6.59,16.1,TNT1296
2021-05-13 16:00:00,2.95,7.6,5.84,9.22,TNT1296
2021-05-13 17:00:00,2.67,7.27,5.3,9.63,TNT1296
2021-05-13 18:00:00,2.42,6.88,4.71,8.37,TNT1296
2021-05-13 19:00:00,2.81,6.85,4.95,8.13,TNT1296
2021-05-13 20:00:00,1.88,5.0,3.57,6.88,TNT1296
2021-05-13 21:00:00,2.69,6.73,4.87,8.25,TNT1296
2021-05-13 22:00:00,3.24,7.5,5.66,8.8,TNT1296
2021-05-13 23:00:00,3.37,7.65,6.09,10.3,TNT1296
2021-05-14 00:00:00,3.37,8.0,6.46,9.83,TNT1296
2021-05-14 01:00:00,3.43,8.03,6.5,9.33,TNT1296
2021-05-14 02:00:00,3.3,7.4,6.24,9.2,TNT1296
2021-05-14 03:00:00,1.9,4.2,3.44,4.77,TNT1296
2021-05-14 04:00:00,1.14,2.52,1.87,3.1,TNT1296
2021-05-14 05:00:00,1.1,2.38,1.86,2.8,TNT1296
2021-05-14 06:00:00,1.27,3.02,2.13,3.88,TNT1296
2021-05-14 07:00:00,1.8,4.57,3.03,5.97,TNT1296
2021-05-14 08:00:00,1.91,4.23,2.95,5.6,TNT1296
2021-05-14 09:00:00,1.97,4.27,3.12,6.73,TNT1296
2021-05-14 10:00:00,1.84,4.32,3.01,5.42,TNT1296
2021-05-14 11:00:00,1.83,5.73,3.55,9.3,TNT1296
2021-05-14 12:00:00,1.75,5.73,3.43,8.47,TNT1296
2021-05-14 13:00:00,2.06,6.25,3.92,9.3,TNT1296
2021-05-14 14:00:00,2.32,7.0,4.57,9.0,TNT1296
2021-05-14 15:00:00,1.72,4.52,3.65,5.27,TNT1296
2021-05-14 16:00:00,1.93,5.35,3.87,7.4,TNT1296
2021-05-14 17:00:00,2.49,6.6,4.8,8.02,TNT1296
2021-05-14 18:00:00,2.6,6.1,4.9,7.12,TNT1296
2021-05-14 19:00:00,2.99,6.4,5.36,7.52,TNT1296
2021-05-14 20:00:00,2.89,6.85,5.11,8.43,TNT1296
2021-05-14 21:00:00,2.65,6.33,4.83,8.8,TNT1296
2021-05-14 22:00:00,2.57,5.6,4.52,7.7,TNT1296
2021-05-14 23:00:00,2.48,5.15,4.19,6.1,TNT1296
2021-05-15 00:00:00,2.0,4.33,3.68,5.1,TNT1296
2021-05-15 01:00:00,1.74,4.23,3.46,5.4,TNT1296
2021-05-15 02:00:00,1.52,4.1,3.42,5.15,TNT1296
2021-05-15 03:00:00,0.53,1.2,1.06,1.57,TNT1296
2021-05-15 04:00:00,0.51,1.23,1.01,2.3,TNT1296
2021-05-15 05:00:00,0.77,1.62,1.64,2.03,TNT1296
2021-05-15 06:00:00,0.92,2.15,1.94,2.55,TNT1296
2021-05-15 07:00:00,0.92,2.4,2.04,3.02,TNT1296
2021-05-15 08:00:00,1.16,3.07,2.54,3.8,TNT1296
2021-05-15 09:00:00,1.35,3.75,3.17,4.88,TNT1296
2021-05-15 10:00:00,0.97,2.47,2.25,3.15,TNT1296
2021-05-15 11:00:00,1.53,4.17,3.51,5.38,TNT1296
2021-05-15 12:00:00,2.02,4.58,3.81,5.73,TNT1296
2021-05-15 13:00:00,2.76,6.35,5.13,7.68,TNT1296
2021-05-15 14:00:00,4.01,9.95,7.39,13.13,TNT1296
2021-05-15 15:00:00,6.04,12.27,10.41,14.55,TNT1296
2021-05-15 16:00:00,7.69,16.48,14.14,19.62,TNT1296
2021-05-15 17:00:00,0.89,2.75,1.91,3.83,TNT1296
2021-05-15 18:00:00,1.14,3.1,2.07,4.25,TNT1296
2021-05-15 19:00:00,1.05,2.32,1.94,2.9,TNT1296
2021-05-15 20:00:00,2.73,5.8,4.92,6.92,TNT1296
2021-05-15 21:00:00,5.83,12.58,10.83,15.3,TNT1296
2021-05-15 22:00:00,3.58,6.73,6.17,7.67,TNT1296
2021-05-30 22:00:00,2.21,6.93,4.43,8.93,TNT1296
2021-05-30 23:00:00,1.91,6.88,3.69,9.73,TNT1296
2021-05-31 00:00:00,2.02,5.78,3.65,8.38,TNT1296
2021-05-31 01:00:00,1.71,5.48,3.3,7.65,TNT1296
2021-05-31 02:00:00,1.56,4.7,2.87,6.07,TNT1296
2021-05-31 03:00:00,1.48,4.5,2.78,8.0,TNT1296
2021-05-31 04:00:00,1.5,4.55,2.84,7.0,TNT1296
2021-05-31 05:00:00,1.24,4.5,2.45,6.1,TNT1296
2021-05-31 06:00:00,1.42,5.75,3.11,8.65,TNT1296
2021-05-31 07:00:00,1.28,5.35,2.76,9.65,TNT1296
2021-05-31 08:00:00,1.45,5.98,3.03,8.7,TNT1296
2021-05-31 09:00:00,1.56,6.35,3.41,9.68,TNT1296
2021-05-31 10:00:00,1.79,7.58,3.91,10.95,TNT1296
2021-05-31 11:00:00,2.03,8.7,4.59,14.63,TNT1296
2021-05-31 12:00:00,2.22,9.8,5.29,14.8,TNT1296
2021-05-31 13:00:00,1.84,7.95,4.16,13.98,TNT1296
2021-05-31 14:00:00,2.06,8.38,4.66,12.12,TNT1296
2021-05-31 15:00:00,2.35,10.6,5.21,16.25,TNT1296
2021-05-31 16:00:00,1.86,6.68,3.96,8.75,TNT1296
2021-05-31 17:00:00,1.84,5.53,3.6,8.32,TNT1296
2021-05-31 18:00:00,1.85,5.87,3.86,8.52,TNT1296
2021-05-31 19:00:00,1.9,5.78,3.89,7.2,TNT1296
2021-05-31 20:00:00,1.88,6.43,4.1,9.25,TNT1296
2021-05-31 21:00:00,1.81,6.8,4.04,8.68,TNT1296
2021-05-31 22:00:00,2.33,6.53,4.46,8.5,TNT1296
2021-05-31 23:00:00,2.24,7.45,4.6,10.95,TNT1296
2021-06-01 00:00:00,2.75,8.4,5.58,10.73,TNT1296
2021-06-01 01:00:00,2.49,7.45,4.99,9.77,TNT1296
2021-06-01 02:00:00,2.47,6.88,5.14,10.5,TNT1296
2021-06-01 03:00:00,2.85,8.83,6.11,11.38,TNT1296
2021-06-01 04:00:00,3.4,9.18,6.83,11.55,TNT1296
2021-06-01 05:00:00,3.15,9.72,6.51,12.9,TNT1296
2021-06-01 06:00:00,2.97,9.9,6.55,14.2,TNT1296
2021-06-01 07:00:00,3.06,9.63,6.61,11.88,TNT1296
2021-06-01 08:00:00,2.83,9.9,6.08,14.65,TNT1296
2021-06-01 09:00:00,2.29,9.67,5.26,14.32,TNT1296
2021-06-01 10:00:00,2.09,8.23,4.68,13.1,TNT1296
