datetime,pm1,pm10,pm2_5,pm4,serial_number
2021-04-30 22:00:00,9.14,11.72,10.06,10.9,DCC-AQ3
2021-04-30 23:00:00,11.94,16.13,13.08,13.99,DCC-AQ3
2021-05-01 00:00:00,14.42,17.98,15.56,16.54,DCC-AQ3
2021-05-01 01:00:00,14.92,19.36,16.09,16.92,DCC-AQ3
2021-05-01 02:00:00,17.59,20.78,18.8,19.65,DCC-AQ3
2021-05-01 03:00:00,15.58,18.64,16.62,17.4,DCC-AQ3
2021-05-01 04:00:00,15.78,18.73,16.78,17.61,DCC-AQ3
2021-05-01 05:00:00,16.34,20.05,17.44,18.26,DCC-AQ3
2021-05-01 06:00:00,15.59,19.26,16.72,17.62,DCC-AQ3
2021-05-01 07:00:00,12.45,17.54,13.83,14.92,DCC-AQ3
2021-05-01 08:00:00,9.71,17.34,11.52,12.97,DCC-AQ3
2021-05-01 09:00:00,6.48,11.58,8.08,9.47,DCC-AQ3
2021-05-01 10:00:00,5.1,9.66,6.49,7.69,DCC-AQ3
2021-05-01 11:00:00,4.95,9.58,6.36,7.63,DCC-AQ3
2021-05-01 12:00:00,3.58,8.35,4.89,6.03,DCC-AQ3
2021-05-01 13:00:00,3.37,7.84,4.7,5.83,DCC-AQ3
2021-05-01 14:00:00,3.68,7.81,5.09,6.47,DCC-AQ3
2021-05-01 15:00:00,3.66,7.44,4.99,6.22,DCC-AQ3
2021-05-01 16:00:00,4.06,9.3,5.49,6.62,DCC-AQ3
2021-05-01 17:00:00,3.32,7.66,4.63,5.83,DCC-AQ3
2021-05-01 18:00:00,3.2,7.28,4.4,5.43,DCC-AQ3
2021-05-01 19:00:00,4.11,7.46,5.31,6.38,DCC-AQ3
2021-05-01 20:00:00,5.42,9.27,6.7,7.79,DCC-AQ3
2021-05-01 21:00:00,7.15,10.94,8.47,9.66,DCC-AQ3
2021-05-01 22:00:00,8.68,12.43,9.91,10.99,DCC-AQ3
2021-05-01 23:00:00,7.46,10.14,8.32,8.97,DCC-AQ3
2021-05-02 00:00:00,6.5,8.39,7.13,7.56,DCC-AQ3
2021-05-02 01:00:00,6.28,7.65,6.78,7.17,DCC-AQ3
2021-05-02 02:00:00,6.62,8.09,7.16,7.62,DCC-AQ3
2021-05-02 03:00:00,6.43,7.97,6.92,7.27,DCC-AQ3
2021-05-02 04:00:00,7.02,8.15,7.48,7.9,DCC-AQ3
2021-05-02 05:00:00,8.17,9.62,8.71,9.21,DCC-AQ3
2021-05-02 06:00:00,9.07,10.83,9.74,10.29,DCC-AQ3
2021-05-02 07:00:00,8.37,10.76,9.06,9.62,DCC-AQ3
2021-05-02 08:00:00,8.7,10.92,9.4,10.02,DCC-AQ3
2021-05-02 09:00:00,7.72,10.15,8.52,9.05,DCC-AQ3
2021-05-02 10:00:00,6.11,9.02,6.91,7.53,DCC-AQ3
2021-05-02 11:00:00,6.9,9.45,7.63,8.28,DCC-AQ3
2021-05-02 12:00:00,3.96,6.01,4.55,5.09,DCC-AQ3
2021-05-02 13:00:00,3.73,6.48,4.37,4.97,DCC-AQ3
2021-05-02 14:00:00,2.91,5.42,3.43,3.89,DCC-AQ3
2021-05-02 15:00:00,2.71,5.26,3.26,3.71,DCC-AQ3
2021-05-02 16:00:00,2.07,4.67,2.6,3.11,DCC-AQ3
2021-05-02 17:00:00,1.76,4.17,2.26,2.76,DCC-AQ3
2021-05-02 18:00:00,1.73,5.1,2.32,2.88,DCC-AQ3
2021-05-02 19:00:00,1.74,6.47,2.46,3.09,DCC-AQ3
2021-05-02 20:00:00,1.9,5.23,2.55,3.22,DCC-AQ3
2021-05-02 21:00:00,2.45,4.89,2.99,3.5,DCC-AQ3
2021-05-02 22:00:00,5.51,8.47,6.19,6.71,DCC-AQ3
2021-05-02 23:00:00,5.95,8.5,6.61,7.16,DCC-AQ3
2021-05-03 00:00:00,5.98,8.85,6.69,7.29,DCC-AQ3
2021-05-03 01:00:00,5.87,8.14,6.54,7.12,DCC-AQ3
2021-05-03 02:00:00,4.57,6.83,5.13,5.6,DCC-AQ3
2021-05-03 03:00:00,3.91,6.4,4.53,5.13,DCC-AQ3
2021-05-03 04:00:00,2.28,4.32,2.82,3.26,DCC-AQ3
2021-05-03 05:00:00,1.6,2.78,2.0,2.41,DCC-AQ3
2021-05-03 06:00:00,1.16,2.8,1.61,2.06,DCC-AQ3
2021-05-03 07:00:00,0.61,3.2,1.1,1.52,DCC-AQ3
2021-05-03 08:00:00,0.49,2.17,0.86,1.2,DCC-AQ3
2021-05-03 09:00:00,0.93,3.19,1.58,2.25,DCC-AQ3
2021-05-03 10:00:00,0.7,2.77,1.25,1.82,DCC-AQ3
2021-05-03 11:00:00,0.4,2.17,0.76,1.13,DCC-AQ3
2021-05-03 12:00:00,0.52,1.83,0.9,1.32,DCC-AQ3
2021-05-03 13:00:00,1.48,6.07,2.78,4.15,DCC-AQ3
2021-05-03 14:00:00,3.46,15.09,6.79,9.77,DCC-AQ3
2021-05-03 15:00:00,3.78,12.7,6.67,9.28,DCC-AQ3
2021-05-03 16:00:00,3.54,9.93,5.85,7.87,DCC-AQ3
2021-05-03 17:00:00,2.97,9.66,5.3,7.37,DCC-AQ3
2021-05-03 18:00:00,2.27,5.82,3.77,5.01,DCC-AQ3
2021-05-03 19:00:00,2.18,5.42,3.58,4.76,DCC-AQ3
2021-05-03 20:00:00,1.33,2.61,1.82,2.24,DCC-AQ3
2021-05-03 21:00:00,1.63,2.88,2.08,2.51,DCC-AQ3
2021-05-03 22:00:00,1.32,3.1,1.88,2.38,DCC-AQ3
2021-05-03 23:00:00,1.04,2.46,1.43,1.78,DCC-AQ3
2021-05-04 00:00:00,0.74,1.92,1.14,1.5,DCC-AQ3
2021-05-04 01:00:00,0.81,2.93,1.44,2.04,DCC-AQ3
2021-05-04 02:00:00,0.99,3.22,1.79,2.54,DCC-AQ3
2021-05-04 03:00:00,1.26,3.39,2.14,2.9,DCC-AQ3
2021-05-04 04:00:00,1.65,5.76,3.14,4.58,DCC-AQ3
2021-05-04 05:00:00,1.82,7.86,3.83,5.7,DCC-AQ3
2021-05-04 06:00:00,1.57,6.6,3.4,5.19,DCC-AQ3
2021-05-04 07:00:00,1.28,5.58,2.79,4.31,DCC-AQ3
2021-05-04 08:00:00,1.43,7.39,3.18,4.88,DCC-AQ3
2021-05-04 09:00:00,1.14,5.61,2.37,3.52,DCC-AQ3
2021-05-04 10:00:00,0.86,4.64,1.79,2.59,DCC-AQ3
2021-05-04 11:00:00,0.75,3.22,1.49,2.28,DCC-AQ3
2021-05-04 12:00:00,0.83,5.34,1.68,2.42,DCC-AQ3
2021-05-04 13:00:00,0.74,3.45,1.32,1.89,DCC-AQ3
2021-05-04 14:00:00,0.99,3.89,1.82,2.62,DCC-AQ3
2021-05-04 15:00:00,1.44,5.51,2.61,3.71,DCC-AQ3
2021-05-04 16:00:00,2.32,7.44,3.87,5.46,DCC-AQ3
2021-05-04 17:00:00,2.49,8.46,4.46,6.37,DCC-AQ3
2021-05-04 18:00:00,0.92,2.86,1.61,2.29,DCC-AQ3
2021-05-04 19:00:00,0.93,2.49,1.4,1.81,DCC-AQ3
2021-05-04 20:00:00,1.42,2.79,1.96,2.42,DCC-AQ3
2021-05-04 21:00:00,2.08,4.11,2.81,3.45,DCC-AQ3
2021-05-04 22:00:00,2.36,4.69,3.18,3.92,DCC-AQ3
2021-05-04 23:00:00,2.16,4.2,2.96,3.7,DCC-AQ3
2021-05-05 00:00:00,1.95,3.69,2.62,3.24,DCC-AQ3
2021-05-05 01:00:00,1.42,2.68,1.87,2.32,DCC-AQ3
2021-05-05 02:00:00,1.37,2.87,1.91,2.38,DCC-AQ3
2021-05-05 03:00:00,1.91,3.58,2.42,2.89,DCC-AQ3
2021-05-05 04:00:00,1.7,2.95,2.12,2.52,DCC-AQ3
2021-05-05 05:00:00,1.2,2.49,1.66,2.13,DCC-AQ3
2021-05-05 06:00:00,1.01,2.45,1.49,1.94,DCC-AQ3
2021-05-05 07:00:00,0.95,2.45,1.44,1.92,DCC-AQ3
2021-05-05 08:00:00,1.17,3.82,2.01,2.87,DCC-AQ3
2021-05-05 09:00:00,1.22,4.37,2.21,3.18,DCC-AQ3
2021-05-05 10:00:00,1.1,3.55,1.85,2.54,DCC-AQ3
2021-05-05 11:00:00,1.22,3.22,1.87,2.51,DCC-AQ3
2021-05-05 12:00:00,1.15,4.49,1.84,2.5,DCC-AQ3
2021-05-05 13:00:00,1.29,3.41,1.84,2.34,DCC-AQ3
2021-05-05 14:00:00,1.41,5.08,2.19,2.9,DCC-AQ3
2021-05-05 15:00:00,1.97,5.14,2.74,3.49,DCC-AQ3
2021-05-05 16:00:00,1.8,3.74,2.4,2.99,DCC-AQ3
2021-05-05 17:00:00,1.98,3.11,2.43,2.78,DCC-AQ3
2021-05-06 00:00:00,7.67,9.18,8.21,8.65,DCC-AQ3
2021-05-06 01:00:00,6.23,7.73,6.76,7.2,DCC-AQ3
2021-05-06 02:00:00,3.78,6.4,4.59,5.3,DCC-AQ3
2021-05-06 03:00:00,3.19,5.59,4.0,4.74,DCC-AQ3
2021-05-06 04:00:00,3.25,6.23,4.19,5.07,DCC-AQ3
2021-05-06 05:00:00,2.63,4.95,3.45,4.22,DCC-AQ3
2021-05-06 06:00:00,2.35,4.82,3.22,4.07,DCC-AQ3
2021-05-06 07:00:00,2.35,6.39,3.52,4.77,DCC-AQ3
2021-05-06 08:00:00,1.97,7.02,3.36,4.82,DCC-AQ3
2021-05-06 09:00:00,1.67,7.37,3.36,5.21,DCC-AQ3
2021-05-06 10:00:00,1.67,7.36,3.29,4.89,DCC-AQ3
2021-05-06 11:00:00,1.56,6.61,3.04,4.44,DCC-AQ3
2021-05-06 12:00:00,1.41,5.2,2.56,3.64,DCC-AQ3
2021-05-06 13:00:00,1.33,4.7,2.33,3.25,DCC-AQ3
2021-05-06 14:00:00,1.5,4.97,2.59,3.57,DCC-AQ3
2021-05-06 15:00:00,1.67,5.94,2.96,4.09,DCC-AQ3
2021-05-06 16:00:00,2.0,7.35,3.65,5.04,DCC-AQ3
2021-05-06 17:00:00,2.11,6.45,3.65,5.11,DCC-AQ3
2021-05-06 18:00:00,2.62,7.93,4.5,6.25,DCC-AQ3
2021-05-06 19:00:00,3.13,7.98,4.85,6.45,DCC-AQ3
2021-05-06 20:00:00,2.89,7.54,4.47,5.98,DCC-AQ3
2021-05-06 21:00:00,3.43,9.13,5.33,7.18,DCC-AQ3
2021-05-06 22:00:00,3.65,9.49,5.46,7.2,DCC-AQ3
2021-05-06 23:00:00,3.46,8.68,5.15,6.85,DCC-AQ3
2021-05-07 00:00:00,3.88,8.92,5.59,7.25,DCC-AQ3
2021-05-07 01:00:00,3.96,9.39,5.61,7.1,DCC-AQ3
2021-05-07 02:00:00,3.46,8.73,5.11,6.74,DCC-AQ3
2021-05-07 03:00:00,3.23,7.8,4.79,6.28,DCC-AQ3
2021-05-07 04:00:00,3.34,7.68,4.93,6.45,DCC-AQ3
2021-05-07 05:00:00,3.21,7.78,4.78,6.28,DCC-AQ3
2021-05-07 06:00:00,3.08,9.09,4.9,6.67,DCC-AQ3
2021-05-07 07:00:00,3.33,11.93,5.66,7.87,DCC-AQ3
2021-05-07 08:00:00,2.81,12.11,5.22,7.52,DCC-AQ3
2021-05-07 09:00:00,2.16,11.07,4.37,6.4,DCC-AQ3
2021-05-07 10:00:00,1.93,8.28,3.7,5.43,DCC-AQ3
2021-05-07 11:00:00,1.62,6.8,3.12,4.63,DCC-AQ3
2021-05-07 12:00:00,1.59,5.98,2.95,4.31,DCC-AQ3
2021-05-07 13:00:00,2.11,10.49,4.09,5.91,DCC-AQ3
2021-05-07 14:00:00,1.91,8.54,3.6,5.05,DCC-AQ3
2021-05-07 15:00:00,1.84,8.3,3.57,5.02,DCC-AQ3
2021-05-07 16:00:00,2.19,7.85,4.06,5.81,DCC-AQ3
2021-05-07 17:00:00,2.35,8.44,4.32,6.04,DCC-AQ3
2021-05-07 18:00:00,1.77,5.75,2.92,3.92,DCC-AQ3
2021-05-07 19:00:00,1.85,4.19,2.69,3.37,DCC-AQ3
2021-05-07 20:00:00,2.6,6.04,3.68,4.58,DCC-AQ3
2021-05-07 21:00:00,2.89,6.1,4.08,5.09,DCC-AQ3
2021-05-07 22:00:00,1.72,5.09,2.94,4.08,DCC-AQ3
2021-05-07 23:00:00,1.65,5.64,3.04,4.27,DCC-AQ3
2021-05-08 00:00:00,2.01,8.11,3.68,5.09,DCC-AQ3
2021-05-08 01:00:00,1.89,6.19,3.02,3.94,DCC-AQ3
2021-05-08 02:00:00,2.73,6.28,4.16,5.29,DCC-AQ3
2021-05-08 03:00:00,2.75,8.46,5.12,7.25,DCC-AQ3
2021-05-08 04:00:00,3.21,9.73,6.0,8.48,DCC-AQ3
2021-05-08 05:00:00,2.73,7.79,4.85,6.56,DCC-AQ3
2021-05-08 06:00:00,2.0,6.26,3.72,5.21,DCC-AQ3
2021-05-08 07:00:00,1.82,6.48,3.67,5.3,DCC-AQ3
2021-05-08 08:00:00,2.52,11.85,5.8,9.07,DCC-AQ3
2021-05-08 09:00:00,2.44,10.4,5.06,7.54,DCC-AQ3
2021-05-08 10:00:00,0.99,3.19,1.71,2.39,DCC-AQ3
2021-05-08 11:00:00,1.29,3.55,2.02,2.64,DCC-AQ3
2021-05-08 12:00:00,1.22,4.3,2.1,2.76,DCC-AQ3
2021-05-08 13:00:00,1.27,4.3,2.21,2.96,DCC-AQ3
2021-05-08 14:00:00,1.68,6.28,3.25,4.52,DCC-AQ3
2021-05-08 15:00:00,2.65,10.68,5.49,7.75,DCC-AQ3
2021-05-08 16:00:00,3.05,12.14,6.56,9.43,DCC-AQ3
2021-05-08 17:00:00,3.01,11.67,6.53,9.56,DCC-AQ3
2021-05-08 18:00:00,3.14,12.23,6.76,9.89,DCC-AQ3
2021-05-08 19:00:00,3.53,12.24,7.18,10.38,DCC-AQ3
2021-05-08 20:00:00,3.98,12.96,7.8,11.14,DCC-AQ3
2021-05-08 21:00:00,4.11,14.88,8.27,12.09,DCC-AQ3
2021-05-08 22:00:00,3.52,12.13,7.13,10.43,DCC-AQ3
2021-05-08 23:00:00,3.68,13.96,7.58,11.21,DCC-AQ3
2021-05-09 00:00:00,3.37,12.24,7.05,10.47,DCC-AQ3
2021-05-09 01:00:00,3.31,13.1,7.2,10.77,DCC-AQ3
2021-05-09 02:00:00,3.18,12.78,7.01,10.67,DCC-AQ3
2021-05-09 03:00:00,3.58,14.4,8.01,12.13,DCC-AQ3
2021-05-09 04:00:00,3.6,14.0,7.98,11.91,DCC-AQ3
2021-05-09 05:00:00,3.28,11.5,6.95,10.08,DCC-AQ3
2021-05-09 06:00:00,2.89,10.56,6.11,8.77,DCC-AQ3
2021-05-09 07:00:00,3.24,11.9,6.77,9.57,DCC-AQ3
2021-05-09 08:00:00,2.93,10.11,5.97,8.4,DCC-AQ3
2021-05-09 09:00:00,3.19,10.79,6.54,9.1,DCC-AQ3
2021-05-09 10:00:00,3.43,13.55,7.3,10.51,DCC-AQ3
2021-05-09 11:00:00,3.2,12.68,6.87,9.84,DCC-AQ3
2021-05-09 12:00:00,3.1,12.49,6.61,9.33,DCC-AQ3
2021-05-09 13:00:00,2.99,12.12,6.31,8.74,DCC-AQ3
2021-05-09 14:00:00,3.09,12.04,6.53,9.27,DCC-AQ3
2021-05-09 15:00:00,2.83,10.35,5.93,8.47,DCC-AQ3
2021-05-09 16:00:00,2.77,10.37,5.77,8.09,DCC-AQ3
2021-05-09 17:00:00,2.97,10.95,6.16,8.72,DCC-AQ3
2021-05-09 18:00:00,2.86,9.63,5.72,7.99,DCC-AQ3
2021-05-09 19:00:00,2.71,9.07,5.47,7.78,DCC-AQ3
2021-05-09 20:00:00,2.69,8.99,5.38,7.71,DCC-AQ3
2021-05-09 21:00:00,2.37,8.17,4.84,6.86,DCC-AQ3
2021-05-09 22:00:00,2.19,7.75,4.44,6.44,DCC-AQ3
2021-05-09 23:00:00,1.79,6.13,3.52,4.97,DCC-AQ3
2021-05-10 00:00:00,1.53,5.1,3.08,4.49,DCC-AQ3
2021-05-10 01:00:00,1.4,4.87,2.84,4.11,DCC-AQ3
2021-05-10 02:00:00,1.21,4.16,2.46,3.56,DCC-AQ3
2021-05-10 03:00:00,1.35,4.72,2.8,4.08,DCC-AQ3
2021-05-10 04:00:00,1.29,4.41,2.64,3.84,DCC-AQ3
2021-05-10 05:00:00,0.99,2.92,1.86,2.55,DCC-AQ3
2021-05-10 06:00:00,1.0,4.25,2.15,3.18,DCC-AQ3
2021-05-10 07:00:00,1.0,3.3,2.0,2.89,DCC-AQ3
2021-05-10 08:00:00,0.86,4.54,1.85,2.65,DCC-AQ3
2021-05-10 09:00:00,0.76,4.28,1.64,2.34,DCC-AQ3
2021-05-10 10:00:00,0.71,3.48,1.54,2.17,DCC-AQ3
2021-05-10 11:00:00,0.67,4.48,1.56,2.34,DCC-AQ3
2021-05-10 12:00:00,0.87,4.38,1.87,2.68,DCC-AQ3
2021-05-10 13:00:00,0.8,3.81,1.7,2.48,DCC-AQ3
2021-05-10 14:00:00,0.75,4.42,1.61,2.28,DCC-AQ3
2021-05-10 15:00:00,0.83,4.61,1.71,2.44,DCC-AQ3
2021-05-10 16:00:00,1.11,3.71,1.88,2.61,DCC-AQ3
2021-05-10 17:00:00,0.82,2.5,1.18,1.51,DCC-AQ3
2021-05-10 18:00:00,0.97,3.03,1.46,1.9,DCC-AQ3
2021-05-10 19:00:00,0.94,2.99,1.39,1.82,DCC-AQ3
2021-05-10 20:00:00,1.41,3.93,2.32,3.24,DCC-AQ3
2021-05-10 21:00:00,2.13,7.21,3.88,5.45,DCC-AQ3
2021-05-10 22:00:00,2.28,8.58,4.63,6.86,DCC-AQ3
2021-05-10 23:00:00,2.17,8.81,4.72,7.23,DCC-AQ3
2021-05-11 00:00:00,2.2,11.04,5.14,7.95,DCC-AQ3
2021-05-11 01:00:00,2.57,13.15,6.12,9.78,DCC-AQ3
2021-05-11 02:00:00,2.89,14.54,6.7,10.47,DCC-AQ3
2021-05-11 03:00:00,3.14,16.76,7.39,11.66,DCC-AQ3
2021-05-11 04:00:00,3.31,15.63,7.5,11.75,DCC-AQ3
2021-05-11 05:00:00,2.75,12.76,6.11,9.55,DCC-AQ3
2021-05-11 06:00:00,2.59,11.88,5.67,8.59,DCC-AQ3
2021-05-11 07:00:00,3.08,12.97,6.48,9.66,DCC-AQ3
2021-05-11 08:00:00,2.62,10.89,5.5,8.15,DCC-AQ3
2021-05-11 09:00:00,2.1,9.45,4.48,6.79,DCC-AQ3
2021-05-11 10:00:00,2.22,9.47,4.72,7.1,DCC-AQ3
2021-05-11 11:00:00,2.45,11.06,5.29,8.11,DCC-AQ3
2021-05-11 12:00:00,2.57,10.63,5.42,8.23,DCC-AQ3
2021-05-11 13:00:00,2.45,9.65,4.98,7.36,DCC-AQ3
2021-05-11 14:00:00,2.37,9.37,4.8,7.12,DCC-AQ3
2021-05-11 15:00:00,2.42,9.44,4.96,7.31,DCC-AQ3
2021-05-11 16:00:00,2.71,10.85,5.57,8.11,DCC-AQ3
2021-05-11 17:00:00,2.76,11.55,5.67,8.25,DCC-AQ3
2021-05-11 18:00:00,3.25,11.88,6.39,9.2,DCC-AQ3
2021-05-11 19:00:00,3.45,12.6,6.68,9.6,DCC-AQ3
2021-05-11 20:00:00,3.81,12.65,6.93,9.7,DCC-AQ3
2021-05-11 21:00:00,3.7,11.41,6.62,9.1,DCC-AQ3
2021-05-11 22:00:00,3.73,10.23,6.26,8.42,DCC-AQ3
2021-05-11 23:00:00,4.42,9.89,6.55,8.3,DCC-AQ3
2021-05-12 00:00:00,8.13,13.08,10.34,11.96,DCC-AQ3
2021-05-12 01:00:00,7.24,10.63,8.88,10.04,DCC-AQ3
2021-05-12 02:00:00,6.1,9.57,7.66,8.67,DCC-AQ3
2021-05-12 03:00:00,6.97,11.01,8.88,10.2,DCC-AQ3
2021-05-12 04:00:00,6.77,10.06,8.31,9.31,DCC-AQ3
2021-05-12 05:00:00,5.27,9.36,6.88,8.02,DCC-AQ3
2021-05-12 06:00:00,2.17,6.37,3.45,4.54,DCC-AQ3
2021-05-12 07:00:00,1.2,7.84,2.7,4.14,DCC-AQ3
2021-05-12 08:00:00,1.0,6.95,2.36,3.86,DCC-AQ3
2021-05-12 09:00:00,0.82,4.28,1.72,2.68,DCC-AQ3
2021-05-12 10:00:00,0.78,3.96,1.42,1.92,DCC-AQ3
2021-05-12 11:00:00,0.91,4.03,1.62,2.29,DCC-AQ3
2021-05-12 12:00:00,1.11,4.01,1.85,2.54,DCC-AQ3
2021-05-12 13:00:00,1.34,4.68,2.39,3.29,DCC-AQ3
2021-05-12 14:00:00,1.34,5.18,2.34,3.07,DCC-AQ3
2021-05-12 15:00:00,1.16,4.06,2.03,2.75,DCC-AQ3
2021-05-12 16:00:00,1.22,3.75,1.92,2.5,DCC-AQ3
2021-05-12 17:00:00,1.27,4.43,2.01,2.81,DCC-AQ3
2021-05-12 18:00:00,1.74,4.79,2.45,3.23,DCC-AQ3
2021-05-12 19:00:00,1.55,3.37,2.09,2.74,DCC-AQ3
2021-05-12 20:00:00,2.89,4.99,3.47,4.06,DCC-AQ3
2021-05-12 21:00:00,3.77,5.26,4.23,4.65,DCC-AQ3
2021-05-12 22:00:00,4.83,5.74,5.09,5.26,DCC-AQ3
2021-05-12 23:00:00,5.5,6.1,5.7,5.85,DCC-AQ3
2021-05-13 00:00:00,3.93,4.53,4.11,4.3,DCC-AQ3
2021-05-13 01:00:00,3.58,4.4,3.84,4.11,DCC-AQ3
2021-05-13 02:00:00,3.45,4.01,3.68,3.85,DCC-AQ3
2021-05-13 03:00:00,3.93,4.54,4.17,4.35,DCC-AQ3
2021-05-13 04:00:00,2.72,3.63,2.94,3.1,DCC-AQ3
2021-05-13 05:00:00,2.95,4.12,3.32,3.62,DCC-AQ3
2021-05-13 06:00:00,3.89,5.68,4.58,5.12,DCC-AQ3
2021-05-13 07:00:00,4.95,8.59,5.91,6.62,DCC-AQ3
2021-05-13 08:00:00,6.6,9.84,7.58,8.31,DCC-AQ3
2021-05-13 09:00:00,7.59,10.43,8.57,9.41,DCC-AQ3
2021-05-13 10:00:00,8.0,11.11,9.03,9.8,DCC-AQ3
2021-05-13 11:00:00,4.81,8.52,5.75,6.41,DCC-AQ3
2021-05-13 12:00:00,5.22,8.65,6.19,6.88,DCC-AQ3
2021-05-13 13:00:00,3.52,6.21,4.3,4.89,DCC-AQ3
2021-05-13 14:00:00,3.39,8.62,4.65,5.7,DCC-AQ3
2021-05-13 15:00:00,3.86,9.77,5.31,6.38,DCC-AQ3
2021-05-13 16:00:00,3.47,9.43,5.16,6.44,DCC-AQ3
2021-05-13 17:00:00,2.81,6.83,4.16,5.23,DCC-AQ3
2021-05-13 18:00:00,2.5,5.74,3.66,4.57,DCC-AQ3
2021-05-13 19:00:00,2.8,6.44,4.17,5.24,DCC-AQ3
2021-05-13 20:00:00,3.72,8.46,5.16,6.28,DCC-AQ3
2021-05-13 21:00:00,5.14,9.09,6.61,7.82,DCC-AQ3
2021-05-13 22:00:00,6.95,11.6,8.35,9.36,DCC-AQ3
2021-05-13 23:00:00,7.28,11.84,8.71,9.72,DCC-AQ3
2021-05-14 00:00:00,7.33,11.35,8.61,9.63,DCC-AQ3
2021-05-14 01:00:00,7.57,11.42,8.88,9.95,DCC-AQ3
2021-05-14 02:00:00,5.86,8.62,6.63,7.21,DCC-AQ3
2021-05-14 03:00:00,5.27,7.17,5.84,6.35,DCC-AQ3
2021-05-14 04:00:00,5.33,7.01,5.9,6.34,DCC-AQ3
2021-05-14 05:00:00,5.05,7.02,5.63,6.07,DCC-AQ3
2021-05-14 06:00:00,7.62,11.41,8.53,9.27,DCC-AQ3
2021-05-14 07:00:00,8.31,11.86,9.4,10.24,DCC-AQ3
2021-05-14 08:00:00,11.96,15.77,13.0,13.77,DCC-AQ3
2021-05-14 09:00:00,10.21,14.02,11.2,11.94,DCC-AQ3
2021-05-14 10:00:00,8.46,12.93,9.61,10.44,DCC-AQ3
2021-05-14 11:00:00,5.68,10.39,6.73,7.68,DCC-AQ3
2021-05-14 12:00:00,8.54,14.39,9.84,10.93,DCC-AQ3
2021-05-14 13:00:00,7.93,12.76,9.24,10.29,DCC-AQ3
2021-05-14 14:00:00,5.57,11.34,7.06,8.09,DCC-AQ3
2021-05-14 15:00:00,3.54,7.92,4.83,5.79,DCC-AQ3
2021-05-14 16:00:00,3.69,7.62,4.69,5.48,DCC-AQ3
2021-05-14 17:00:00,3.14,6.97,4.16,4.96,DCC-AQ3
2021-05-14 18:00:00,1.73,4.29,2.36,2.82,DCC-AQ3
2021-05-14 19:00:00,2.55,4.72,3.32,3.93,DCC-AQ3
2021-05-14 20:00:00,2.45,4.82,3.18,3.71,DCC-AQ3
2021-05-14 21:00:00,4.79,8.29,6.04,7.03,DCC-AQ3
2021-05-14 22:00:00,5.08,7.91,6.19,7.06,DCC-AQ3
2021-05-14 23:00:00,3.26,5.66,4.12,4.84,DCC-AQ3
2021-05-15 00:00:00,3.4,6.26,4.42,5.22,DCC-AQ3
2021-05-15 01:00:00,2.65,4.78,3.54,4.25,DCC-AQ3
2021-05-15 02:00:00,1.23,2.21,1.65,1.98,DCC-AQ3
2021-05-15 03:00:00,0.66,1.43,0.89,1.07,DCC-AQ3
2021-05-15 04:00:00,0.66,2.36,1.19,1.71,DCC-AQ3
2021-05-15 05:00:00,0.85,3.1,1.57,2.26,DCC-AQ3
2021-05-15 06:00:00,1.04,3.01,1.76,2.44,DCC-AQ3
2021-05-15 07:00:00,1.46,3.64,2.22,2.85,DCC-AQ3
2021-05-15 08:00:00,1.44,3.29,2.17,2.8,DCC-AQ3
2021-05-15 09:00:00,1.33,3.5,2.08,2.73,DCC-AQ3
2021-05-15 10:00:00,1.46,4.54,2.53,3.6,DCC-AQ3
2021-05-15 11:00:00,1.81,5.93,3.25,4.74,DCC-AQ3
2021-05-15 12:00:00,2.17,7.77,3.87,5.46,DCC-AQ3
2021-05-15 13:00:00,2.45,8.96,4.51,6.35,DCC-AQ3
2021-05-15 14:00:00,2.82,10.67,5.54,8.02,DCC-AQ3
2021-05-15 15:00:00,3.01,12.37,6.35,9.22,DCC-AQ3
2021-05-15 16:00:00,1.56,4.51,2.38,3.23,DCC-AQ3
2021-05-15 17:00:00,1.55,4.33,2.38,3.27,DCC-AQ3
2021-05-15 18:00:00,4.03,5.99,4.71,5.3,DCC-AQ3
2021-05-15 19:00:00,4.01,6.03,4.7,5.36,DCC-AQ3
2021-05-15 20:00:00,3.15,4.82,3.66,4.09,DCC-AQ3
2021-05-15 21:00:00,3.98,6.24,4.78,5.37,DCC-AQ3
2021-05-15 22:00:00,3.97,6.3,5.0,5.68,DCC-AQ3
2021-05-30 22:00:00,16.02,23.01,17.7,19.38,DCC-AQ3
2021-05-30 23:00:00,17.84,25.61,19.56,21.09,DCC-AQ3
2021-05-31 00:00:00,22.63,27.67,24.11,25.49,DCC-AQ3
2021-05-31 01:00:00,27.03,32.07,28.5,29.9,DCC-AQ3
2021-05-31 02:00:00,22.11,26.09,23.19,24.16,DCC-AQ3
2021-05-31 03:00:00,15.43,18.06,16.13,16.86,DCC-AQ3
2021-05-31 04:00:00,15.18,18.66,16.04,17.01,DCC-AQ3
2021-05-31 05:00:00,15.09,18.64,16.0,16.94,DCC-AQ3
2021-05-31 06:00:00,13.53,17.95,14.66,15.78,DCC-AQ3
2021-05-31 07:00:00,9.59,21.82,11.74,13.61,DCC-AQ3
2021-05-31 08:00:00,7.66,23.98,10.21,12.49,DCC-AQ3
2021-05-31 09:00:00,11.12,25.46,13.55,15.66,DCC-AQ3
