datetime,pm1,pm10,pm2_5,tsp,serial_number
2021-05-04 05:00:00,2.9,6.27,5.52,7.88,TNO2162
2021-05-04 06:00:00,3.43,7.85,6.74,10.05,TNO2162
2021-05-04 07:00:00,3.43,7.6,6.2,10.43,TNO2162
2021-05-04 08:00:00,2.73,6.65,5.0,9.47,TNO2162
2021-05-04 09:00:00,2.85,7.1,5.29,10.7,TNO2162
2021-05-04 10:00:00,1.91,5.32,3.73,9.2,TNO2162
2021-05-04 11:00:00,1.46,4.52,2.99,6.85,TNO2162
2021-05-04 12:00:00,1.07,3.42,2.28,5.03,TNO2162
2021-05-04 13:00:00,0.98,3.15,2.04,4.83,TNO2162
2021-05-04 14:00:00,0.8,2.32,1.66,3.57,TNO2162
2021-05-04 15:00:00,1.51,4.65,3.11,7.05,TNO2162
2021-05-04 16:00:00,1.75,4.7,3.48,6.8,TNO2162
2021-05-04 17:00:00,2.81,8.02,5.54,12.0,TNO2162
2021-05-04 18:00:00,3.19,7.55,5.96,10.77,TNO2162
2021-05-04 19:00:00,1.16,3.0,2.24,4.4,TNO2162
2021-05-04 20:00:00,0.94,2.57,1.85,3.7,TNO2162
2021-05-04 21:00:00,1.18,2.82,2.21,3.97,TNO2162
2021-05-04 22:00:00,1.78,3.9,3.21,5.38,TNO2162
2021-05-04 23:00:00,2.52,5.15,4.27,6.93,TNO2162
2021-05-05 00:00:00,2.08,4.92,3.92,6.75,TNO2162
2021-05-05 01:00:00,1.27,2.92,2.57,3.8,TNO2162
2021-05-05 02:00:00,0.81,1.92,1.67,2.6,TNO2162
2021-05-05 03:00:00,0.94,2.63,2.31,3.73,TNO2162
2021-05-05 04:00:00,0.89,2.35,2.03,3.22,TNO2162
2021-05-05 05:00:00,0.81,2.18,1.87,3.08,TNO2162
2021-05-05 06:00:00,1.07,3.72,2.45,5.9,TNO2162
2021-05-05 07:00:00,1.09,3.5,2.47,4.9,TNO2162
2021-05-05 08:00:00,1.19,3.97,2.61,6.2,TNO2162
2021-05-05 09:00:00,1.73,5.25,3.54,7.95,TNO2162
2021-05-05 10:00:00,1.62,4.6,3.24,7.4,TNO2162
2021-05-05 11:00:00,1.42,4.32,2.92,6.98,TNO2162
2021-05-05 12:00:00,1.14,3.27,2.41,5.18,TNO2162
2021-05-05 13:00:00,0.96,2.5,1.9,3.82,TNO2162
2021-05-05 14:00:00,0.99,2.88,1.98,4.38,TNO2162
2021-05-05 15:00:00,0.93,2.47,1.72,3.98,TNO2162
2021-05-05 16:00:00,1.33,3.67,2.55,5.48,TNO2162
2021-05-05 17:00:00,1.46,3.4,2.63,4.88,TNO2162
2021-05-05 18:00:00,1.87,4.03,3.2,5.7,TNO2162
2021-05-05 19:00:00,1.09,2.73,2.12,3.8,TNO2162
2021-05-05 20:00:00,1.15,2.95,2.24,4.6,TNO2162
2021-05-05 21:00:00,1.43,4.32,2.82,6.62,TNO2162
2021-05-05 22:00:00,1.83,4.47,3.21,7.3,TNO2162
2021-05-05 23:00:00,2.66,6.48,4.64,10.2,TNO2162
2021-05-06 00:00:00,2.45,5.05,4.01,7.38,TNO2162
2021-05-06 01:00:00,1.52,3.18,2.53,4.48,TNO2162
2021-05-06 02:00:00,1.43,3.15,2.59,4.2,TNO2162
2021-05-06 03:00:00,1.68,4.0,3.23,5.48,TNO2162
2021-05-06 04:00:00,1.83,4.43,3.59,6.07,TNO2162
2021-05-06 05:00:00,1.97,4.98,3.69,7.27,TNO2162
2021-05-06 06:00:00,2.12,5.25,3.83,7.78,TNO2162
2021-05-06 07:00:00,2.1,5.7,3.87,8.77,TNO2162
2021-05-06 08:00:00,2.4,9.77,4.9,14.32,TNO2162
2021-05-06 09:00:00,2.7,8.42,5.61,12.55,TNO2162
2021-05-06 10:00:00,2.56,7.4,5.33,10.83,TNO2162
2021-05-06 11:00:00,2.48,7.0,5.13,10.02,TNO2162
2021-05-06 12:00:00,2.11,6.15,4.14,9.33,TNO2162
2021-05-06 13:00:00,1.77,4.98,3.44,7.27,TNO2162
2021-05-06 14:00:00,1.68,4.88,3.21,7.07,TNO2162
2021-05-06 15:00:00,1.83,4.93,3.52,7.85,TNO2162
2021-05-06 16:00:00,2.08,5.25,3.82,7.65,TNO2162
2021-05-06 17:00:00,2.63,6.45,4.83,8.98,TNO2162
2021-05-06 18:00:00,2.61,6.32,4.71,8.65,TNO2162
2021-05-06 19:00:00,2.94,7.1,5.41,9.65,TNO2162
2021-05-06 20:00:00,2.94,7.68,5.48,10.73,TNO2162
2021-05-06 21:00:00,2.68,6.45,4.9,8.88,TNO2162
2021-05-06 22:00:00,3.08,7.55,6.02,10.25,TNO2162
2021-05-06 23:00:00,3.28,8.38,6.51,11.95,TNO2162
2021-05-07 00:00:00,3.39,7.6,6.34,10.2,TNO2162
2021-05-07 01:00:00,3.43,7.75,6.11,10.83,TNO2162
2021-05-07 02:00:00,3.62,9.05,6.5,13.8,TNO2162
2021-05-07 03:00:00,3.26,7.0,5.72,9.02,TNO2162
2021-05-07 04:00:00,2.96,7.45,5.47,10.93,TNO2162
2021-05-07 05:00:00,3.07,11.1,6.23,20.2,TNO2162
2021-05-07 06:00:00,3.34,9.0,6.32,13.5,TNO2162
2021-05-07 07:00:00,3.5,9.4,6.42,13.8,TNO2162
2021-05-07 08:00:00,3.68,9.8,6.78,14.5,TNO2162
2021-05-07 09:00:00,3.64,10.17,7.08,14.92,TNO2162
2021-05-07 10:00:00,3.04,8.73,6.32,12.65,TNO2162
2021-05-07 11:00:00,2.57,8.2,5.43,12.45,TNO2162
2021-05-07 12:00:00,2.3,6.68,4.64,9.92,TNO2162
2021-05-07 13:00:00,3.16,10.22,6.65,16.12,TNO2162
2021-05-07 14:00:00,3.02,9.23,6.19,13.7,TNO2162
2021-05-07 15:00:00,2.89,8.17,5.75,11.72,TNO2162
2021-05-07 16:00:00,3.21,9.25,6.4,13.68,TNO2162
2021-05-07 17:00:00,3.59,9.35,6.86,13.63,TNO2162
2021-05-07 18:00:00,3.58,9.02,6.77,12.7,TNO2162
2021-05-07 19:00:00,2.58,6.65,4.85,10.17,TNO2162
2021-05-07 20:00:00,2.28,5.6,4.23,8.38,TNO2162
2021-05-07 21:00:00,2.45,6.1,4.62,8.6,TNO2162
2021-05-07 22:00:00,2.56,6.6,4.81,9.7,TNO2162
2021-05-07 23:00:00,2.46,5.65,4.46,7.3,TNO2162
2021-05-08 00:00:00,3.04,7.08,5.57,9.85,TNO2162
2021-05-08 01:00:00,2.61,6.43,4.89,9.1,TNO2162
2021-05-08 02:00:00,2.22,5.65,4.25,8.0,TNO2162
2021-05-08 03:00:00,3.32,9.5,8.0,12.87,TNO2162
2021-05-08 04:00:00,4.53,17.55,14.86,25.4,TNO2162
2021-05-08 05:00:00,4.99,18.85,16.41,27.6,TNO2162
2021-05-08 06:00:00,4.24,17.28,14.18,24.9,TNO2162
2021-05-08 07:00:00,3.45,14.85,11.93,21.53,TNO2162
2021-05-08 08:00:00,4.06,21.77,14.89,31.38,TNO2162
2021-05-08 09:00:00,4.26,21.48,14.45,30.92,TNO2162
2021-05-08 10:00:00,2.13,6.1,4.78,8.75,TNO2162
2021-05-08 11:00:00,1.01,3.3,2.13,5.1,TNO2162
2021-05-08 12:00:00,1.65,4.58,3.11,7.32,TNO2162
2021-05-08 13:00:00,1.85,4.6,3.11,7.4,TNO2162
2021-05-08 14:00:00,1.97,4.72,3.66,6.9,TNO2162
2021-05-08 15:00:00,3.1,7.13,5.78,9.98,TNO2162
2021-05-08 16:00:00,4.98,10.5,8.86,13.88,TNO2162
2021-05-08 17:00:00,5.94,12.42,10.55,17.0,TNO2162
2021-05-08 18:00:00,5.85,12.42,10.68,16.77,TNO2162
2021-05-08 19:00:00,5.95,12.58,11.2,16.25,TNO2162
2021-05-08 20:00:00,6.1,12.95,11.87,16.53,TNO2162
2021-05-08 21:00:00,6.87,13.37,12.08,17.53,TNO2162
2021-05-08 22:00:00,7.27,13.95,12.6,17.18,TNO2162
2021-05-08 23:00:00,7.4,14.47,13.12,17.3,TNO2162
2021-05-09 00:00:00,7.1,14.3,12.82,17.65,TNO2162
2021-05-09 01:00:00,7.46,16.15,14.44,20.6,TNO2162
2021-05-09 02:00:00,7.35,16.5,14.75,20.97,TNO2162
2021-05-09 03:00:00,8.15,18.38,16.99,23.28,TNO2162
2021-05-09 04:00:00,9.17,21.88,20.14,27.97,TNO2162
2021-05-09 05:00:00,8.54,18.32,17.1,22.8,TNO2162
2021-05-09 06:00:00,8.85,18.47,16.91,23.3,TNO2162
2021-05-09 07:00:00,8.26,16.05,14.94,19.58,TNO2162
2021-05-09 08:00:00,7.65,14.95,13.1,18.63,TNO2162
2021-05-09 09:00:00,5.51,9.85,9.1,11.98,TNO2162
2021-05-09 10:00:00,7.23,13.38,12.03,16.82,TNO2162
2021-05-09 11:00:00,7.26,13.65,12.23,17.1,TNO2162
2021-05-09 12:00:00,6.9,13.65,12.11,17.82,TNO2162
2021-05-09 13:00:00,5.85,11.15,10.21,14.45,TNO2162
2021-05-09 14:00:00,6.25,12.05,10.88,16.05,TNO2162
2021-05-09 15:00:00,6.39,11.65,10.65,14.8,TNO2162
2021-05-09 16:00:00,6.36,12.63,11.22,16.4,TNO2162
2021-05-09 17:00:00,6.38,12.63,11.44,16.5,TNO2162
2021-05-09 18:00:00,6.27,11.97,10.78,15.45,TNO2162
2021-05-09 19:00:00,6.58,12.17,11.04,15.2,TNO2162
2021-05-09 20:00:00,6.39,11.58,10.59,14.25,TNO2162
2021-05-09 21:00:00,5.57,10.42,9.42,13.32,TNO2162
2021-05-09 22:00:00,5.86,11.33,10.25,13.75,TNO2162
2021-05-09 23:00:00,4.95,9.88,9.01,12.48,TNO2162
2021-05-10 00:00:00,4.34,8.65,7.99,10.83,TNO2162
2021-05-10 01:00:00,3.29,6.58,6.22,8.15,TNO2162
2021-05-10 02:00:00,3.62,7.05,6.81,8.52,TNO2162
2021-05-10 03:00:00,2.58,5.23,4.93,6.63,TNO2162
2021-05-10 04:00:00,3.88,8.65,7.84,11.45,TNO2162
2021-05-10 05:00:00,2.41,5.2,4.88,6.75,TNO2162
2021-05-10 06:00:00,1.8,3.85,3.33,4.97,TNO2162
2021-05-10 07:00:00,3.26,8.95,6.21,13.45,TNO2162
2021-05-10 08:00:00,2.43,7.85,4.85,12.85,TNO2162
2021-05-10 09:00:00,2.04,5.55,3.77,8.5,TNO2162
2021-05-10 10:00:00,2.16,5.55,3.97,8.85,TNO2162
2021-05-10 11:00:00,1.91,4.97,3.52,7.65,TNO2162
2021-05-10 12:00:00,1.63,4.05,2.94,6.88,TNO2162
2021-05-10 13:00:00,1.92,6.67,3.65,9.5,TNO2162
2021-05-10 14:00:00,1.63,4.17,3.16,6.25,TNO2162
2021-05-10 15:00:00,1.26,4.1,2.48,6.6,TNO2162
2021-05-10 16:00:00,1.35,6.15,2.77,8.9,TNO2162
2021-05-10 17:00:00,1.27,3.4,2.59,4.97,TNO2162
2021-05-10 18:00:00,0.72,1.72,1.31,2.73,TNO2162
2021-05-10 19:00:00,0.95,4.12,1.75,5.2,TNO2162
2021-05-10 20:00:00,0.89,1.97,1.61,2.77,TNO2162
2021-05-10 21:00:00,3.38,9.65,6.8,13.35,TNO2162
2021-05-10 22:00:00,3.91,7.98,7.02,9.95,TNO2162
2021-05-10 23:00:00,4.52,9.15,8.07,11.6,TNO2162
2021-05-11 00:00:00,4.95,10.45,9.21,12.9,TNO2162
2021-05-11 01:00:00,5.11,11.48,10.07,14.33,TNO2162
2021-05-11 02:00:00,5.61,13.05,11.35,16.47,TNO2162
2021-05-11 03:00:00,5.41,12.48,10.61,16.48,TNO2162
2021-05-11 04:00:00,5.85,13.47,11.59,17.15,TNO2162
2021-05-11 05:00:00,5.71,13.7,11.6,17.77,TNO2162
2021-05-11 06:00:00,5.93,16.13,11.74,23.27,TNO2162
2021-05-11 07:00:00,6.13,15.85,11.95,22.75,TNO2162
2021-05-11 08:00:00,5.76,14.0,11.11,19.77,TNO2162
2021-05-11 09:00:00,4.87,12.05,9.26,16.7,TNO2162
2021-05-11 10:00:00,4.42,12.17,8.77,17.75,TNO2162
2021-05-11 11:00:00,4.89,12.9,9.61,18.68,TNO2162
2021-05-11 12:00:00,4.53,12.38,8.79,18.35,TNO2162
2021-05-11 13:00:00,4.63,12.13,8.74,17.7,TNO2162
2021-05-11 14:00:00,4.43,12.25,8.56,17.43,TNO2162
2021-05-11 15:00:00,5.64,14.63,11.28,21.1,TNO2162
2021-05-11 16:00:00,5.49,15.58,10.82,21.17,TNO2162
2021-05-11 17:00:00,5.32,13.13,10.39,17.92,TNO2162
2021-05-11 18:00:00,6.15,14.7,11.82,20.15,TNO2162
2021-05-11 19:00:00,6.28,15.53,12.08,20.9,TNO2162
2021-05-11 20:00:00,5.64,14.8,11.75,19.6,TNO2162
2021-05-11 21:00:00,5.7,14.97,11.89,19.65,TNO2162
2021-05-11 22:00:00,5.82,15.17,11.83,20.68,TNO2162
2021-05-11 23:00:00,5.31,12.65,10.39,16.4,TNO2162
2021-05-12 00:00:00,5.26,12.77,10.24,16.78,TNO2162
2021-05-12 01:00:00,4.93,10.38,8.69,13.05,TNO2162
2021-05-12 02:00:00,5.9,11.55,9.59,14.55,TNO2162
2021-05-12 03:00:00,5.71,11.22,9.38,13.92,TNO2162
2021-05-12 04:00:00,3.76,9.4,7.36,12.4,TNO2162
2021-05-12 05:00:00,3.32,10.08,7.26,14.25,TNO2162
2021-05-12 06:00:00,2.74,8.38,5.91,11.82,TNO2162
2021-05-12 07:00:00,2.61,8.88,5.56,13.82,TNO2162
2021-05-12 08:00:00,2.38,9.82,5.65,15.6,TNO2162
2021-05-12 09:00:00,2.52,9.53,5.75,15.02,TNO2162
2021-05-12 10:00:00,1.6,5.67,3.48,8.93,TNO2162
2021-05-12 11:00:00,1.71,5.85,3.6,8.95,TNO2162
2021-05-12 12:00:00,1.78,6.1,3.75,9.9,TNO2162
2021-05-12 13:00:00,1.53,4.53,3.02,6.97,TNO2162
2021-05-12 14:00:00,2.38,7.52,4.6,12.0,TNO2162
2021-05-12 15:00:00,2.33,6.7,4.42,10.3,TNO2162
2021-05-12 16:00:00,2.52,8.67,5.18,14.1,TNO2162
2021-05-12 17:00:00,2.3,5.28,4.18,7.2,TNO2162
2021-05-12 18:00:00,1.16,3.07,2.25,4.87,TNO2162
2021-05-12 19:00:00,1.03,2.88,2.1,4.15,TNO2162
2021-05-12 20:00:00,1.23,3.18,2.36,4.63,TNO2162
2021-05-12 21:00:00,1.24,2.7,2.1,4.15,TNO2162
2021-05-12 22:00:00,1.24,3.23,2.19,5.15,TNO2162
2021-05-12 23:00:00,1.5,4.12,2.79,6.1,TNO2162
2021-05-13 00:00:00,1.72,4.55,3.08,7.03,TNO2162
2021-05-13 01:00:00,2.42,6.93,4.79,10.1,TNO2162
2021-05-13 02:00:00,2.17,5.6,4.0,8.75,TNO2162
2021-05-13 03:00:00,1.62,3.65,2.83,5.25,TNO2162
2021-05-13 04:00:00,1.33,3.18,2.38,4.63,TNO2162
2021-05-13 05:00:00,1.59,4.3,3.01,6.08,TNO2162
2021-05-13 06:00:00,2.38,6.7,4.54,10.33,TNO2162
2021-05-13 07:00:00,2.78,7.3,5.07,11.08,TNO2162
2021-05-13 08:00:00,2.39,6.0,4.24,8.78,TNO2162
2021-05-13 09:00:00,2.26,5.6,4.02,8.45,TNO2162
2021-05-13 10:00:00,2.35,5.27,4.03,7.48,TNO2162
2021-05-13 11:00:00,2.01,4.98,3.52,8.0,TNO2162
2021-05-13 12:00:00,2.03,4.8,3.58,7.02,TNO2162
2021-05-13 13:00:00,2.32,7.38,4.61,11.65,TNO2162
2021-05-13 14:00:00,2.86,10.3,6.03,16.88,TNO2162
2021-05-13 15:00:00,2.31,7.28,4.7,10.9,TNO2162
2021-05-13 16:00:00,3.08,9.13,6.03,13.85,TNO2162
2021-05-13 17:00:00,3.14,7.57,5.67,9.92,TNO2162
2021-05-13 18:00:00,2.87,8.35,5.66,12.93,TNO2162
2021-05-13 19:00:00,3.08,9.37,6.08,14.22,TNO2162
2021-05-13 20:00:00,3.29,8.25,6.11,11.42,TNO2162
2021-05-13 21:00:00,3.1,7.53,5.64,10.95,TNO2162
2021-05-13 22:00:00,3.36,8.8,6.29,12.7,TNO2162
2021-05-13 23:00:00,3.89,9.22,7.06,13.25,TNO2162
2021-05-14 00:00:00,4.51,9.63,7.94,13.08,TNO2162
2021-05-14 01:00:00,4.59,9.8,7.91,13.23,TNO2162
2021-05-14 02:00:00,4.65,9.9,8.08,12.93,TNO2162
2021-05-14 03:00:00,3.51,7.85,6.08,10.8,TNO2162
2021-05-14 04:00:00,2.11,5.07,3.68,7.2,TNO2162
2021-05-14 05:00:00,1.44,3.32,2.45,4.8,TNO2162
2021-05-14 06:00:00,1.76,5.13,3.33,7.92,TNO2162
2021-05-14 07:00:00,1.91,5.65,3.56,8.75,TNO2162
2021-05-14 08:00:00,2.04,5.15,3.55,7.85,TNO2162
2021-05-14 09:00:00,2.39,5.5,4.02,8.52,TNO2162
2021-05-14 10:00:00,2.03,5.5,3.76,7.98,TNO2162
2021-05-14 11:00:00,2.02,6.42,3.99,10.52,TNO2162
2021-05-14 12:00:00,3.28,8.83,5.99,13.63,TNO2162
2021-05-14 13:00:00,3.25,8.33,5.87,12.05,TNO2162
2021-05-14 14:00:00,2.79,7.68,5.34,11.2,TNO2162
2021-05-14 15:00:00,2.93,7.55,5.53,10.68,TNO2162
2021-05-14 16:00:00,2.81,7.95,5.52,11.98,TNO2162
2021-05-14 17:00:00,2.85,7.92,5.52,11.85,TNO2162
2021-05-14 18:00:00,3.11,8.28,5.96,12.0,TNO2162
2021-05-14 19:00:00,2.89,8.72,5.71,13.87,TNO2162
2021-05-14 20:00:00,3.06,7.83,5.53,12.05,TNO2162
2021-05-14 21:00:00,3.07,7.6,5.53,10.6,TNO2162
2021-05-14 22:00:00,3.11,7.7,5.56,11.52,TNO2162
2021-05-14 23:00:00,2.64,6.45,4.76,9.05,TNO2162
2021-05-15 00:00:00,2.48,6.08,4.63,8.4,TNO2162
2021-05-15 01:00:00,1.85,4.8,3.82,6.5,TNO2162
2021-05-15 02:00:00,2.19,9.25,5.26,14.35,TNO2162
2021-05-15 03:00:00,0.64,1.3,1.15,1.75,TNO2162
2021-05-15 04:00:00,0.61,1.32,1.19,1.82,TNO2162
2021-05-15 05:00:00,0.89,2.52,2.12,3.4,TNO2162
2021-05-15 06:00:00,1.22,3.07,2.65,4.2,TNO2162
2021-05-15 07:00:00,1.4,3.7,3.15,4.95,TNO2162
2021-05-15 08:00:00,1.65,4.48,3.68,6.1,TNO2162
2021-05-15 09:00:00,1.77,5.33,4.31,7.52,TNO2162
2021-05-15 10:00:00,1.75,6.4,4.98,9.02,TNO2162
2021-05-15 11:00:00,2.13,7.35,5.94,10.42,TNO2162
2021-05-15 12:00:00,2.66,8.6,6.74,12.05,TNO2162
2021-05-15 13:00:00,3.98,10.0,7.87,13.18,TNO2162
2021-05-15 14:00:00,5.0,12.5,9.56,16.85,TNO2162
2021-05-15 15:00:00,7.44,17.1,13.6,22.65,TNO2162
2021-05-15 16:00:00,8.52,20.35,17.41,26.75,TNO2162
2021-05-15 17:00:00,2.01,5.55,4.21,8.7,TNO2162
2021-05-15 18:00:00,1.67,5.72,3.45,9.25,TNO2162
2021-05-15 19:00:00,1.56,3.65,2.74,5.22,TNO2162
2021-05-15 20:00:00,1.04,2.25,1.76,3.13,TNO2162
2021-05-15 21:00:00,3.19,6.22,5.33,7.75,TNO2162
2021-05-15 22:00:00,3.75,7.22,6.39,9.03,TNO2162
2021-05-30 22:00:00,2.67,9.55,5.63,14.65,TNO2162
2021-05-30 23:00:00,2.5,9.65,5.36,15.72,TNO2162
2021-05-31 00:00:00,2.02,7.2,4.24,10.98,TNO2162
2021-05-31 01:00:00,1.87,6.55,3.89,10.95,TNO2162
2021-05-31 02:00:00,1.84,7.52,3.97,12.22,TNO2162
2021-05-31 03:00:00,1.99,7.23,4.17,11.22,TNO2162
2021-05-31 04:00:00,2.03,8.18,4.43,13.7,TNO2162
2021-05-31 05:00:00,1.91,8.95,4.37,15.82,TNO2162
2021-05-31 06:00:00,2.29,9.9,5.15,16.48,TNO2162
2021-05-31 07:00:00,2.47,10.6,5.59,18.13,TNO2162
2021-05-31 08:00:00,2.37,8.83,5.13,13.8,TNO2162
2021-05-31 09:00:00,2.43,9.88,5.42,15.85,TNO2162
2021-05-31 10:00:00,2.72,10.1,5.8,16.63,TNO2162
2021-05-31 11:00:00,2.62,11.23,5.91,18.52,TNO2162
2021-05-31 12:00:00,1.78,11.63,4.4,19.85,TNO2162
2021-05-31 13:00:00,1.74,8.35,4.07,15.78,TNO2162
2021-05-31 14:00:00,2.07,10.4,4.98,18.63,TNO2162
2021-05-31 15:00:00,3.03,11.78,6.79,18.75,TNO2162
2021-05-31 16:00:00,2.94,10.63,6.29,16.72,TNO2162
2021-05-31 17:00:00,3.03,10.7,6.5,16.03,TNO2162
2021-05-31 18:00:00,2.98,10.88,6.44,17.6,TNO2162
2021-05-31 19:00:00,3.35,11.65,7.13,18.8,TNO2162
2021-05-31 20:00:00,2.88,9.75,6.05,15.05,TNO2162
2021-05-31 21:00:00,3.09,10.2,6.41,15.45,TNO2162
2021-05-31 22:00:00,2.91,11.57,6.17,16.5,TNO2162
2021-05-31 23:00:00,2.98,10.53,6.37,15.98,TNO2162
2021-06-01 00:00:00,3.0,9.9,6.28,15.18,TNO2162
2021-06-01 01:00:00,2.67,8.03,5.43,11.38,TNO2162
2021-06-01 02:00:00,3.15,9.3,6.38,12.65,TNO2162
2021-06-01 03:00:00,3.31,9.72,6.76,13.25,TNO2162
2021-06-01 04:00:00,3.54,10.78,7.26,15.18,TNO2162
2021-06-01 05:00:00,4.26,13.75,8.89,19.93,TNO2162
2021-06-01 06:00:00,5.04,18.03,10.81,27.7,TNO2162
2021-06-01 07:00:00,5.12,18.85,11.07,29.65,TNO2162
2021-06-01 08:00:00,4.92,18.93,10.81,29.85,TNO2162
2021-06-01 09:00:00,4.88,19.92,10.93,32.5,TNO2162
2021-06-01 10:00:00,3.72,13.25,7.98,20.4,TNO2162
