datetime,date,hour,avgtempC,maxtempC,mintempC,sunHour,uvIndex,humidity,winddirDegree,windspeedKmph,cloudcover,precipMM,pressure,latitude,longitude
2022-03-04 00:00:00,2022-03-04,00:00,5,9,2,10.0,2,84,285,17,29,0.0,1020,53.333,-6.249
2022-03-04 01:00:00,2022-03-04,01:00,5,9,2,10.0,2,83,281,16,35,0.0,1020,53.333,-6.249
2022-03-04 02:00:00,2022-03-04,02:00,5,9,2,10.0,2,83,277,15,42,0.0,1020,53.333,-6.249
2022-03-04 03:00:00,2022-03-04,03:00,5,9,2,10.0,2,82,272,15,48,0.0,1021,53.333,-6.249
2022-03-04 04:00:00,2022-03-04,04:00,5,9,2,10.0,2,81,271,14,32,0.0,1021,53.333,-6.249
2022-03-04 05:00:00,2022-03-04,05:00,5,9,2,10.0,2,80,269,14,16,0.0,1020,53.333,-6.249
2022-03-04 06:00:00,2022-03-04,06:00,5,9,2,10.0,2,79,268,13,0,0.0,1020,53.333,-6.249
2022-03-04 07:00:00,2022-03-04,07:00,5,9,2,10.0,2,79,263,13,1,0.0,1020,53.333,-6.249
2022-03-04 08:00:00,2022-03-04,08:00,5,9,2,10.0,2,79,258,13,2,0.0,1020,53.333,-6.249
2022-03-04 09:00:00,2022-03-04,09:00,5,9,2,10.0,2,80,252,12,3,0.0,1021,53.333,-6.249
2022-03-04 10:00:00,2022-03-04,10:00,5,9,2,10.0,2,76,259,13,16,0.0,1020,53.333,-6.249
2022-03-04 11:00:00,2022-03-04,11:00,5,9,2,10.0,2,72,265,15,29,0.0,1020,53.333,-6.249
2022-03-04 12:00:00,2022-03-04,12:00,5,9,2,10.0,2,67,272,16,42,0.0,1020,53.333,-6.249
2022-03-04 13:00:00,2022-03-04,13:00,5,9,2,10.0,2,64,270,15,54,0.0,1020,53.333,-6.249
2022-03-04 14:00:00,2022-03-04,14:00,5,9,2,10.0,2,61,268,14,65,0.1,1019,53.333,-6.249
2022-03-04 15:00:00,2022-03-04,15:00,5,9,2,10.0,2,58,266,13,77,0.2,1019,53.333,-6.249
2022-03-04 16:00:00,2022-03-04,16:00,5,9,2,10.0,2,64,267,12,71,0.1,1019,53.333,-6.249
2022-03-04 17:00:00,2022-03-04,17:00,5,9,2,10.0,2,70,267,10,65,0.0,1019,53.333,-6.249
