datetime,date,hour,avgtempC,maxtempC,mintempC,sunHour,uvIndex,humidity,winddirDegree,windspeedKmph,cloudcover,precipMM,pressure,latitude,longitude
2021-12-02 00:00:00,2021-12-02,00:00,4,6,3,8.0,2,90,285,21,54,0.0,1012,53.333,-6.249
2021-12-02 01:00:00,2021-12-02,01:00,4,6,3,8.0,2,87,301,23,69,0.0,1012,53.333,-6.249
2021-12-02 02:00:00,2021-12-02,02:00,4,6,3,8.0,2,84,317,27,85,0.0,1013,53.333,-6.249
2021-12-02 03:00:00,2021-12-02,03:00,4,6,3,8.0,2,81,333,30,100,0.0,1013,53.333,-6.249
2021-12-02 04:00:00,2021-12-02,04:00,4,6,3,8.0,2,78,331,28,93,0.0,1014,53.333,-6.249
2021-12-02 05:00:00,2021-12-02,05:00,4,6,3,8.0,2,75,330,27,85,0.0,1014,53.333,-6.249
2021-12-02 06:00:00,2021-12-02,06:00,4,6,3,8.0,2,72,328,25,78,0.0,1015,53.333,-6.249
2021-12-02 07:00:00,2021-12-02,07:00,4,6,3,8.0,2,74,322,24,70,0.0,1016,53.333,-6.249
2021-12-02 08:00:00,2021-12-02,08:00,4,6,3,8.0,2,77,315,22,61,0.0,1016,53.333,-6.249
2021-12-02 09:00:00,2021-12-02,09:00,4,6,3,8.0,2,79,309,21,53,0.0,1017,53.333,-6.249
2021-12-02 10:00:00,2021-12-02,10:00,4,6,3,8.0,2,77,307,19,50,0.0,1017,53.333,-6.249
2021-12-02 11:00:00,2021-12-02,11:00,4,6,3,8.0,2,74,305,17,47,0.0,1017,53.333,-6.249
2021-12-02 12:00:00,2021-12-02,12:00,4,6,3,8.0,2,71,303,16,44,0.0,1017,53.333,-6.249
2021-12-02 13:00:00,2021-12-02,13:00,4,6,3,8.0,2,71,298,16,32,0.0,1016,53.333,-6.249
2021-12-02 14:00:00,2021-12-02,14:00,4,6,3,8.0,2,71,293,19,21,0.0,1016,53.333,-6.249
2021-12-02 15:00:00,2021-12-02,15:00,4,6,3,8.0,2,72,288,17,9,0.0,1016,53.333,-6.249
2021-12-02 16:00:00,2021-12-02,16:00,4,6,3,8.0,2,73,273,16,24,0.0,1015,53.333,-6.249
2021-12-02 17:00:00,2021-12-02,17:00,4,6,3,8.0,2,75,257,14,39,0.0,1015,53.333,-6.249
2021-12-02 18:00:00,2021-12-02,18:00,4,6,3,8.0,2,77,242,13,53,0.0,1014,53.333,-6.249
2021-12-02 19:00:00,2021-12-02,19:00,4,6,3,8.0,2,81,220,13,69,0.9,1013,53.333,-6.249
2021-12-02 20:00:00,2021-12-02,20:00,4,6,3,8.0,2,85,198,14,84,1.7,1012,53.333,-6.249
2021-12-02 21:00:00,2021-12-02,21:00,4,6,3,8.0,2,90,176,14,100,1.9,1011,53.333,-6.249
2021-12-02 22:00:00,2021-12-02,22:00,4,6,3,8.0,2,89,182,18,100,1.7,1010,53.333,-6.249
2021-12-02 23:00:00,2021-12-02,23:00,4,6,3,8.0,2,89,188,15,100,1.1,1009,53.333,-6.249
2021-12-03 00:00:00,2021-12-03,00:00,7,9,6,2.0,2,89,194,16,100,0.2,1008,53.333,-6.249
2021-12-03 01:00:00,2021-12-03,01:00,7,9,6,2.0,2,90,205,14,100,0.0,1007,53.333,-6.249
2021-12-03 02:00:00,2021-12-03,02:00,7,9,6,2.0,2,91,216,17,100,0.0,1006,53.333,-6.249
2021-12-03 03:00:00,2021-12-03,03:00,7,9,6,2.0,2,92,227,15,100,0.0,1006,53.333,-6.249
2021-12-03 04:00:00,2021-12-03,04:00,7,9,6,2.0,2,92,241,15,99,0.0,1005,53.333,-6.249
2021-12-03 05:00:00,2021-12-03,05:00,7,9,6,2.0,2,92,255,12,99,0.0,1004,53.333,-6.249
2021-12-03 06:00:00,2021-12-03,06:00,7,9,6,2.0,2,93,270,13,98,0.0,1004,53.333,-6.249
2021-12-03 07:00:00,2021-12-03,07:00,7,9,6,2.0,2,92,254,12,99,0.0,1003,53.333,-6.249
2021-12-03 08:00:00,2021-12-03,08:00,7,9,6,2.0,2,91,239,11,99,0.0,1003,53.333,-6.249
2021-12-03 09:00:00,2021-12-03,09:00,7,9,6,2.0,2,90,224,10,100,0.0,1002,53.333,-6.249
2021-12-03 10:00:00,2021-12-03,10:00,7,9,6,2.0,2,89,230,13,100,0.0,1002,53.333,-6.249
2021-12-03 11:00:00,2021-12-03,11:00,7,9,6,2.0,2,89,237,16,100,0.0,1001,53.333,-6.249
2021-12-03 12:00:00,2021-12-03,12:00,7,9,6,2.0,2,88,243,19,100,0.0,1000,53.333,-6.249
2021-12-03 13:00:00,2021-12-03,13:00,7,9,6,2.0,2,87,257,16,89,0.0,1000,53.333,-6.249
2021-12-03 14:00:00,2021-12-03,14:00,7,9,6,2.0,2,87,270,18,78,0.1,1000,53.333,-6.249
2021-12-03 15:00:00,2021-12-03,15:00,7,9,6,2.0,2,86,284,19,67,0.2,1000,53.333,-6.249
2021-12-03 16:00:00,2021-12-03,16:00,7,9,6,2.0,2,86,284,19,59,0.2,1001,53.333,-6.249
2021-12-03 17:00:00,2021-12-03,17:00,7,9,6,2.0,2,86,284,18,50,0.1,1001,53.333,-6.249
2021-12-03 18:00:00,2021-12-03,18:00,7,9,6,2.0,2,86,284,19,42,0.0,1002,53.333,-6.249
2021-12-03 19:00:00,2021-12-03,19:00,7,9,6,2.0,2,87,282,22,57,0.1,1002,53.333,-6.249
2021-12-03 20:00:00,2021-12-03,20:00,7,9,6,2.0,2,87,280,24,72,0.2,1002,53.333,-6.249
2021-12-03 21:00:00,2021-12-03,21:00,7,9,6,2.0,2,87,278,27,87,0.0,1002,53.333,-6.249
2021-12-03 22:00:00,2021-12-03,22:00,7,9,6,2.0,2,86,280,29,88,0.0,1001,53.333,-6.249
2021-12-03 23:00:00,2021-12-03,23:00,7,9,6,2.0,2,85,281,27,88,0.0,1000,53.333,-6.249
2021-12-04 00:00:00,2021-12-04,00:00,6,7,5,6.0,2,85,283,30,89,0.0,999,53.333,-6.249
2021-12-04 01:00:00,2021-12-04,01:00,6,7,5,6.0,2,83,282,30,88,0.1,999,53.333,-6.249
2021-12-04 02:00:00,2021-12-04,02:00,6,7,5,6.0,2,82,282,32,87,0.0,999,53.333,-6.249
2021-12-04 03:00:00,2021-12-04,03:00,6,7,5,6.0,2,81,281,34,87,0.0,999,53.333,-6.249
2021-12-04 04:00:00,2021-12-04,04:00,6,7,5,6.0,2,80,279,33,63,0.0,999,53.333,-6.249
2021-12-04 05:00:00,2021-12-04,05:00,6,7,5,6.0,2,78,277,36,39,0.0,999,53.333,-6.249
2021-12-04 06:00:00,2021-12-04,06:00,6,7,5,6.0,2,77,276,33,16,0.0,1000,53.333,-6.249
2021-12-04 07:00:00,2021-12-04,07:00,6,7,5,6.0,2,77,276,32,36,0.0,1000,53.333,-6.249
2021-12-04 08:00:00,2021-12-04,08:00,6,7,5,6.0,2,77,276,31,57,0.0,1001,53.333,-6.249
2021-12-04 09:00:00,2021-12-04,09:00,6,7,5,6.0,2,78,275,30,77,0.0,1002,53.333,-6.249
2021-12-04 10:00:00,2021-12-04,10:00,6,7,5,6.0,2,77,278,29,60,0.0,1002,53.333,-6.249
2021-12-04 11:00:00,2021-12-04,11:00,6,7,5,6.0,2,76,280,27,44,0.0,1002,53.333,-6.249
2021-12-04 12:00:00,2021-12-04,12:00,6,7,5,6.0,2,75,282,26,27,0.0,1003,53.333,-6.249
2021-12-04 13:00:00,2021-12-04,13:00,6,7,5,6.0,2,74,283,27,46,0.0,1003,53.333,-6.249
2021-12-04 14:00:00,2021-12-04,14:00,6,7,5,6.0,2,73,284,27,64,0.0,1004,53.333,-6.249
2021-12-04 15:00:00,2021-12-04,15:00,6,7,5,6.0,2,72,285,28,83,0.0,1004,53.333,-6.249
2021-12-04 16:00:00,2021-12-04,16:00,6,7,5,6.0,2,72,285,29,66,0.0,1005,53.333,-6.249
2021-12-04 17:00:00,2021-12-04,17:00,6,7,5,6.0,2,73,285,29,49,0.0,1006,53.333,-6.249
2021-12-04 18:00:00,2021-12-04,18:00,6,7,5,6.0,2,74,286,30,33,0.0,1007,53.333,-6.249
2021-12-04 19:00:00,2021-12-04,19:00,6,7,5,6.0,2,74,288,31,25,0.0,1008,53.333,-6.249
2021-12-04 20:00:00,2021-12-04,20:00,6,7,5,6.0,2,75,291,33,16,0.0,1008,53.333,-6.249
2021-12-04 21:00:00,2021-12-04,21:00,6,7,5,6.0,2,75,294,35,8,0.0,1009,53.333,-6.249
2021-12-04 22:00:00,2021-12-04,22:00,6,7,5,6.0,2,75,298,34,21,0.0,1010,53.333,-6.249
2021-12-04 23:00:00,2021-12-04,23:00,6,7,5,6.0,2,76,303,33,33,0.0,1010,53.333,-6.249
2021-12-05 00:00:00,2021-12-05,00:00,5,8,4,8.0,3,76,307,32,46,0.0,1010,53.333,-6.249
2021-12-05 01:00:00,2021-12-05,01:00,5,8,4,8.0,3,77,307,31,38,0.0,1011,53.333,-6.249
2021-12-05 02:00:00,2021-12-05,02:00,5,8,4,8.0,3,79,306,30,31,0.0,1012,53.333,-6.249
2021-12-05 03:00:00,2021-12-05,03:00,5,8,4,8.0,3,80,306,29,24,0.0,1013,53.333,-6.249
2021-12-05 04:00:00,2021-12-05,04:00,5,8,4,8.0,3,81,303,28,18,0.0,1013,53.333,-6.249
2021-12-05 05:00:00,2021-12-05,05:00,5,8,4,8.0,3,82,301,27,13,0.0,1014,53.333,-6.249
2021-12-05 06:00:00,2021-12-05,06:00,5,8,4,8.0,3,82,299,26,8,0.0,1015,53.333,-6.249
2021-12-05 07:00:00,2021-12-05,07:00,5,8,4,8.0,3,83,297,25,9,0.0,1016,53.333,-6.249
2021-12-05 08:00:00,2021-12-05,08:00,5,8,4,8.0,3,85,295,25,9,0.0,1016,53.333,-6.249
2021-12-05 09:00:00,2021-12-05,09:00,5,8,4,8.0,3,86,293,24,10,0.0,1017,53.333,-6.249
2021-12-05 10:00:00,2021-12-05,10:00,5,8,4,8.0,3,83,297,23,6,0.0,1017,53.333,-6.249
2021-12-05 11:00:00,2021-12-05,11:00,5,8,4,8.0,3,81,302,21,3,0.0,1018,53.333,-6.249
2021-12-05 12:00:00,2021-12-05,12:00,5,8,4,8.0,3,79,306,19,0,0.0,1018,53.333,-6.249
2021-12-05 13:00:00,2021-12-05,13:00,5,8,4,8.0,3,79,307,18,6,0.0,1018,53.333,-6.249
2021-12-05 14:00:00,2021-12-05,14:00,5,8,4,8.0,3,79,308,16,12,0.0,1018,53.333,-6.249
2021-12-05 15:00:00,2021-12-05,15:00,5,8,4,8.0,3,80,309,14,18,0.0,1019,53.333,-6.249
2021-12-05 16:00:00,2021-12-05,16:00,5,8,4,8.0,3,81,300,13,17,0.0,1019,53.333,-6.249
2021-12-05 17:00:00,2021-12-05,17:00,5,8,4,8.0,3,83,290,12,17,0.0,1019,53.333,-6.249
2021-12-05 18:00:00,2021-12-05,18:00,5,8,4,8.0,3,85,281,12,16,0.0,1020,53.333,-6.249
