datetime,pm1,pm10,pm2_5,pm4,serial_number
2021-09-01 17:00:00,3.98,7.49,4.76,5.46,DCC-AQ4
2021-09-01 18:00:00,3.18,5.67,3.76,4.27,DCC-AQ4
2021-09-01 19:00:00,4.75,9.09,5.85,6.77,DCC-AQ4
2021-09-01 20:00:00,5.93,11.62,7.49,8.97,DCC-AQ4
2021-09-01 21:00:00,6.93,13.59,8.67,10.31,DCC-AQ4
2021-09-01 22:00:00,6.61,12.53,8.26,9.83,DCC-AQ4
2021-09-01 23:00:00,6.42,11.75,7.98,9.53,DCC-AQ4
2021-09-02 00:00:00,10.37,15.43,12.05,13.44,DCC-AQ4
2021-09-02 01:00:00,10.25,15.38,11.98,13.47,DCC-AQ4
2021-09-02 02:00:00,8.38,13.34,10.04,11.56,DCC-AQ4
2021-09-02 03:00:00,10.03,16.72,12.11,13.84,DCC-AQ4
2021-09-02 04:00:00,10.14,17.01,12.32,14.21,DCC-AQ4
2021-09-02 05:00:00,10.94,21.23,13.95,16.54,DCC-AQ4
2021-09-02 06:00:00,6.99,13.1,8.89,10.54,DCC-AQ4
2021-09-02 07:00:00,7.28,15.73,9.43,11.43,DCC-AQ4
2021-09-02 08:00:00,7.36,16.38,9.71,11.79,DCC-AQ4
2021-09-02 09:00:00,8.33,16.65,10.65,12.76,DCC-AQ4
2021-09-02 10:00:00,8.96,16.54,11.07,12.99,DCC-AQ4
2021-09-02 11:00:00,9.05,17.74,11.27,13.29,DCC-AQ4
2021-09-02 12:00:00,8.06,14.44,9.83,11.43,DCC-AQ4
2021-09-02 13:00:00,4.02,8.66,5.09,6.13,DCC-AQ4
2021-09-02 14:00:00,4.11,7.87,5.09,6.1,DCC-AQ4
2021-09-02 15:00:00,5.25,9.01,6.26,7.18,DCC-AQ4
2021-09-02 16:00:00,5.39,9.82,6.7,7.86,DCC-AQ4
2021-09-02 17:00:00,6.35,12.14,8.02,9.59,DCC-AQ4
2021-09-02 18:00:00,7.37,13.13,9.2,10.9,DCC-AQ4
2021-09-02 19:00:00,5.28,10.36,6.77,8.0,DCC-AQ4
2021-09-02 20:00:00,4.95,9.24,6.31,7.58,DCC-AQ4
2021-09-02 21:00:00,5.37,10.61,6.83,8.15,DCC-AQ4
2021-09-02 22:00:00,6.23,10.76,7.67,8.99,DCC-AQ4
2021-09-02 23:00:00,6.35,11.07,7.78,9.07,DCC-AQ4
2021-09-03 00:00:00,8.36,13.83,10.05,11.53,DCC-AQ4
2021-09-03 01:00:00,7.45,13.41,9.24,10.78,DCC-AQ4
2021-09-03 02:00:00,8.05,14.6,9.96,11.51,DCC-AQ4
2021-09-03 03:00:00,7.83,15.67,10.06,11.87,DCC-AQ4
2021-09-03 04:00:00,7.99,16.67,10.76,13.19,DCC-AQ4
2021-09-03 05:00:00,9.48,22.64,13.33,16.49,DCC-AQ4
2021-09-03 06:00:00,12.93,26.82,17.48,21.28,DCC-AQ4
2021-09-03 07:00:00,11.46,24.53,15.51,19.06,DCC-AQ4
2021-09-03 08:00:00,10.27,21.29,13.9,17.18,DCC-AQ4
2021-09-03 09:00:00,9.78,18.27,12.67,15.29,DCC-AQ4
2021-09-03 10:00:00,7.94,16.47,10.59,12.92,DCC-AQ4
2021-09-03 11:00:00,9.49,19.01,12.66,15.49,DCC-AQ4
2021-09-03 12:00:00,8.3,17.04,11.18,13.6,DCC-AQ4
2021-09-03 13:00:00,7.13,14.05,9.53,11.62,DCC-AQ4
2021-09-03 14:00:00,7.17,14.44,9.48,11.52,DCC-AQ4
2021-09-03 15:00:00,8.15,15.23,10.34,12.38,DCC-AQ4
2021-09-03 16:00:00,9.05,15.91,11.33,13.27,DCC-AQ4
2021-09-03 17:00:00,8.36,14.97,10.56,12.54,DCC-AQ4
2021-09-03 18:00:00,8.09,13.88,10.15,12.21,DCC-AQ4
2021-09-03 19:00:00,7.66,13.29,9.56,11.24,DCC-AQ4
2021-09-03 20:00:00,9.11,16.61,11.3,13.3,DCC-AQ4
2021-09-03 21:00:00,9.36,15.28,11.43,13.26,DCC-AQ4
2021-09-03 22:00:00,10.22,18.05,12.58,14.55,DCC-AQ4
2021-09-03 23:00:00,11.1,17.77,13.4,15.42,DCC-AQ4
2021-09-04 00:00:00,11.92,19.22,14.34,16.45,DCC-AQ4
2021-09-04 01:00:00,12.59,19.37,14.82,16.53,DCC-AQ4
2021-09-04 02:00:00,13.49,20.73,16.08,18.19,DCC-AQ4
2021-09-04 03:00:00,15.62,24.28,18.69,21.16,DCC-AQ4
2021-09-04 04:00:00,17.28,26.17,20.62,23.15,DCC-AQ4
2021-09-04 05:00:00,18.58,27.9,22.11,24.63,DCC-AQ4
2021-09-04 06:00:00,18.17,27.45,21.67,24.12,DCC-AQ4
2021-09-04 07:00:00,18.15,28.91,21.79,24.24,DCC-AQ4
2021-09-04 08:00:00,15.62,24.07,18.59,20.67,DCC-AQ4
2021-09-04 09:00:00,14.0,23.08,17.05,19.56,DCC-AQ4
2021-09-04 10:00:00,13.49,24.68,16.89,19.63,DCC-AQ4
2021-09-04 11:00:00,13.53,25.28,17.58,21.09,DCC-AQ4
2021-09-04 12:00:00,13.94,26.72,18.21,21.65,DCC-AQ4
2021-09-04 13:00:00,14.03,27.84,18.41,22.0,DCC-AQ4
2021-09-04 14:00:00,14.54,28.38,18.91,22.59,DCC-AQ4
2021-09-04 15:00:00,16.33,28.01,20.2,23.14,DCC-AQ4
2021-09-04 16:00:00,16.21,26.56,19.98,23.16,DCC-AQ4
2021-09-04 17:00:00,16.91,28.48,20.72,23.95,DCC-AQ4
2021-09-04 18:00:00,17.88,29.54,21.76,24.95,DCC-AQ4
2021-09-04 19:00:00,12.88,20.45,15.58,17.86,DCC-AQ4
2021-09-04 20:00:00,15.15,22.71,17.88,20.01,DCC-AQ4
2021-09-04 21:00:00,15.25,23.18,17.95,20.09,DCC-AQ4
2021-09-04 22:00:00,15.13,22.73,17.74,19.8,DCC-AQ4
2021-09-04 23:00:00,14.57,21.28,17.0,18.8,DCC-AQ4
2021-09-05 00:00:00,15.15,21.48,17.68,19.59,DCC-AQ4
2021-09-05 01:00:00,14.26,21.27,16.77,18.66,DCC-AQ4
2021-09-05 02:00:00,12.51,19.35,14.88,16.88,DCC-AQ4
2021-09-05 03:00:00,11.22,18.24,13.61,15.62,DCC-AQ4
2021-09-05 04:00:00,11.38,18.78,13.73,15.63,DCC-AQ4
2021-09-05 05:00:00,11.37,18.02,13.66,15.74,DCC-AQ4
2021-09-05 06:00:00,11.48,19.47,13.99,16.24,DCC-AQ4
2021-09-05 07:00:00,12.91,21.66,15.66,18.18,DCC-AQ4
2021-09-05 08:00:00,14.63,25.49,17.71,20.31,DCC-AQ4
2021-09-05 09:00:00,17.88,29.56,21.23,23.99,DCC-AQ4
2021-09-05 10:00:00,21.51,32.02,24.76,27.2,DCC-AQ4
2021-09-05 11:00:00,20.01,28.48,22.75,24.86,DCC-AQ4
2021-09-05 12:00:00,21.93,30.84,25.0,27.43,DCC-AQ4
2021-09-05 13:00:00,18.2,27.11,20.73,22.82,DCC-AQ4
2021-09-05 14:00:00,19.05,27.31,21.66,23.87,DCC-AQ4
2021-09-05 15:00:00,22.54,33.37,26.31,29.56,DCC-AQ4
2021-09-05 16:00:00,21.58,32.48,25.42,28.7,DCC-AQ4
2021-09-05 17:00:00,22.34,33.85,26.48,30.04,DCC-AQ4
2021-09-05 18:00:00,19.47,29.76,22.88,25.87,DCC-AQ4
2021-09-05 19:00:00,16.99,25.3,19.39,21.21,DCC-AQ4
2021-09-05 20:00:00,18.94,27.76,21.69,23.84,DCC-AQ4
2021-09-05 21:00:00,17.1,25.79,19.88,22.17,DCC-AQ4
2021-09-05 22:00:00,11.74,16.73,13.34,14.54,DCC-AQ4
2021-09-05 23:00:00,7.96,10.56,8.87,9.59,DCC-AQ4
2021-09-06 00:00:00,7.69,10.25,8.56,9.31,DCC-AQ4
2021-09-06 01:00:00,7.81,10.82,8.77,9.59,DCC-AQ4
2021-09-06 02:00:00,8.28,11.54,9.25,10.06,DCC-AQ4
2021-09-06 03:00:00,10.42,13.52,11.58,12.57,DCC-AQ4
2021-09-06 04:00:00,14.13,18.03,15.73,16.99,DCC-AQ4
2021-09-06 05:00:00,15.43,20.77,17.26,18.58,DCC-AQ4
2021-09-06 06:00:00,15.28,21.09,17.14,18.52,DCC-AQ4
2021-09-06 07:00:00,13.48,21.45,15.46,16.97,DCC-AQ4
2021-09-06 08:00:00,11.09,22.56,13.26,14.95,DCC-AQ4
2021-09-06 09:00:00,11.53,19.5,13.34,14.86,DCC-AQ4
2021-09-06 10:00:00,10.79,18.46,12.47,13.82,DCC-AQ4
2021-09-06 11:00:00,10.37,20.04,12.18,13.62,DCC-AQ4
2021-09-06 12:00:00,10.72,20.84,12.65,14.26,DCC-AQ4
2021-09-06 13:00:00,11.76,21.37,13.63,15.15,DCC-AQ4
2021-09-06 14:00:00,12.07,23.08,14.1,15.8,DCC-AQ4
2021-09-06 15:00:00,11.71,24.91,14.05,16.0,DCC-AQ4
2021-09-06 16:00:00,9.6,18.47,11.47,13.16,DCC-AQ4
2021-09-06 17:00:00,7.88,14.58,9.38,10.71,DCC-AQ4
2021-09-06 18:00:00,6.76,11.85,8.1,9.25,DCC-AQ4
2021-09-06 19:00:00,7.42,13.25,9.05,10.34,DCC-AQ4
2021-09-06 20:00:00,8.51,13.75,10.12,11.3,DCC-AQ4
2021-09-06 21:00:00,11.17,16.03,12.81,13.96,DCC-AQ4
2021-09-06 22:00:00,11.79,15.68,13.43,14.54,DCC-AQ4
2021-09-06 23:00:00,12.44,16.5,13.95,14.86,DCC-AQ4
2021-09-07 00:00:00,15.26,19.6,17.11,18.16,DCC-AQ4
2021-09-07 01:00:00,15.51,18.69,17.21,18.12,DCC-AQ4
2021-09-07 02:00:00,17.63,19.55,18.85,19.23,DCC-AQ4
2021-09-07 03:00:00,19.63,21.8,20.97,21.32,DCC-AQ4
2021-09-07 04:00:00,16.42,18.13,17.34,17.57,DCC-AQ4
2021-09-07 05:00:00,11.53,12.96,12.08,12.3,DCC-AQ4
2021-09-07 06:00:00,8.81,9.9,9.2,9.43,DCC-AQ4
2021-09-07 07:00:00,8.94,11.96,9.52,9.9,DCC-AQ4
2021-09-07 08:00:00,14.57,18.17,15.78,16.3,DCC-AQ4
2021-09-07 09:00:00,14.63,18.4,15.8,16.65,DCC-AQ4
2021-09-07 10:00:00,10.66,15.54,12.06,12.96,DCC-AQ4
2021-09-07 11:00:00,9.38,14.99,10.88,12.03,DCC-AQ4
2021-09-07 12:00:00,10.05,15.64,11.57,12.72,DCC-AQ4
2021-09-07 13:00:00,9.89,16.02,11.4,12.53,DCC-AQ4
2021-09-07 14:00:00,9.11,15.8,10.52,11.62,DCC-AQ4
2021-09-07 15:00:00,8.43,13.92,9.67,10.78,DCC-AQ4
2021-09-07 16:00:00,7.91,24.11,10.71,13.51,DCC-AQ4
2021-09-07 17:00:00,8.29,12.37,9.38,10.41,DCC-AQ4
2021-09-07 18:00:00,8.19,13.15,9.28,10.26,DCC-AQ4
2021-09-07 19:00:00,16.59,22.07,18.2,19.32,DCC-AQ4
2021-09-07 20:00:00,26.17,32.99,28.68,30.03,DCC-AQ4
2021-09-07 21:00:00,31.01,39.08,34.2,35.72,DCC-AQ4
2021-09-07 22:00:00,35.53,42.64,39.1,40.61,DCC-AQ4
2021-09-07 23:00:00,31.15,37.22,34.35,35.73,DCC-AQ4
2021-09-08 00:00:00,24.55,29.15,26.77,27.91,DCC-AQ4
2021-09-08 01:00:00,18.1,21.54,19.48,20.36,DCC-AQ4
2021-09-08 02:00:00,15.6,19.2,17.0,17.99,DCC-AQ4
2021-09-08 03:00:00,16.58,21.62,18.38,19.57,DCC-AQ4
2021-09-08 04:00:00,17.47,23.57,19.45,20.8,DCC-AQ4
2021-09-08 05:00:00,19.65,27.0,21.95,23.65,DCC-AQ4
2021-09-08 06:00:00,21.86,30.79,24.38,26.21,DCC-AQ4
2021-09-08 07:00:00,21.74,37.16,25.07,27.5,DCC-AQ4
2021-09-08 08:00:00,20.96,43.96,25.31,28.86,DCC-AQ4
2021-09-08 09:00:00,15.12,33.0,18.59,21.65,DCC-AQ4
2021-09-08 10:00:00,11.52,23.72,13.87,16.2,DCC-AQ4
2021-09-08 11:00:00,11.09,21.73,13.13,15.09,DCC-AQ4
2021-09-08 12:00:00,12.14,24.88,14.63,17.12,DCC-AQ4
2021-09-08 13:00:00,12.29,29.32,15.34,18.19,DCC-AQ4
2021-09-08 14:00:00,11.97,27.06,14.8,17.46,DCC-AQ4
2021-09-08 15:00:00,11.75,26.01,14.54,17.24,DCC-AQ4
2021-09-08 16:00:00,11.35,26.75,14.12,16.74,DCC-AQ4
2021-09-08 17:00:00,10.96,25.03,13.55,16.15,DCC-AQ4
2021-09-08 18:00:00,12.17,24.91,14.77,17.39,DCC-AQ4
2021-09-08 19:00:00,13.61,23.51,16.32,18.94,DCC-AQ4
2021-09-08 20:00:00,16.53,26.57,19.45,22.2,DCC-AQ4
2021-09-08 21:00:00,17.52,26.67,20.01,22.21,DCC-AQ4
2021-09-08 22:00:00,16.32,26.91,18.73,21.06,DCC-AQ4
2021-09-08 23:00:00,18.38,26.94,20.66,22.63,DCC-AQ4
2021-09-09 00:00:00,20.4,27.75,22.73,24.72,DCC-AQ4
2021-09-09 01:00:00,20.51,26.38,22.67,24.32,DCC-AQ4
2021-09-09 02:00:00,22.15,26.51,23.92,25.17,DCC-AQ4
2021-09-09 03:00:00,21.67,26.12,23.39,24.47,DCC-AQ4
2021-09-09 04:00:00,19.31,23.22,20.93,21.92,DCC-AQ4
2021-09-09 05:00:00,18.71,23.88,20.7,22.03,DCC-AQ4
2021-09-09 06:00:00,20.45,25.07,22.59,23.86,DCC-AQ4
2021-09-09 07:00:00,17.0,22.83,19.03,20.39,DCC-AQ4
2021-09-09 08:00:00,7.51,14.95,8.9,10.39,DCC-AQ4
2021-09-09 09:00:00,6.78,14.26,8.13,9.62,DCC-AQ4
2021-09-09 10:00:00,5.53,13.43,6.87,8.26,DCC-AQ4
2021-09-09 11:00:00,5.17,13.16,6.47,7.65,DCC-AQ4
2021-09-09 12:00:00,1.96,6.44,2.67,3.3,DCC-AQ4
2021-09-09 13:00:00,2.06,5.49,2.66,3.19,DCC-AQ4
2021-09-09 14:00:00,5.12,8.33,5.77,6.33,DCC-AQ4
2021-09-09 15:00:00,3.83,6.51,4.34,4.77,DCC-AQ4
2021-09-09 16:00:00,4.38,7.04,4.83,5.18,DCC-AQ4
2021-09-09 17:00:00,6.21,9.93,6.89,7.48,DCC-AQ4
2021-09-09 18:00:00,5.27,7.44,5.7,6.13,DCC-AQ4
2021-09-09 19:00:00,7.97,11.03,8.62,9.21,DCC-AQ4
2021-09-09 20:00:00,5.96,8.28,6.37,6.74,DCC-AQ4
2021-09-09 21:00:00,11.49,14.34,12.35,12.94,DCC-AQ4
2021-09-09 22:00:00,14.84,19.26,16.21,17.09,DCC-AQ4
2021-09-09 23:00:00,10.74,13.91,11.58,12.51,DCC-AQ4
2021-09-10 00:00:00,8.18,13.03,9.22,10.53,DCC-AQ4
2021-09-10 01:00:00,18.5,24.45,20.32,21.91,DCC-AQ4
2021-09-10 02:00:00,16.69,22.34,18.26,19.72,DCC-AQ4
2021-09-10 03:00:00,9.95,14.23,11.0,12.24,DCC-AQ4
2021-09-10 04:00:00,6.74,11.58,7.75,8.95,DCC-AQ4
2021-09-10 05:00:00,5.64,11.93,6.9,8.59,DCC-AQ4
2021-09-10 06:00:00,5.06,9.72,6.13,7.34,DCC-AQ4
2021-09-10 07:00:00,7.18,12.22,8.3,9.2,DCC-AQ4
2021-09-10 08:00:00,7.97,14.83,9.3,10.6,DCC-AQ4
2021-09-10 09:00:00,6.93,10.74,7.82,8.54,DCC-AQ4
2021-09-10 10:00:00,8.06,11.76,9.03,9.71,DCC-AQ4
2021-09-10 11:00:00,7.19,11.99,8.08,8.9,DCC-AQ4
2021-09-10 12:00:00,10.26,18.35,11.66,12.83,DCC-AQ4
2021-09-10 13:00:00,7.87,13.82,9.02,10.02,DCC-AQ4
2021-09-10 14:00:00,8.73,14.64,9.89,10.97,DCC-AQ4
2021-09-10 15:00:00,9.24,15.09,10.57,11.81,DCC-AQ4
2021-09-10 16:00:00,7.73,12.51,8.89,9.97,DCC-AQ4
2021-09-10 17:00:00,6.53,12.68,7.76,8.79,DCC-AQ4
2021-09-10 18:00:00,4.26,8.11,5.06,5.94,DCC-AQ4
2021-09-10 19:00:00,3.56,6.99,4.23,4.84,DCC-AQ4
2021-09-10 20:00:00,4.53,7.93,5.25,5.88,DCC-AQ4
2021-09-10 21:00:00,7.19,10.75,8.01,8.81,DCC-AQ4
2021-09-10 22:00:00,2.95,6.03,3.62,4.23,DCC-AQ4
2021-09-10 23:00:00,2.48,5.71,3.13,3.74,DCC-AQ4
2021-09-11 00:00:00,2.38,5.2,3.05,3.74,DCC-AQ4
2021-09-11 01:00:00,2.17,4.35,2.76,3.37,DCC-AQ4
2021-09-11 02:00:00,2.36,4.48,2.93,3.5,DCC-AQ4
2021-09-11 03:00:00,2.06,4.22,2.61,3.17,DCC-AQ4
2021-09-11 04:00:00,1.9,4.17,2.46,3.07,DCC-AQ4
2021-09-11 05:00:00,1.82,3.93,2.35,2.92,DCC-AQ4
2021-09-11 06:00:00,2.02,4.72,2.57,3.12,DCC-AQ4
2021-09-11 07:00:00,1.59,4.15,2.08,2.51,DCC-AQ4
2021-09-11 08:00:00,1.62,4.18,2.16,2.68,DCC-AQ4
2021-09-11 09:00:00,1.19,4.28,1.72,2.21,DCC-AQ4
2021-09-11 10:00:00,1.11,3.52,1.53,1.92,DCC-AQ4
2021-09-11 11:00:00,1.16,3.65,1.63,2.06,DCC-AQ4
2021-09-11 12:00:00,0.92,5.19,1.48,1.85,DCC-AQ4
2021-09-11 13:00:00,1.09,4.4,1.62,1.99,DCC-AQ4
2021-09-11 14:00:00,1.29,5.21,1.9,2.35,DCC-AQ4
2021-09-11 15:00:00,1.64,4.59,2.24,2.86,DCC-AQ4
2021-09-11 16:00:00,1.62,5.28,2.26,2.88,DCC-AQ4
2021-09-11 17:00:00,1.63,5.49,2.29,2.87,DCC-AQ4
2021-09-11 18:00:00,1.9,5.27,2.52,2.99,DCC-AQ4
2021-09-11 19:00:00,2.51,5.63,3.18,3.74,DCC-AQ4
2021-09-11 20:00:00,4.23,6.77,4.9,5.49,DCC-AQ4
2021-09-11 21:00:00,2.74,5.38,3.39,3.99,DCC-AQ4
2021-09-11 22:00:00,2.02,5.2,2.71,3.43,DCC-AQ4
2021-09-11 23:00:00,2.03,4.93,2.66,3.29,DCC-AQ4
2021-09-12 00:00:00,2.85,5.24,3.47,4.15,DCC-AQ4
2021-09-12 01:00:00,3.08,5.56,3.69,4.3,DCC-AQ4
2021-09-12 02:00:00,3.03,5.93,3.68,4.36,DCC-AQ4
2021-09-12 03:00:00,3.66,6.7,4.43,5.26,DCC-AQ4
2021-09-12 04:00:00,3.35,7.01,4.29,5.39,DCC-AQ4
2021-09-12 05:00:00,3.24,7.37,4.26,5.24,DCC-AQ4
2021-09-12 06:00:00,2.71,7.21,3.81,4.8,DCC-AQ4
2021-09-12 07:00:00,1.93,5.28,2.81,3.76,DCC-AQ4
2021-09-12 08:00:00,2.11,4.95,2.85,3.53,DCC-AQ4
2021-09-12 09:00:00,1.64,4.45,2.5,3.38,DCC-AQ4
2021-09-12 10:00:00,1.54,3.84,2.3,2.97,DCC-AQ4
2021-09-12 14:00:00,1.93,4.36,2.57,3.23,DCC-AQ4
2021-09-12 15:00:00,3.5,5.9,4.33,5.09,DCC-AQ4
2021-09-12 16:00:00,1.9,4.35,2.75,3.69,DCC-AQ4
2021-09-12 17:00:00,2.14,5.52,3.22,4.29,DCC-AQ4
2021-09-12 18:00:00,2.56,5.98,3.69,4.82,DCC-AQ4
2021-09-12 19:00:00,2.66,5.7,3.68,4.69,DCC-AQ4
2021-09-12 20:00:00,5.78,9.72,7.15,8.45,DCC-AQ4
2021-09-12 21:00:00,3.24,6.75,4.33,5.21,DCC-AQ4
2021-09-12 22:00:00,5.72,9.12,6.86,7.93,DCC-AQ4
2021-09-27 22:00:00,1.24,7.29,2.7,4.07,DCC-AQ4
2021-09-27 23:00:00,1.19,7.2,2.88,4.65,DCC-AQ4
2021-09-28 00:00:00,1.16,6.52,2.75,4.31,DCC-AQ4
2021-09-28 01:00:00,1.06,5.91,2.58,4.19,DCC-AQ4
2021-09-28 02:00:00,1.2,7.79,3.1,4.96,DCC-AQ4
2021-09-28 03:00:00,1.27,9.21,3.45,5.59,DCC-AQ4
2021-09-28 04:00:00,1.32,9.6,3.55,5.77,DCC-AQ4
2021-09-28 05:00:00,1.55,12.17,4.25,7.0,DCC-AQ4
2021-09-28 06:00:00,1.61,12.08,4.36,7.21,DCC-AQ4
2021-09-28 07:00:00,1.57,10.79,3.89,6.2,DCC-AQ4
2021-09-28 08:00:00,1.48,10.28,3.44,5.29,DCC-AQ4
2021-09-28 09:00:00,1.2,8.38,2.75,4.15,DCC-AQ4
2021-09-28 10:00:00,0.93,6.35,2.09,3.12,DCC-AQ4
2021-09-28 11:00:00,0.86,4.87,1.84,2.68,DCC-AQ4
2021-09-28 12:00:00,0.91,5.02,1.89,2.78,DCC-AQ4
2021-09-28 13:00:00,0.96,6.2,2.05,2.96,DCC-AQ4
2021-09-28 14:00:00,1.07,4.23,1.89,2.62,DCC-AQ4
2021-09-28 15:00:00,1.13,4.36,1.84,2.47,DCC-AQ4
2021-09-28 16:00:00,0.95,3.87,1.63,2.31,DCC-AQ4
2021-09-28 17:00:00,0.87,3.97,1.55,2.19,DCC-AQ4
2021-09-28 18:00:00,1.66,4.47,2.42,3.13,DCC-AQ4
2021-09-28 19:00:00,3.27,6.38,4.07,4.77,DCC-AQ4
2021-09-28 20:00:00,2.38,5.43,3.21,3.95,DCC-AQ4
2021-09-28 21:00:00,3.43,7.27,4.47,5.31,DCC-AQ4
2021-09-28 22:00:00,2.89,6.88,3.95,4.86,DCC-AQ4
2021-09-28 23:00:00,2.61,5.33,3.57,4.58,DCC-AQ4
2021-09-29 00:00:00,2.42,5.58,3.41,4.36,DCC-AQ4
2021-09-29 01:00:00,2.22,4.93,3.1,3.91,DCC-AQ4
2021-09-29 02:00:00,1.74,4.87,2.66,3.49,DCC-AQ4
2021-09-29 03:00:00,1.44,5.52,2.59,3.74,DCC-AQ4
2021-09-29 04:00:00,1.14,4.67,2.26,3.48,DCC-AQ4
2021-09-29 05:00:00,1.19,5.34,2.46,3.81,DCC-AQ4
2021-09-29 06:00:00,1.37,6.81,2.97,4.56,DCC-AQ4
2021-09-29 07:00:00,1.38,6.91,2.97,4.6,DCC-AQ4
2021-09-29 08:00:00,1.65,8.34,3.5,5.33,DCC-AQ4
2021-09-29 09:00:00,1.77,8.21,3.6,5.19,DCC-AQ4
2021-09-29 10:00:00,1.86,9.76,4.06,6.05,DCC-AQ4
2021-09-29 11:00:00,1.82,10.33,4.18,6.47,DCC-AQ4
2021-09-29 12:00:00,2.1,9.7,4.16,5.95,DCC-AQ4
2021-09-29 13:00:00,1.97,8.47,3.91,5.87,DCC-AQ4
2021-09-29 14:00:00,1.38,7.59,3.05,4.67,DCC-AQ4
2021-09-29 15:00:00,1.58,7.01,3.09,4.53,DCC-AQ4
2021-09-29 16:00:00,2.62,8.55,4.21,5.74,DCC-AQ4
2021-09-29 17:00:00,2.03,7.84,3.54,5.02,DCC-AQ4
2021-09-29 18:00:00,2.8,10.3,4.39,5.86,DCC-AQ4
2021-09-29 19:00:00,3.97,10.14,5.56,7.13,DCC-AQ4
2021-09-29 20:00:00,8.72,19.51,11.52,14.24,DCC-AQ4
2021-09-29 21:00:00,3.2,10.83,5.22,7.14,DCC-AQ4
2021-09-29 22:00:00,2.35,7.88,4.02,5.38,DCC-AQ4
2021-09-29 23:00:00,1.29,4.11,2.47,3.42,DCC-AQ4
2021-09-30 00:00:00,1.23,4.12,2.47,3.62,DCC-AQ4
2021-09-30 01:00:00,0.8,2.29,1.52,2.1,DCC-AQ4
2021-09-30 02:00:00,0.23,0.97,0.44,0.62,DCC-AQ4
2021-09-30 03:00:00,0.33,1.62,0.64,0.83,DCC-AQ4
2021-09-30 04:00:00,0.36,1.38,0.67,0.9,DCC-AQ4
2021-09-30 05:00:00,0.28,1.45,0.55,0.76,DCC-AQ4
2021-09-30 06:00:00,0.35,1.42,0.66,0.95,DCC-AQ4
2021-09-30 07:00:00,0.4,2.59,0.88,1.4,DCC-AQ4
2021-09-30 08:00:00,0.44,2.05,0.9,1.38,DCC-AQ4
2021-09-30 09:00:00,0.59,3.09,1.22,1.82,DCC-AQ4
2021-09-30 10:00:00,1.11,4.99,2.26,3.41,DCC-AQ4
2021-09-30 11:00:00,2.41,9.9,5.11,7.76,DCC-AQ4
2021-09-30 12:00:00,2.4,10.06,5.03,7.46,DCC-AQ4
2021-09-30 13:00:00,2.98,12.41,6.18,9.17,DCC-AQ4
2021-09-30 14:00:00,3.87,14.64,7.71,11.21,DCC-AQ4
2021-09-30 15:00:00,3.49,15.4,7.29,10.8,DCC-AQ4
2021-09-30 16:00:00,4.51,14.57,8.14,11.24,DCC-AQ4
2021-09-30 17:00:00,4.04,13.44,7.27,10.13,DCC-AQ4
2021-09-30 18:00:00,3.95,13.38,6.94,9.57,DCC-AQ4
2021-09-30 19:00:00,2.53,8.05,4.44,5.99,DCC-AQ4
2021-09-30 20:00:00,2.24,6.92,3.96,5.46,DCC-AQ4
2021-09-30 21:00:00,2.24,5.65,3.75,4.91,DCC-AQ4
2021-09-30 22:00:00,2.55,7.46,4.51,6.02,DCC-AQ4
2021-09-30 23:00:00,3.14,9.68,5.87,8.06,DCC-AQ4
2021-10-01 00:00:00,3.08,9.77,5.86,8.15,DCC-AQ4
2021-10-01 01:00:00,3.0,9.46,5.72,7.96,DCC-AQ4
2021-10-01 02:00:00,2.66,9.05,5.23,7.43,DCC-AQ4
2021-10-01 03:00:00,1.73,5.16,3.31,4.64,DCC-AQ4
2021-10-01 04:00:00,1.41,5.38,2.98,4.41,DCC-AQ4
2021-10-01 05:00:00,0.77,4.82,1.93,3.02,DCC-AQ4
2021-10-01 06:00:00,0.98,6.09,2.55,4.2,DCC-AQ4
2021-10-01 07:00:00,1.14,7.36,2.93,4.86,DCC-AQ4
2021-10-01 08:00:00,1.4,8.27,3.49,5.61,DCC-AQ4
2021-10-01 09:00:00,1.71,9.35,4.17,6.56,DCC-AQ4
2021-10-01 10:00:00,1.57,9.34,3.72,5.58,DCC-AQ4
2021-10-01 11:00:00,1.89,9.45,4.28,6.38,DCC-AQ4
2021-10-01 12:00:00,1.64,9.02,3.78,5.72,DCC-AQ4
2021-10-01 13:00:00,1.9,8.65,4.11,6.01,DCC-AQ4
2021-10-01 14:00:00,1.61,7.56,3.31,4.85,DCC-AQ4
2021-10-01 15:00:00,2.17,11.11,4.78,7.17,DCC-AQ4
2021-10-01 16:00:00,2.84,8.88,4.9,6.74,DCC-AQ4
2021-10-01 17:00:00,3.22,9.82,5.29,7.22,DCC-AQ4
2021-10-01 18:00:00,2.45,6.05,3.71,4.85,DCC-AQ4
2021-10-01 19:00:00,2.42,6.33,3.85,5.21,DCC-AQ4
2021-10-01 20:00:00,2.55,8.15,4.4,6.2,DCC-AQ4
2021-10-01 21:00:00,2.52,8.46,4.5,6.41,DCC-AQ4
2021-10-01 22:00:00,3.04,7.98,4.71,6.35,DCC-AQ4
2021-10-01 23:00:00,2.89,7.79,4.54,6.07,DCC-AQ4
2021-10-02 00:00:00,2.1,6.63,3.59,5.01,DCC-AQ4
2021-10-02 01:00:00,1.72,7.2,3.4,5.12,DCC-AQ4
