datetime,pm1,pm10,pm2_5,pm4,serial_number
2021-05-02 11:00:00,5.08,7.74,5.8,6.42,DCC-AQ2
2021-05-02 12:00:00,5.11,7.55,5.77,6.33,DCC-AQ2
2021-05-02 13:00:00,3.66,5.73,4.23,4.73,DCC-AQ2
2021-05-02 14:00:00,3.83,6.31,4.4,4.88,DCC-AQ2
2021-05-02 15:00:00,10.1,14.54,11.17,12.01,DCC-AQ2
2021-05-02 16:00:00,10.52,14.65,11.68,12.67,DCC-AQ2
2021-05-02 17:00:00,12.16,16.31,13.36,14.33,DCC-AQ2
2021-05-02 18:00:00,12.29,16.29,13.53,14.61,DCC-AQ2
2021-05-02 19:00:00,13.31,17.53,14.57,15.71,DCC-AQ2
2021-05-02 20:00:00,16.34,21.03,17.71,18.95,DCC-AQ2
2021-05-02 21:00:00,14.88,20.93,16.5,17.82,DCC-AQ2
2021-05-02 22:00:00,14.95,19.49,16.43,17.56,DCC-AQ2
2021-05-02 23:00:00,7.91,12.56,9.02,9.85,DCC-AQ2
2021-05-03 00:00:00,8.01,13.18,9.32,10.46,DCC-AQ2
2021-05-03 01:00:00,7.71,13.48,9.14,10.43,DCC-AQ2
2021-05-03 02:00:00,5.83,9.7,6.86,7.8,DCC-AQ2
2021-05-03 03:00:00,3.42,5.62,4.06,4.65,DCC-AQ2
2021-05-03 04:00:00,2.16,4.41,2.7,3.18,DCC-AQ2
2021-05-03 05:00:00,1.4,2.8,1.81,2.19,DCC-AQ2
2021-05-03 06:00:00,1.87,4.27,2.56,3.3,DCC-AQ2
2021-05-03 07:00:00,1.54,4.77,2.47,3.44,DCC-AQ2
2021-05-03 08:00:00,0.88,2.42,1.36,1.85,DCC-AQ2
2021-05-03 09:00:00,0.63,2.81,1.09,1.5,DCC-AQ2
2021-05-03 10:00:00,0.58,2.96,1.01,1.32,DCC-AQ2
2021-05-03 11:00:00,0.38,1.46,0.62,0.85,DCC-AQ2
2021-05-03 12:00:00,0.67,2.15,1.05,1.4,DCC-AQ2
2021-05-03 13:00:00,1.63,3.84,2.39,3.13,DCC-AQ2
2021-05-03 14:00:00,3.76,13.07,6.71,9.49,DCC-AQ2
2021-05-03 15:00:00,3.95,14.74,7.16,10.09,DCC-AQ2
2021-05-03 16:00:00,4.27,11.06,6.61,8.6,DCC-AQ2
2021-05-03 17:00:00,3.58,10.05,5.93,7.94,DCC-AQ2
2021-05-03 18:00:00,2.96,7.48,4.69,6.1,DCC-AQ2
2021-05-03 19:00:00,2.95,6.57,4.38,5.58,DCC-AQ2
2021-05-03 20:00:00,2.85,6.03,3.72,4.37,DCC-AQ2
2021-05-03 21:00:00,2.61,3.99,3.1,3.48,DCC-AQ2
2021-05-03 22:00:00,1.78,3.3,2.32,2.77,DCC-AQ2
2021-05-03 23:00:00,1.21,3.42,1.71,2.17,DCC-AQ2
2021-05-04 00:00:00,0.83,2.41,1.24,1.57,DCC-AQ2
2021-05-04 01:00:00,0.83,3.18,1.5,2.09,DCC-AQ2
2021-05-04 02:00:00,0.99,4.24,1.86,2.61,DCC-AQ2
2021-05-04 03:00:00,1.21,4.18,2.17,3.05,DCC-AQ2
2021-05-04 04:00:00,1.45,5.64,2.78,3.92,DCC-AQ2
2021-05-04 05:00:00,1.91,7.8,3.87,5.67,DCC-AQ2
2021-05-04 06:00:00,1.68,8.24,3.77,5.94,DCC-AQ2
2021-05-04 07:00:00,1.54,8.57,3.51,5.45,DCC-AQ2
2021-05-04 08:00:00,1.52,11.33,3.71,5.77,DCC-AQ2
2021-05-04 09:00:00,1.32,8.94,3.14,4.91,DCC-AQ2
2021-05-04 10:00:00,1.04,14.43,3.15,4.93,DCC-AQ2
2021-05-04 11:00:00,0.88,10.53,2.34,3.64,DCC-AQ2
2021-05-04 12:00:00,1.5,8.35,2.71,3.67,DCC-AQ2
2021-05-04 13:00:00,2.02,6.23,2.79,3.46,DCC-AQ2
2021-05-04 14:00:00,1.21,8.3,2.49,3.8,DCC-AQ2
2021-05-04 15:00:00,1.58,12.39,3.53,5.37,DCC-AQ2
2021-05-04 16:00:00,3.0,9.8,4.77,6.49,DCC-AQ2
2021-05-04 17:00:00,3.5,14.36,6.17,8.63,DCC-AQ2
2021-05-04 18:00:00,1.97,4.88,2.88,3.76,DCC-AQ2
2021-05-04 19:00:00,2.45,3.99,2.93,3.36,DCC-AQ2
2021-05-04 20:00:00,3.39,5.15,4.05,4.61,DCC-AQ2
2021-05-04 21:00:00,10.58,14.38,12.58,13.39,DCC-AQ2
2021-05-04 22:00:00,10.3,13.85,12.18,13.16,DCC-AQ2
2021-05-04 23:00:00,2.73,4.98,3.55,4.25,DCC-AQ2
2021-05-05 00:00:00,2.1,4.12,2.74,3.29,DCC-AQ2
2021-05-05 01:00:00,1.33,2.54,1.76,2.2,DCC-AQ2
2021-05-05 02:00:00,1.26,2.89,1.79,2.28,DCC-AQ2
2021-05-05 03:00:00,1.78,3.55,2.36,2.92,DCC-AQ2
2021-05-05 04:00:00,2.21,4.11,2.81,3.37,DCC-AQ2
2021-05-05 05:00:00,2.37,4.31,2.95,3.53,DCC-AQ2
2021-05-05 06:00:00,1.64,3.74,2.22,2.77,DCC-AQ2
2021-05-05 07:00:00,1.3,3.53,1.96,2.63,DCC-AQ2
2021-05-05 08:00:00,1.42,6.45,2.55,3.67,DCC-AQ2
2021-05-05 09:00:00,1.58,12.01,3.51,5.35,DCC-AQ2
2021-05-05 10:00:00,1.27,10.2,2.92,4.42,DCC-AQ2
2021-05-05 11:00:00,1.02,6.03,1.89,2.64,DCC-AQ2
2021-05-06 00:00:00,10.32,11.97,11.03,11.58,DCC-AQ2
2021-05-06 01:00:00,6.55,8.75,7.39,8.08,DCC-AQ2
2021-05-06 02:00:00,3.63,6.52,4.65,5.63,DCC-AQ2
2021-05-06 03:00:00,2.94,6.63,4.07,5.23,DCC-AQ2
2021-05-06 04:00:00,4.1,7.63,5.24,6.23,DCC-AQ2
2021-05-06 05:00:00,3.19,5.89,4.17,5.15,DCC-AQ2
2021-05-06 06:00:00,2.88,6.75,4.01,5.09,DCC-AQ2
2021-05-06 07:00:00,2.8,9.28,4.32,5.8,DCC-AQ2
2021-05-06 08:00:00,2.41,11.37,4.4,6.36,DCC-AQ2
2021-05-06 09:00:00,1.89,13.32,4.42,7.08,DCC-AQ2
2021-05-06 10:00:00,2.01,14.28,4.63,7.22,DCC-AQ2
2021-05-06 11:00:00,1.58,10.14,3.51,5.33,DCC-AQ2
2021-05-06 12:00:00,1.52,8.65,3.08,4.64,DCC-AQ2
2021-05-06 13:00:00,1.38,7.8,2.78,3.99,DCC-AQ2
2021-05-06 14:00:00,1.59,9.96,3.31,4.91,DCC-AQ2
2021-05-06 15:00:00,1.58,11.76,3.37,4.72,DCC-AQ2
2021-05-06 16:00:00,1.84,9.98,3.71,5.18,DCC-AQ2
2021-05-06 17:00:00,7.07,13.46,8.83,10.37,DCC-AQ2
2021-05-06 18:00:00,3.39,10.56,5.41,7.21,DCC-AQ2
2021-05-06 19:00:00,2.76,8.67,4.51,6.11,DCC-AQ2
2021-05-06 20:00:00,2.7,8.8,4.45,6.16,DCC-AQ2
2021-05-06 21:00:00,3.32,9.7,5.26,7.11,DCC-AQ2
2021-05-06 22:00:00,3.66,10.4,5.84,7.98,DCC-AQ2
2021-05-06 23:00:00,3.79,10.3,5.89,7.81,DCC-AQ2
2021-05-07 00:00:00,5.08,12.13,7.3,9.16,DCC-AQ2
2021-05-07 01:00:00,4.43,10.78,6.39,8.1,DCC-AQ2
2021-05-07 02:00:00,3.81,9.07,5.59,7.21,DCC-AQ2
2021-05-07 03:00:00,3.21,8.21,4.93,6.53,DCC-AQ2
2021-05-07 04:00:00,3.76,8.77,5.46,7.06,DCC-AQ2
2021-05-07 05:00:00,4.12,9.28,5.83,7.42,DCC-AQ2
2021-05-07 06:00:00,3.88,9.93,5.72,7.41,DCC-AQ2
2021-05-07 07:00:00,3.4,12.33,5.67,7.79,DCC-AQ2
2021-05-07 08:00:00,3.11,15.22,5.95,8.64,DCC-AQ2
2021-05-07 09:00:00,2.38,20.98,6.02,9.61,DCC-AQ2
2021-05-07 10:00:00,2.01,12.94,4.35,6.55,DCC-AQ2
2021-05-07 11:00:00,2.13,11.49,4.25,6.25,DCC-AQ2
2021-05-07 12:00:00,2.22,13.89,4.7,6.95,DCC-AQ2
2021-05-07 13:00:00,1.94,17.06,4.71,7.28,DCC-AQ2
2021-05-07 14:00:00,1.75,9.98,3.75,5.74,DCC-AQ2
2021-05-07 15:00:00,1.94,8.58,3.9,5.78,DCC-AQ2
2021-05-07 16:00:00,2.19,9.39,4.19,6.14,DCC-AQ2
2021-05-07 17:00:00,3.04,10.28,5.28,7.34,DCC-AQ2
2021-05-07 18:00:00,3.0,8.95,4.73,6.17,DCC-AQ2
2021-05-07 19:00:00,3.53,8.18,4.96,6.2,DCC-AQ2
2021-05-07 20:00:00,4.84,8.96,6.23,7.42,DCC-AQ2
2021-05-07 21:00:00,3.4,7.27,4.9,6.29,DCC-AQ2
2021-05-07 22:00:00,2.43,6.38,3.85,5.09,DCC-AQ2
2021-05-07 23:00:00,1.95,7.43,3.72,5.31,DCC-AQ2
2021-05-08 00:00:00,2.15,9.52,4.27,6.27,DCC-AQ2
2021-05-08 01:00:00,2.0,9.08,3.74,5.38,DCC-AQ2
2021-05-08 02:00:00,2.92,13.29,5.86,8.88,DCC-AQ2
2021-05-08 03:00:00,3.4,18.01,8.33,13.71,DCC-AQ2
2021-05-08 04:00:00,3.69,18.28,8.59,13.58,DCC-AQ2
2021-05-08 05:00:00,3.35,14.62,7.3,10.99,DCC-AQ2
2021-05-08 06:00:00,2.48,11.09,5.49,8.44,DCC-AQ2
2021-05-08 07:00:00,2.45,11.68,5.78,9.02,DCC-AQ2
2021-05-08 08:00:00,2.66,16.62,6.89,11.02,DCC-AQ2
2021-05-08 09:00:00,2.8,14.9,6.05,9.5,DCC-AQ2
2021-05-08 10:00:00,1.05,3.6,1.65,2.21,DCC-AQ2
2021-05-08 11:00:00,1.71,3.62,2.41,2.99,DCC-AQ2
2021-05-08 12:00:00,1.43,3.61,2.2,2.82,DCC-AQ2
2021-05-08 13:00:00,1.44,6.02,2.56,3.44,DCC-AQ2
2021-05-08 14:00:00,1.63,6.0,3.11,4.33,DCC-AQ2
2021-05-08 15:00:00,2.3,9.42,4.73,6.68,DCC-AQ2
2021-05-08 16:00:00,2.83,10.1,5.85,8.33,DCC-AQ2
2021-05-08 17:00:00,3.7,11.86,6.9,9.6,DCC-AQ2
2021-05-08 18:00:00,3.6,12.12,6.9,9.79,DCC-AQ2
2021-05-08 19:00:00,4.26,12.8,7.74,10.71,DCC-AQ2
2021-05-08 20:00:00,4.23,13.19,7.9,11.17,DCC-AQ2
2021-05-08 21:00:00,4.53,14.19,8.41,11.76,DCC-AQ2
2021-05-08 22:00:00,4.44,13.73,8.34,11.78,DCC-AQ2
2021-05-08 23:00:00,3.79,13.27,7.58,11.01,DCC-AQ2
2021-05-09 00:00:00,4.4,13.91,8.51,12.13,DCC-AQ2
2021-05-09 01:00:00,3.97,14.16,8.24,12.03,DCC-AQ2
2021-05-09 02:00:00,3.86,15.43,8.54,12.82,DCC-AQ2
2021-05-09 03:00:00,4.71,18.96,10.58,15.93,DCC-AQ2
2021-05-09 04:00:00,4.29,17.37,9.6,14.35,DCC-AQ2
2021-05-09 05:00:00,4.22,16.13,9.26,13.62,DCC-AQ2
2021-05-09 06:00:00,4.16,14.74,8.78,12.63,DCC-AQ2
2021-05-09 07:00:00,4.11,14.49,8.58,12.16,DCC-AQ2
2021-05-09 08:00:00,3.22,12.09,6.66,9.29,DCC-AQ2
2021-05-09 09:00:00,3.18,12.68,6.59,9.22,DCC-AQ2
2021-05-09 10:00:00,3.38,12.83,7.09,10.06,DCC-AQ2
2021-05-09 11:00:00,3.27,14.64,7.1,10.09,DCC-AQ2
2021-05-09 12:00:00,3.0,10.64,6.17,8.61,DCC-AQ2
2021-05-09 13:00:00,3.4,11.68,6.75,9.32,DCC-AQ2
2021-05-09 14:00:00,3.5,12.04,6.85,9.42,DCC-AQ2
2021-05-09 15:00:00,3.27,11.3,6.54,9.15,DCC-AQ2
2021-05-09 16:00:00,3.3,11.35,6.53,9.03,DCC-AQ2
2021-05-09 17:00:00,3.28,11.63,6.6,9.19,DCC-AQ2
2021-05-09 18:00:00,3.71,11.32,6.99,9.66,DCC-AQ2
2021-05-09 19:00:00,3.94,11.41,7.21,9.87,DCC-AQ2
2021-05-09 20:00:00,3.39,10.16,6.24,8.63,DCC-AQ2
2021-05-09 21:00:00,3.85,11.68,6.93,9.54,DCC-AQ2
2021-05-09 22:00:00,3.6,11.41,6.63,9.23,DCC-AQ2
2021-05-09 23:00:00,3.03,10.39,5.97,8.47,DCC-AQ2
2021-05-10 00:00:00,2.79,9.54,5.68,8.15,DCC-AQ2
2021-05-10 01:00:00,2.39,7.4,4.54,6.32,DCC-AQ2
2021-05-10 02:00:00,1.7,4.81,3.21,4.34,DCC-AQ2
2021-05-10 03:00:00,2.18,8.22,4.62,6.68,DCC-AQ2
2021-05-10 04:00:00,1.87,6.39,3.71,5.22,DCC-AQ2
2021-05-10 05:00:00,1.46,4.01,2.57,3.47,DCC-AQ2
2021-05-10 06:00:00,1.88,7.87,3.8,5.52,DCC-AQ2
2021-05-10 07:00:00,2.01,9.9,4.32,6.35,DCC-AQ2
2021-05-10 08:00:00,1.11,6.81,2.55,3.87,DCC-AQ2
2021-05-10 09:00:00,1.02,6.89,2.45,3.67,DCC-AQ2
2021-05-10 10:00:00,1.13,8.44,2.64,3.85,DCC-AQ2
2021-05-10 11:00:00,0.86,5.58,1.93,2.81,DCC-AQ2
2021-05-10 12:00:00,0.97,7.26,2.26,3.27,DCC-AQ2
2021-05-10 13:00:00,1.25,13.76,3.33,4.89,DCC-AQ2
2021-05-10 14:00:00,1.46,14.29,3.71,5.47,DCC-AQ2
2021-05-10 15:00:00,1.41,11.89,3.26,4.79,DCC-AQ2
2021-05-10 16:00:00,1.2,3.57,1.86,2.53,DCC-AQ2
2021-05-10 17:00:00,1.89,2.95,2.26,2.51,DCC-AQ2
2021-05-10 18:00:00,1.67,2.92,2.07,2.4,DCC-AQ2
2021-05-10 19:00:00,1.86,3.05,2.21,2.48,DCC-AQ2
2021-05-10 20:00:00,1.92,4.33,2.7,3.33,DCC-AQ2
2021-05-10 21:00:00,2.38,8.0,4.16,5.65,DCC-AQ2
2021-05-10 22:00:00,2.22,8.6,4.49,6.52,DCC-AQ2
2021-05-10 23:00:00,2.11,9.4,4.72,7.33,DCC-AQ2
2021-05-11 00:00:00,2.13,11.49,5.12,7.95,DCC-AQ2
2021-05-11 01:00:00,2.69,13.92,6.34,9.93,DCC-AQ2
2021-05-11 02:00:00,2.76,13.06,6.26,9.62,DCC-AQ2
2021-05-11 03:00:00,2.96,15.5,6.86,10.71,DCC-AQ2
2021-05-11 04:00:00,3.5,16.17,7.57,11.65,DCC-AQ2
2021-05-11 05:00:00,3.8,18.62,8.07,12.27,DCC-AQ2
2021-05-11 06:00:00,3.26,18.16,7.58,11.88,DCC-AQ2
2021-05-11 07:00:00,3.41,17.56,7.65,11.81,DCC-AQ2
2021-05-11 08:00:00,3.03,17.03,6.85,10.39,DCC-AQ2
2021-05-11 09:00:00,2.7,16.2,6.13,9.26,DCC-AQ2
2021-05-11 10:00:00,3.62,27.24,8.9,13.49,DCC-AQ2
2021-05-11 11:00:00,3.52,19.82,8.14,12.52,DCC-AQ2
2021-05-11 12:00:00,3.28,18.84,7.58,11.48,DCC-AQ2
2021-05-11 13:00:00,3.45,17.21,7.68,11.67,DCC-AQ2
2021-05-11 14:00:00,3.48,16.77,7.67,11.49,DCC-AQ2
2021-05-11 15:00:00,3.33,16.86,7.36,10.87,DCC-AQ2
2021-05-11 16:00:00,3.39,16.04,7.21,10.66,DCC-AQ2
2021-05-11 17:00:00,3.68,14.52,7.27,10.54,DCC-AQ2
2021-05-11 18:00:00,3.57,14.94,7.33,10.8,DCC-AQ2
2021-05-11 19:00:00,3.54,12.96,6.86,9.86,DCC-AQ2
2021-05-11 20:00:00,3.36,11.97,6.47,9.36,DCC-AQ2
2021-05-11 21:00:00,3.42,12.23,6.47,9.18,DCC-AQ2
2021-05-11 22:00:00,4.23,14.05,7.56,10.48,DCC-AQ2
2021-05-11 23:00:00,4.91,13.08,8.01,10.56,DCC-AQ2
2021-05-12 00:00:00,3.97,12.28,6.89,9.32,DCC-AQ2
2021-05-12 01:00:00,3.48,9.27,5.72,7.56,DCC-AQ2
2021-05-12 02:00:00,4.23,10.15,6.33,7.86,DCC-AQ2
2021-05-12 03:00:00,3.76,8.65,5.74,7.42,DCC-AQ2
2021-05-12 04:00:00,4.07,9.92,6.08,7.68,DCC-AQ2
2021-05-12 05:00:00,3.26,8.76,4.99,6.5,DCC-AQ2
2021-05-12 06:00:00,1.29,7.08,2.72,4.18,DCC-AQ2
2021-05-12 07:00:00,1.11,8.57,2.83,4.62,DCC-AQ2
2021-05-12 08:00:00,1.09,9.85,3.23,5.67,DCC-AQ2
2021-05-12 09:00:00,0.91,6.4,2.18,3.48,DCC-AQ2
2021-05-12 10:00:00,0.92,5.59,1.91,2.75,DCC-AQ2
2021-05-12 11:00:00,0.98,7.2,2.28,3.58,DCC-AQ2
2021-05-12 12:00:00,0.91,6.23,2.18,3.57,DCC-AQ2
2021-05-12 13:00:00,0.88,8.19,2.1,3.12,DCC-AQ2
2021-05-12 14:00:00,0.85,6.11,1.84,2.7,DCC-AQ2
2021-05-12 15:00:00,1.23,5.77,2.34,3.25,DCC-AQ2
2021-05-12 16:00:00,1.68,5.5,2.85,3.98,DCC-AQ2
2021-05-12 17:00:00,2.87,6.16,3.85,4.76,DCC-AQ2
2021-05-12 18:00:00,4.25,6.12,4.84,5.3,DCC-AQ2
2021-05-12 19:00:00,3.83,6.83,4.49,5.12,DCC-AQ2
2021-05-12 20:00:00,4.18,6.74,4.84,5.47,DCC-AQ2
2021-05-12 21:00:00,5.17,8.08,5.89,6.47,DCC-AQ2
2021-05-12 22:00:00,7.65,10.38,8.55,9.23,DCC-AQ2
2021-05-12 23:00:00,8.59,10.76,9.38,9.99,DCC-AQ2
2021-05-13 00:00:00,10.29,12.18,11.08,11.63,DCC-AQ2
2021-05-13 01:00:00,8.78,10.73,9.47,9.94,DCC-AQ2
2021-05-13 02:00:00,9.03,10.54,9.7,10.16,DCC-AQ2
2021-05-13 03:00:00,7.43,9.05,8.08,8.57,DCC-AQ2
2021-05-13 04:00:00,4.62,6.97,5.32,5.88,DCC-AQ2
2021-05-13 05:00:00,4.45,6.44,5.17,5.78,DCC-AQ2
2021-05-13 06:00:00,4.65,7.13,5.43,6.05,DCC-AQ2
2021-05-13 07:00:00,6.21,10.32,7.31,8.18,DCC-AQ2
2021-05-13 08:00:00,8.83,14.19,10.23,11.45,DCC-AQ2
2021-05-13 09:00:00,7.41,12.16,8.69,9.78,DCC-AQ2
2021-05-13 10:00:00,4.97,8.76,6.0,6.86,DCC-AQ2
2021-05-13 11:00:00,4.58,9.79,5.76,6.83,DCC-AQ2
2021-05-13 12:00:00,5.32,10.9,6.51,7.49,DCC-AQ2
2021-05-13 13:00:00,3.9,12.99,5.82,7.57,DCC-AQ2
2021-05-13 14:00:00,3.58,14.55,6.09,8.06,DCC-AQ2
2021-05-13 15:00:00,2.89,9.17,5.08,6.82,DCC-AQ2
2021-05-13 16:00:00,3.3,8.33,5.47,7.18,DCC-AQ2
2021-05-13 17:00:00,3.32,8.29,5.05,6.34,DCC-AQ2
2021-05-13 18:00:00,3.39,8.59,5.38,6.95,DCC-AQ2
2021-05-13 19:00:00,2.55,6.18,3.87,4.92,DCC-AQ2
2021-05-13 20:00:00,3.38,7.65,4.83,5.9,DCC-AQ2
2021-05-13 21:00:00,3.91,8.62,5.52,6.71,DCC-AQ2
2021-05-13 22:00:00,4.01,8.72,5.56,6.6,DCC-AQ2
2021-05-14 00:00:00,7.13,12.71,9.06,10.37,DCC-AQ2
2021-05-14 01:00:00,6.8,10.72,8.58,9.78,DCC-AQ2
2021-05-14 02:00:00,7.87,11.21,9.37,10.29,DCC-AQ2
2021-05-14 03:00:00,7.14,11.2,8.17,8.8,DCC-AQ2
2021-05-14 04:00:00,6.0,8.28,6.72,7.3,DCC-AQ2
2021-05-14 05:00:00,6.12,8.37,6.8,7.27,DCC-AQ2
2021-05-14 06:00:00,7.53,10.84,8.39,9.12,DCC-AQ2
2021-05-14 07:00:00,8.54,12.3,9.47,10.22,DCC-AQ2
2021-05-14 08:00:00,9.18,14.02,10.24,11.1,DCC-AQ2
2021-05-14 09:00:00,11.94,16.96,13.17,14.06,DCC-AQ2
2021-05-14 10:00:00,8.95,15.72,10.24,11.17,DCC-AQ2
2021-05-14 11:00:00,8.76,16.33,10.22,11.4,DCC-AQ2
2021-05-14 12:00:00,12.15,20.25,13.82,15.09,DCC-AQ2
2021-05-14 13:00:00,8.23,13.45,9.74,10.87,DCC-AQ2
2021-05-14 14:00:00,5.62,10.7,7.04,8.11,DCC-AQ2
2021-05-14 15:00:00,4.67,9.69,6.17,7.26,DCC-AQ2
2021-05-14 16:00:00,7.21,12.94,9.0,10.43,DCC-AQ2
2021-05-14 17:00:00,4.93,11.41,7.05,8.85,DCC-AQ2
2021-05-14 18:00:00,5.93,13.31,8.6,10.78,DCC-AQ2
2021-05-14 19:00:00,5.91,13.75,8.32,10.34,DCC-AQ2
2021-05-14 20:00:00,6.47,12.72,8.48,10.07,DCC-AQ2
2021-05-14 21:00:00,6.42,11.57,8.17,9.71,DCC-AQ2
2021-05-14 22:00:00,6.57,12.58,8.28,9.58,DCC-AQ2
2021-05-14 23:00:00,4.34,8.02,5.69,6.78,DCC-AQ2
2021-05-15 00:00:00,3.26,7.17,4.58,5.73,DCC-AQ2
2021-05-15 01:00:00,2.48,6.9,3.96,5.21,DCC-AQ2
2021-05-15 02:00:00,1.12,2.9,1.68,2.11,DCC-AQ2
2021-05-15 03:00:00,0.64,1.75,0.97,1.27,DCC-AQ2
2021-05-15 04:00:00,0.67,2.36,1.27,1.89,DCC-AQ2
2021-05-15 05:00:00,0.9,2.8,1.63,2.3,DCC-AQ2
2021-05-15 06:00:00,1.04,3.72,1.89,2.73,DCC-AQ2
2021-05-15 07:00:00,1.44,4.13,2.36,3.23,DCC-AQ2
2021-05-15 08:00:00,1.42,4.64,2.54,3.69,DCC-AQ2
2021-05-15 09:00:00,1.53,5.97,2.87,4.17,DCC-AQ2
2021-05-15 10:00:00,1.69,8.1,3.45,5.25,DCC-AQ2
2021-05-15 11:00:00,1.85,9.85,3.94,6.16,DCC-AQ2
2021-05-15 12:00:00,2.07,10.05,4.29,6.49,DCC-AQ2
2021-05-15 13:00:00,2.24,11.19,4.74,7.14,DCC-AQ2
2021-05-15 14:00:00,3.4,13.22,6.85,10.09,DCC-AQ2
2021-05-15 15:00:00,4.84,18.28,9.66,13.75,DCC-AQ2
2021-05-15 16:00:00,4.22,12.35,7.49,10.27,DCC-AQ2
2021-05-15 17:00:00,2.05,3.57,2.57,3.08,DCC-AQ2
2021-05-15 18:00:00,4.11,5.54,4.63,5.06,DCC-AQ2
2021-05-15 19:00:00,6.04,8.63,6.88,7.5,DCC-AQ2
2021-05-15 20:00:00,7.13,14.18,10.06,12.22,DCC-AQ2
2021-05-15 21:00:00,5.99,10.02,7.72,9.02,DCC-AQ2
2021-05-15 22:00:00,2.82,5.32,3.85,4.71,DCC-AQ2
2021-05-30 22:00:00,16.12,21.49,17.54,18.88,DCC-AQ2
2021-05-30 23:00:00,16.77,20.8,18.05,19.22,DCC-AQ2
2021-05-31 00:00:00,17.14,20.66,18.31,19.34,DCC-AQ2
2021-05-31 01:00:00,13.87,16.68,14.79,15.68,DCC-AQ2
2021-05-31 02:00:00,13.14,15.98,14.05,14.92,DCC-AQ2
2021-05-31 03:00:00,14.16,17.04,15.01,15.79,DCC-AQ2
2021-05-31 04:00:00,12.53,15.67,13.42,14.33,DCC-AQ2
2021-05-31 05:00:00,10.42,14.03,11.43,12.53,DCC-AQ2
2021-05-31 06:00:00,9.57,14.59,10.76,12.0,DCC-AQ2
2021-05-31 07:00:00,9.25,13.72,10.33,11.51,DCC-AQ2
2021-05-31 08:00:00,11.33,19.63,13.09,14.68,DCC-AQ2
2021-05-31 09:00:00,15.06,20.86,16.52,17.81,DCC-AQ2
2021-05-31 10:00:00,12.72,19.7,14.47,16.1,DCC-AQ2
2021-05-31 11:00:00,10.51,24.52,13.26,15.81,DCC-AQ2
2021-05-31 12:00:00,7.45,21.68,9.98,12.16,DCC-AQ2
2021-05-31 13:00:00,7.41,18.91,9.78,11.77,DCC-AQ2
2021-05-31 14:00:00,10.5,23.51,13.31,15.64,DCC-AQ2
2021-05-31 15:00:00,10.3,20.58,12.58,14.39,DCC-AQ2
2021-05-31 16:00:00,10.23,18.01,12.05,13.57,DCC-AQ2
2021-05-31 17:00:00,10.31,16.13,12.0,13.67,DCC-AQ2
