date,hour,avgtempC,maxtempC,mintempC,sunHour,uvIndex,humidity,winddirDegree,windspeedKmph,cloudcover,precipMM,pressure,latitude,longitude
2021-08-21,15:00,15,17,11,3.0,3,96,156,11,100,0.1,1007,53.333,-6.249
2021-08-21,16:00,15,17,11,3.0,3,94,183,15,79,0.2,1007,53.333,-6.249
2021-08-21,17:00,15,17,11,3.0,3,92,210,15,58,3.5,1008,53.333,-6.249
2021-08-21,18:00,15,17,11,3.0,3,90,236,11,82,1.8,1008,53.333,-6.249
2021-08-21,19:00,15,17,11,3.0,3,90,239,10,54,0.2,1009,53.333,-6.249
2021-08-21,20:00,15,17,11,3.0,3,90,241,14,71,0.0,1009,53.333,-6.249
2021-08-21,21:00,15,17,11,3.0,3,90,244,13,89,0.0,1010,53.333,-6.249
2021-08-21,22:00,15,17,11,3.0,3,92,257,13,79,0.0,1011,53.333,-6.249
2021-08-21,23:00,15,17,11,3.0,3,93,270,14,69,0.0,1012,53.333,-6.249
2021-08-22,00:00,15,18,13,3.0,5,95,283,14,59,0.0,1013,53.333,-6.249
2021-08-22,01:00,15,18,13,3.0,5,95,283,15,62,0.0,1014,53.333,-6.249
2021-08-22,02:00,15,18,13,3.0,5,95,284,16,65,0.0,1014,53.333,-6.249
2021-08-22,03:00,15,18,13,3.0,5,95,285,16,68,0.0,1014,53.333,-6.249
2021-08-22,04:00,15,18,13,3.0,5,95,284,16,76,0.0,1015,53.333,-6.249
2021-08-22,05:00,15,18,13,3.0,5,94,282,17,85,0.0,1015,53.333,-6.249
2021-08-22,06:00,15,18,13,3.0,5,94,280,17,93,0.0,1016,53.333,-6.249
2021-08-22,07:00,15,18,13,3.0,5,93,284,17,92,0.0,1017,53.333,-6.249
2021-08-22,08:00,15,18,13,3.0,5,93,288,17,92,0.0,1017,53.333,-6.249
2021-08-22,09:00,15,18,13,3.0,5,92,292,18,91,0.0,1018,53.333,-6.249
2021-08-22,10:00,15,18,13,3.0,5,88,301,16,87,0.0,1019,53.333,-6.249
2021-08-22,11:00,15,18,13,3.0,5,84,309,15,83,0.0,1019,53.333,-6.249
2021-08-22,12:00,15,18,13,3.0,5,80,318,13,79,0.0,1019,53.333,-6.249
2021-08-22,13:00,15,18,13,3.0,5,81,330,12,86,0.0,1020,53.333,-6.249
2021-08-22,14:00,15,18,13,3.0,5,82,343,11,93,0.0,1020,53.333,-6.249
2021-08-22,15:00,15,18,13,3.0,5,83,355,10,100,0.0,1021,53.333,-6.249
2021-08-22,16:00,15,18,13,3.0,5,83,348,10,91,0.0,1021,53.333,-6.249
2021-08-22,17:00,15,18,13,3.0,5,83,341,10,82,0.0,1022,53.333,-6.249
2021-08-22,18:00,15,18,13,3.0,5,84,335,9,73,0.0,1022,53.333,-6.249
2021-08-22,19:00,15,18,13,3.0,5,85,318,9,59,0.0,1023,53.333,-6.249
2021-08-22,20:00,15,18,13,3.0,5,86,302,8,46,0.0,1023,53.333,-6.249
2021-08-22,21:00,15,18,13,3.0,5,88,286,8,32,0.0,1024,53.333,-6.249
2021-08-22,22:00,15,18,13,3.0,5,87,211,5,34,0.0,1025,53.333,-6.249
2021-08-22,23:00,15,18,13,3.0,5,87,136,3,36,0.0,1026,53.333,-6.249
2021-08-23,00:00,16,18,12,14.0,5,86,61,1,38,0.0,1027,53.333,-6.249
2021-08-23,01:00,16,18,12,14.0,5,87,73,2,39,0.0,1027,53.333,-6.249
2021-08-23,02:00,16,18,12,14.0,5,88,84,3,40,0.0,1027,53.333,-6.249
2021-08-23,03:00,16,18,12,14.0,5,89,95,4,41,0.0,1027,53.333,-6.249
2021-08-23,04:00,16,18,12,14.0,5,89,71,3,30,0.0,1028,53.333,-6.249
2021-08-23,05:00,16,18,12,14.0,5,90,47,2,19,0.0,1028,53.333,-6.249
2021-08-23,06:00,16,18,12,14.0,5,91,23,1,8,0.0,1028,53.333,-6.249
2021-08-23,07:00,16,18,12,14.0,5,88,24,3,7,0.0,1029,53.333,-6.249
2021-08-23,08:00,16,18,12,14.0,5,84,24,4,6,0.0,1029,53.333,-6.249
2021-08-23,09:00,16,18,12,14.0,5,80,25,5,4,0.0,1029,53.333,-6.249
2021-08-23,10:00,16,18,12,14.0,5,80,30,6,6,0.0,1030,53.333,-6.249
2021-08-23,11:00,16,18,12,14.0,5,79,35,8,7,0.0,1030,53.333,-6.249
2021-08-23,12:00,16,18,12,14.0,5,79,40,9,9,0.0,1030,53.333,-6.249
2021-08-23,13:00,16,18,12,14.0,5,79,39,8,8,0.0,1030,53.333,-6.249
2021-08-23,14:00,16,18,12,14.0,5,80,38,7,8,0.0,1030,53.333,-6.249
2021-08-23,15:00,16,18,12,14.0,5,80,37,6,8,0.0,1030,53.333,-6.249
2021-08-23,16:00,16,18,12,14.0,5,81,29,5,8,0.0,1030,53.333,-6.249
2021-08-23,17:00,16,18,12,14.0,5,81,21,5,8,0.0,1030,53.333,-6.249
2021-08-23,18:00,16,18,12,14.0,5,81,13,4,8,0.0,1030,53.333,-6.249
2021-08-23,19:00,16,18,12,14.0,5,84,21,3,10,0.0,1030,53.333,-6.249
2021-08-23,20:00,16,18,12,14.0,5,86,30,2,12,0.0,1030,53.333,-6.249
2021-08-23,21:00,16,18,12,14.0,5,89,39,1,14,0.0,1031,53.333,-6.249
2021-08-23,22:00,16,18,12,14.0,5,89,30,1,12,0.0,1031,53.333,-6.249
2021-08-23,23:00,16,18,12,14.0,5,88,21,1,10,0.0,1031,53.333,-6.249
2021-08-24,00:00,16,18,14,14.0,5,88,12,1,8,0.0,1031,53.333,-6.249
2021-08-24,01:00,16,18,14,14.0,5,89,13,2,8,0.0,1031,53.333,-6.249
2021-08-24,02:00,16,18,14,14.0,5,90,13,2,8,0.0,1031,53.333,-6.249
2021-08-24,03:00,16,18,14,14.0,5,90,14,3,8,0.0,1030,53.333,-6.249
2021-08-24,04:00,16,18,14,14.0,5,91,12,3,8,0.0,1030,53.333,-6.249
2021-08-24,05:00,16,18,14,14.0,5,92,11,3,8,0.0,1031,53.333,-6.249
2021-08-24,06:00,16,18,14,14.0,5,92,10,3,8,0.0,1031,53.333,-6.249
2021-08-24,07:00,16,18,14,14.0,5,90,18,3,8,0.0,1031,53.333,-6.249
2021-08-24,08:00,16,18,14,14.0,5,88,26,4,8,0.0,1031,53.333,-6.249
2021-08-24,09:00,16,18,14,14.0,5,86,33,5,8,0.0,1031,53.333,-6.249
2021-08-24,10:00,16,18,14,14.0,5,84,37,6,8,0.0,1031,53.333,-6.249
2021-08-24,11:00,16,18,14,14.0,5,83,40,7,9,0.0,1031,53.333,-6.249
2021-08-24,12:00,16,18,14,14.0,5,82,44,8,9,0.0,1031,53.333,-6.249
2021-08-24,13:00,16,18,14,14.0,5,82,45,8,8,0.0,1031,53.333,-6.249
2021-08-24,14:00,16,18,14,14.0,5,81,45,7,8,0.0,1031,53.333,-6.249
2021-08-24,15:00,16,18,14,14.0,5,81,46,7,7,0.0,1031,53.333,-6.249
2021-08-24,16:00,16,18,14,14.0,5,83,38,6,6,0.0,1030,53.333,-6.249
2021-08-24,17:00,16,18,14,14.0,5,85,30,5,5,0.0,1030,53.333,-6.249
2021-08-24,18:00,16,18,14,14.0,5,87,22,4,5,0.0,1030,53.333,-6.249
2021-08-24,19:00,16,18,14,14.0,5,89,132,3,6,0.0,1030,53.333,-6.249
2021-08-24,20:00,16,18,14,14.0,5,92,241,2,8,0.0,1031,53.333,-6.249
2021-08-24,21:00,16,18,14,14.0,5,94,351,2,9,0.0,1031,53.333,-6.249
2021-08-24,22:00,16,18,14,14.0,5,92,341,2,8,0.0,1031,53.333,-6.249
2021-08-24,23:00,16,18,14,14.0,5,90,330,3,6,0.0,1031,53.333,-6.249
2021-08-25,00:00,16,18,14,14.0,5,88,319,3,4,0.0,1031,53.333,-6.249
2021-08-25,01:00,16,18,14,14.0,5,89,324,4,5,0.0,1030,53.333,-6.249
2021-08-25,02:00,16,18,14,14.0,5,90,329,4,5,0.0,1030,53.333,-6.249
2021-08-25,03:00,16,18,14,14.0,5,91,334,5,5,0.0,1029,53.333,-6.249
2021-08-25,04:00,16,18,14,14.0,5,92,336,5,9,0.0,1029,53.333,-6.249
2021-08-25,05:00,16,18,14,14.0,5,92,338,6,13,0.0,1029,53.333,-6.249
2021-08-25,06:00,16,18,14,14.0,5,93,341,6,17,0.0,1029,53.333,-6.249
2021-08-25,07:00,16,18,14,14.0,5,91,230,7,20,0.0,1029,53.333,-6.249
2021-08-25,08:00,16,18,14,14.0,5,89,120,7,24,0.0,1029,53.333,-6.249
2021-08-25,09:00,16,18,14,14.0,5,87,10,8,28,0.0,1029,53.333,-6.249
2021-08-25,10:00,16,18,14,14.0,5,86,16,8,23,0.0,1029,53.333,-6.249
2021-08-25,11:00,16,18,14,14.0,5,85,23,8,19,0.0,1029,53.333,-6.249
2021-08-25,12:00,16,18,14,14.0,5,84,29,8,14,0.0,1029,53.333,-6.249
2021-08-25,13:00,16,18,14,14.0,5,83,32,8,10,0.0,1028,53.333,-6.249
2021-08-25,14:00,16,18,14,14.0,5,82,36,8,7,0.0,1028,53.333,-6.249
2021-08-25,15:00,16,18,14,14.0,5,81,39,7,4,0.0,1028,53.333,-6.249
2021-08-25,16:00,16,18,14,14.0,5,82,30,6,4,0.0,1027,53.333,-6.249
2021-08-25,17:00,16,18,14,14.0,5,83,21,4,5,0.0,1027,53.333,-6.249
2021-08-25,18:00,16,18,14,14.0,5,84,13,3,5,0.0,1027,53.333,-6.249
2021-08-25,19:00,16,18,14,14.0,5,84,105,3,5,0.0,1027,53.333,-6.249
2021-08-25,20:00,16,18,14,14.0,5,84,198,3,5,0.0,1027,53.333,-6.249
2021-08-25,21:00,16,18,14,14.0,5,84,291,3,5,0.0,1027,53.333,-6.249
2021-08-25,22:00,16,18,14,14.0,5,85,297,3,3,0.0,1027,53.333,-6.249
2021-08-25,23:00,16,18,14,14.0,5,85,304,4,2,0.0,1027,53.333,-6.249
2021-08-26,00:00,16,19,14,14.0,5,86,311,4,0,0.0,1027,53.333,-6.249
2021-08-26,01:00,16,19,14,14.0,5,87,315,4,1,0.0,1027,53.333,-6.249
2021-08-26,02:00,16,19,14,14.0,5,88,320,4,1,0.0,1027,53.333,-6.249
2021-08-26,03:00,16,19,14,14.0,5,90,325,4,2,0.0,1026,53.333,-6.249
2021-08-26,04:00,16,19,14,14.0,5,90,331,4,3,0.0,1026,53.333,-6.249
2021-08-26,05:00,16,19,14,14.0,5,91,337,3,4,0.0,1026,53.333,-6.249
2021-08-26,06:00,16,19,14,14.0,5,92,343,3,4,0.0,1026,53.333,-6.249
2021-08-26,07:00,16,19,14,14.0,5,89,348,3,4,0.0,1026,53.333,-6.249
2021-08-26,08:00,16,19,14,14.0,5,86,353,3,3,0.0,1027,53.333,-6.249
2021-08-26,09:00,16,19,14,14.0,5,82,358,4,2,0.0,1027,53.333,-6.249
2021-08-26,10:00,16,19,14,14.0,5,82,251,5,2,0.0,1027,53.333,-6.249
2021-08-26,11:00,16,19,14,14.0,5,81,143,6,2,0.0,1027,53.333,-6.249
2021-08-26,12:00,16,19,14,14.0,5,80,36,8,2,0.0,1027,53.333,-6.249
2021-08-26,13:00,16,19,14,14.0,5,80,39,7,1,0.0,1026,53.333,-6.249
2021-08-26,14:00,16,19,14,14.0,5,81,43,7,1,0.0,1026,53.333,-6.249
2021-08-26,15:00,16,19,14,14.0,5,81,46,7,0,0.0,1026,53.333,-6.249
2021-08-26,16:00,16,19,14,14.0,5,83,44,6,0,0.0,1026,53.333,-6.249
2021-08-26,17:00,16,19,14,14.0,5,85,41,4,0,0.0,1026,53.333,-6.249
2021-08-26,18:00,16,19,14,14.0,5,87,38,3,0,0.0,1026,53.333,-6.249
2021-08-26,19:00,16,19,14,14.0,5,89,96,2,0,0.0,1026,53.333,-6.249
2021-08-26,20:00,16,19,14,14.0,5,91,155,2,0,0.0,1026,53.333,-6.249
2021-08-26,21:00,16,19,14,14.0,5,93,213,2,0,0.0,1026,53.333,-6.249
2021-08-26,22:00,16,19,14,14.0,5,91,189,2,4,0.0,1026,53.333,-6.249
2021-08-26,23:00,16,19,14,14.0,5,90,165,2,7,0.0,1026,53.333,-6.249
2021-08-27,00:00,14,16,9,14.0,4,89,141,2,11,0.0,1025,53.333,-6.249
2021-08-27,01:00,14,16,9,14.0,4,88,115,2,7,0.0,1025,53.333,-6.249
2021-08-27,02:00,14,16,9,14.0,4,87,90,2,4,0.0,1025,53.333,-6.249
2021-08-27,03:00,14,16,9,14.0,4,86,64,2,0,0.0,1025,53.333,-6.249
2021-08-27,04:00,14,16,9,14.0,4,87,50,3,0,0.0,1025,53.333,-6.249
2021-08-27,05:00,14,16,9,14.0,4,88,35,3,0,0.0,1025,53.333,-6.249
2021-08-27,06:00,14,16,9,14.0,4,89,21,3,0,0.0,1025,53.333,-6.249
2021-08-27,07:00,14,16,9,14.0,4,85,27,4,0,0.0,1026,53.333,-6.249
2021-08-27,08:00,14,16,9,14.0,4,82,33,5,0,0.0,1026,53.333,-6.249
2021-08-27,09:00,14,16,9,14.0,4,79,39,6,0,0.0,1026,53.333,-6.249
2021-08-27,10:00,14,16,9,14.0,4,76,46,7,0,0.0,1026,53.333,-6.249
2021-08-27,11:00,14,16,9,14.0,4,74,53,7,0,0.0,1027,53.333,-6.249
2021-08-27,12:00,14,16,9,14.0,4,71,60,8,0,0.0,1027,53.333,-6.249
2021-08-27,13:00,14,16,9,14.0,4,71,59,8,0,0.0,1027,53.333,-6.249
2021-08-27,14:00,14,16,9,14.0,4,70,59,8,0,0.0,1027,53.333,-6.249
2021-08-27,15:00,14,16,9,14.0,4,70,59,8,0,0.0,1027,53.333,-6.249
2021-08-27,16:00,14,16,9,14.0,4,71,58,7,0,0.0,1027,53.333,-6.249
2021-08-27,17:00,14,16,9,14.0,4,73,58,5,0,0.0,1027,53.333,-6.249
2021-08-27,18:00,14,16,9,14.0,4,74,57,4,0,0.0,1027,53.333,-6.249
2021-08-27,19:00,14,16,9,14.0,4,72,48,3,0,0.0,1028,53.333,-6.249
2021-08-27,20:00,14,16,9,14.0,4,71,39,2,1,0.0,1028,53.333,-6.249
2021-08-27,21:00,14,16,9,14.0,4,69,30,1,1,0.0,1029,53.333,-6.249
2021-08-27,22:00,14,16,9,14.0,4,71,51,1,2,0.0,1028,53.333,-6.249
2021-08-27,23:00,14,16,9,14.0,4,73,72,1,2,0.0,1028,53.333,-6.249
2021-08-28,00:00,14,17,12,14.0,4,76,94,2,2,0.0,1028,53.333,-6.249
2021-08-28,01:00,14,17,12,14.0,4,77,63,1,2,0.0,1028,53.333,-6.249
2021-08-28,02:00,14,17,12,14.0,4,78,32,1,2,0.0,1028,53.333,-6.249
2021-08-28,03:00,14,17,12,14.0,4,79,1,1,3,0.0,1028,53.333,-6.249
2021-08-28,04:00,14,17,12,14.0,4,80,12,1,3,0.0,1028,53.333,-6.249
2021-08-28,05:00,14,17,12,14.0,4,82,23,2,3,0.0,1028,53.333,-6.249
2021-08-28,06:00,14,17,12,14.0,4,83,34,3,3,0.0,1028,53.333,-6.249
2021-08-28,07:00,14,17,12,14.0,4,81,40,3,3,0.0,1028,53.333,-6.249
2021-08-28,08:00,14,17,12,14.0,4,78,46,4,3,0.0,1029,53.333,-6.249
2021-08-28,09:00,14,17,12,14.0,4,76,53,5,4,0.0,1029,53.333,-6.249
2021-08-28,10:00,14,17,12,14.0,4,74,53,5,4,0.0,1029,53.333,-6.249
2021-08-28,11:00,14,17,12,14.0,4,73,54,6,4,0.0,1029,53.333,-6.249
2021-08-28,12:00,14,17,12,14.0,4,72,55,6,4,0.0,1029,53.333,-6.249
2021-08-28,13:00,14,17,12,14.0,4,72,57,6,4,0.0,1029,53.333,-6.249
2021-08-28,14:00,14,17,12,14.0,4,71,58,6,4,0.0,1029,53.333,-6.249
2021-08-28,15:00,14,17,12,14.0,4,71,60,6,4,0.0,1029,53.333,-6.249
2021-08-28,16:00,14,17,12,14.0,4,73,54,5,4,0.0,1029,53.333,-6.249
2021-08-28,17:00,14,17,12,14.0,4,74,48,3,4,0.0,1029,53.333,-6.249
2021-08-28,18:00,14,17,12,14.0,4,76,43,1,4,0.0,1029,53.333,-6.249
2021-08-28,19:00,14,17,12,14.0,4,75,106,1,4,0.0,1029,53.333,-6.249
2021-08-28,20:00,14,17,12,14.0,4,74,170,1,5,0.0,1029,53.333,-6.249
2021-08-28,21:00,14,17,12,14.0,4,74,233,1,6,0.0,1029,53.333,-6.249
2021-08-28,22:00,14,17,12,14.0,4,73,173,2,13,0.0,1029,53.333,-6.249
2021-08-28,23:00,14,17,12,14.0,4,72,112,2,20,0.0,1029,53.333,-6.249
2021-08-29,00:00,14,16,13,14.0,4,72,52,2,26,0.0,1028,53.333,-6.249
2021-08-29,01:00,14,16,13,14.0,4,75,38,3,29,0.0,1028,53.333,-6.249
2021-08-29,02:00,14,16,13,14.0,4,77,25,4,32,0.0,1028,53.333,-6.249
2021-08-29,03:00,14,16,13,14.0,4,80,11,5,34,0.0,1028,53.333,-6.249
2021-08-29,04:00,14,16,13,14.0,4,82,126,6,26,0.0,1028,53.333,-6.249
2021-08-29,05:00,14,16,13,14.0,4,85,240,7,17,0.0,1028,53.333,-6.249
2021-08-29,06:00,14,16,13,14.0,4,87,354,8,9,0.0,1028,53.333,-6.249
2021-08-29,07:00,14,16,13,14.0,4,86,240,8,13,0.0,1028,53.333,-6.249
2021-08-29,08:00,14,16,13,14.0,4,86,127,8,17,0.0,1028,53.333,-6.249
2021-08-29,09:00,14,16,13,14.0,4,85,13,8,21,0.0,1028,53.333,-6.249
2021-08-29,10:00,14,16,13,14.0,4,85,14,10,19,0.0,1028,53.333,-6.249
2021-08-29,11:00,14,16,13,14.0,4,85,15,11,18,0.0,1028,53.333,-6.249
2021-08-29,12:00,14,16,13,14.0,4,85,16,12,17,0.0,1028,53.333,-6.249
2021-08-29,13:00,14,16,13,14.0,4,82,16,12,13,0.0,1028,53.333,-6.249
2021-08-29,14:00,14,16,13,14.0,4,80,16,12,8,0.0,1027,53.333,-6.249
2021-08-29,15:00,14,16,13,14.0,4,78,16,12,4,0.0,1027,53.333,-6.249
2021-08-29,16:00,14,16,13,14.0,4,79,17,10,4,0.0,1027,53.333,-6.249
2021-08-29,17:00,14,16,13,14.0,4,80,18,9,4,0.0,1027,53.333,-6.249
2021-08-29,18:00,14,16,13,14.0,4,81,19,8,3,0.0,1027,53.333,-6.249
2021-08-29,19:00,14,16,13,14.0,4,83,131,7,3,0.0,1027,53.333,-6.249
2021-08-29,20:00,14,16,13,14.0,4,85,242,6,3,0.0,1027,53.333,-6.249
2021-08-29,21:00,14,16,13,14.0,4,86,354,5,3,0.0,1027,53.333,-6.249
2021-08-29,22:00,14,16,13,14.0,4,88,237,6,5,0.0,1028,53.333,-6.249
2021-08-29,23:00,14,16,13,14.0,4,90,120,6,8,0.0,1028,53.333,-6.249
2021-08-30,00:00,14,17,12,14.0,4,92,3,7,10,0.0,1028,53.333,-6.249
2021-08-30,01:00,14,17,12,14.0,4,93,4,7,12,0.0,1028,53.333,-6.249
2021-08-30,02:00,14,17,12,14.0,4,93,5,7,13,0.0,1028,53.333,-6.249
2021-08-30,03:00,14,17,12,14.0,4,94,5,7,15,0.0,1028,53.333,-6.249
2021-08-30,04:00,14,17,12,14.0,4,94,5,7,14,0.0,1028,53.333,-6.249
2021-08-30,05:00,14,17,12,14.0,4,93,4,7,13,0.0,1028,53.333,-6.249
2021-08-30,06:00,14,17,12,14.0,4,93,3,7,12,0.0,1028,53.333,-6.249
2021-08-30,07:00,14,17,12,14.0,4,89,16,8,9,0.0,1028,53.333,-6.249
2021-08-30,08:00,14,17,12,14.0,4,85,29,9,6,0.0,1028,53.333,-6.249
2021-08-30,09:00,14,17,12,14.0,4,80,41,9,3,0.0,1029,53.333,-6.249
2021-08-30,10:00,14,17,12,14.0,4,79,36,9,2,0.0,1029,53.333,-6.249
2021-08-30,11:00,14,17,12,14.0,4,78,31,10,1,0.0,1029,53.333,-6.249
2021-08-30,12:00,14,17,12,14.0,4,77,25,10,0,0.0,1029,53.333,-6.249
2021-08-30,13:00,14,17,12,14.0,4,77,29,10,0,0.0,1029,53.333,-6.249
2021-08-30,14:00,14,17,12,14.0,4,77,33,10,0,0.0,1029,53.333,-6.249
2021-08-30,15:00,14,17,12,14.0,4,77,37,10,0,0.0,1029,53.333,-6.249
2021-08-30,16:00,14,17,12,14.0,4,79,25,12,23,0.0,1029,53.333,-6.249
2021-08-30,17:00,14,17,12,14.0,4,80,13,11,46,0.0,1029,53.333,-6.249
2021-08-30,18:00,14,17,12,14.0,4,82,1,10,69,0.0,1029,53.333,-6.249
2021-08-30,19:00,14,17,12,14.0,4,83,118,10,46,0.0,1029,53.333,-6.249
2021-08-30,20:00,14,17,12,14.0,4,83,235,10,24,0.0,1030,53.333,-6.249
2021-08-30,21:00,14,17,12,14.0,4,84,351,6,1,0.0,1030,53.333,-6.249
2021-08-30,22:00,14,17,12,14.0,4,86,235,10,2,0.0,1030,53.333,-6.249
2021-08-30,23:00,14,17,12,14.0,4,88,119,10,2,0.0,1030,53.333,-6.249
2021-08-31,00:00,13,14,12,13.0,4,90,3,10,2,0.0,1031,53.333,-6.249
2021-08-31,01:00,13,14,12,13.0,4,91,118,10,8,0.0,1031,53.333,-6.249
2021-08-31,02:00,13,14,12,13.0,4,92,234,11,13,0.0,1031,53.333,-6.249
2021-08-31,03:00,13,14,12,13.0,4,93,349,12,18,0.0,1031,53.333,-6.249
2021-08-31,04:00,13,14,12,13.0,4,93,240,12,18,0.0,1031,53.333,-6.249
2021-08-31,05:00,13,14,12,13.0,4,93,131,12,18,0.0,1031,53.333,-6.249
2021-08-31,06:00,13,14,12,13.0,4,93,23,12,17,0.0,1032,53.333,-6.249
2021-08-31,07:00,13,14,12,13.0,4,90,27,12,44,0.0,1032,53.333,-6.249
2021-08-31,08:00,13,14,12,13.0,4,86,31,13,70,0.0,1032,53.333,-6.249
2021-08-31,09:00,13,14,12,13.0,4,82,36,10,97,0.0,1032,53.333,-6.249
2021-08-31,10:00,13,14,12,13.0,4,80,37,15,72,0.0,1033,53.333,-6.249
2021-08-31,11:00,13,14,12,13.0,4,78,38,11,47,0.0,1033,53.333,-6.249
2021-08-31,12:00,13,14,12,13.0,4,76,40,11,22,0.0,1033,53.333,-6.249
2021-08-31,13:00,13,14,12,13.0,4,76,39,11,18,0.0,1033,53.333,-6.249
2021-08-31,14:00,13,14,12,13.0,4,76,39,11,14,0.0,1033,53.333,-6.249
2021-08-31,15:00,13,14,12,13.0,4,77,38,11,10,0.0,1033,53.333,-6.249
2021-08-31,16:00,13,14,12,13.0,4,78,28,13,6,0.0,1033,53.333,-6.249
2021-08-31,17:00,13,14,12,13.0,4,79,18,13,3,0.0,1033,53.333,-6.249
2021-08-31,18:00,13,14,12,13.0,4,80,8,12,0,0.0,1032,53.333,-6.249
2021-08-31,19:00,13,14,12,13.0,4,82,13,7,6,0.0,1033,53.333,-6.249
2021-08-31,20:00,13,14,12,13.0,4,85,19,6,12,0.0,1033,53.333,-6.249
2021-08-31,21:00,13,14,12,13.0,4,88,24,8,18,0.0,1033,53.333,-6.249
2021-08-31,22:00,13,14,12,13.0,4,88,25,5,13,0.0,1034,53.333,-6.249
2021-08-31,23:00,13,14,12,13.0,4,89,26,6,7,0.0,1034,53.333,-6.249
2021-09-01,00:00,13,17,12,14.0,4,89,27,7,2,0.0,1034,53.333,-6.249
2021-09-01,01:00,13,17,12,14.0,4,90,21,7,5,0.0,1034,53.333,-6.249
2021-09-01,02:00,13,17,12,14.0,4,91,15,7,7,0.0,1034,53.333,-6.249
2021-09-01,03:00,13,17,12,14.0,4,92,9,7,9,0.0,1034,53.333,-6.249
2021-09-01,04:00,13,17,12,14.0,4,93,124,7,13,0.0,1034,53.333,-6.249
2021-09-01,05:00,13,17,12,14.0,4,93,239,7,17,0.0,1033,53.333,-6.249
2021-09-01,06:00,13,17,12,14.0,4,94,354,11,21,0.0,1033,53.333,-6.249
2021-09-01,07:00,13,17,12,14.0,4,91,248,8,16,0.0,1034,53.333,-6.249
2021-09-01,08:00,13,17,12,14.0,4,89,141,13,12,0.0,1034,53.333,-6.249
2021-09-01,09:00,13,17,12,14.0,4,86,35,11,8,0.0,1034,53.333,-6.249
2021-09-01,10:00,13,17,12,14.0,4,85,35,11,8,0.0,1034,53.333,-6.249
2021-09-01,11:00,13,17,12,14.0,4,84,34,12,8,0.0,1034,53.333,-6.249
2021-09-01,12:00,13,17,12,14.0,4,82,34,12,8,0.0,1034,53.333,-6.249
2021-09-01,13:00,13,17,12,14.0,4,83,33,11,5,0.0,1033,53.333,-6.249
2021-09-01,14:00,13,17,12,14.0,4,83,32,10,3,0.0,1033,53.333,-6.249
2021-09-01,15:00,13,17,12,14.0,4,83,30,10,0,0.0,1033,53.333,-6.249
2021-09-01,16:00,13,17,12,14.0,4,84,22,9,0,0.0,1033,53.333,-6.249
2021-09-01,17:00,13,17,12,14.0,4,85,14,12,0,0.0,1032,53.333,-6.249
2021-09-01,18:00,13,17,12,14.0,4,86,6,7,0,0.0,1032,53.333,-6.249
2021-09-01,19:00,13,17,12,14.0,4,87,6,7,0,0.0,1032,53.333,-6.249
2021-09-01,20:00,13,17,12,14.0,4,88,6,6,0,0.0,1032,53.333,-6.249
2021-09-01,21:00,13,17,12,14.0,4,90,6,6,0,0.0,1032,53.333,-6.249
2021-09-01,22:00,13,17,12,14.0,4,90,5,6,1,0.0,1032,53.333,-6.249
2021-09-01,23:00,13,17,12,14.0,4,91,5,6,1,0.0,1032,53.333,-6.249
2021-09-02,00:00,14,17,12,14.0,4,91,4,5,2,0.0,1032,53.333,-6.249
2021-09-02,01:00,14,17,12,14.0,4,92,118,6,3,0.0,1032,53.333,-6.249
2021-09-02,02:00,14,17,12,14.0,4,93,232,6,4,0.0,1032,53.333,-6.249
2021-09-02,03:00,14,17,12,14.0,4,93,346,6,6,0.0,1031,53.333,-6.249
2021-09-02,04:00,14,17,12,14.0,4,93,236,6,5,0.0,1031,53.333,-6.249
2021-09-02,05:00,14,17,12,14.0,4,93,126,7,4,0.0,1031,53.333,-6.249
2021-09-02,06:00,14,17,12,14.0,4,93,16,8,3,0.0,1031,53.333,-6.249
2021-09-02,07:00,14,17,12,14.0,4,90,28,8,3,0.0,1031,53.333,-6.249
2021-09-02,08:00,14,17,12,14.0,4,87,40,9,4,0.0,1031,53.333,-6.249
2021-09-02,09:00,14,17,12,14.0,4,84,52,10,4,0.0,1031,53.333,-6.249
2021-09-02,10:00,14,17,12,14.0,4,83,51,11,3,0.0,1031,53.333,-6.249
2021-09-02,11:00,14,17,12,14.0,4,81,51,11,1,0.0,1031,53.333,-6.249
2021-09-02,12:00,14,17,12,14.0,4,80,50,12,0,0.0,1030,53.333,-6.249
2021-09-02,13:00,14,17,12,14.0,4,80,51,12,0,0.0,1030,53.333,-6.249
2021-09-02,14:00,14,17,12,14.0,4,79,52,12,0,0.0,1030,53.333,-6.249
2021-09-02,15:00,14,17,12,14.0,4,79,53,12,0,0.0,1029,53.333,-6.249
2021-09-02,16:00,14,17,12,14.0,4,81,48,10,1,0.0,1029,53.333,-6.249
2021-09-02,17:00,14,17,12,14.0,4,84,44,8,1,0.0,1028,53.333,-6.249
2021-09-02,18:00,14,17,12,14.0,4,86,39,6,2,0.0,1028,53.333,-6.249
2021-09-02,19:00,14,17,12,14.0,4,87,38,5,1,0.0,1028,53.333,-6.249
2021-09-02,20:00,14,17,12,14.0,4,87,38,3,1,0.0,1028,53.333,-6.249
2021-09-02,21:00,14,17,12,14.0,4,88,37,2,0,0.0,1028,53.333,-6.249
2021-09-02,22:00,14,17,12,14.0,4,89,25,3,0,0.0,1028,53.333,-6.249
